country,scenario,calendar_year,grid_gco2_per_kwh,basis,r_power
NO,S1,2095,8.5206,pathway,0.016907409
NO,S1,2096,8.3765,pathway,0.016907409
NO,S1,2097,8.2349,pathway,0.016907409
NO,S1,2098,8.0957,pathway,0.016907409
NO,S1,2099,7.9588,pathway,0.016907409
NO,S1,2100,7.8242,pathway,0.016907409
NO,S2,1990,25.58,observed,0.121754173
NO,S2,1991,25.6,observed,0.121754173
NO,S2,1992,25.45,observed,0.121754173
NO,S2,1993,25.48,observed,0.121754173
NO,S2,1994,26.35,observed,0.121754173
NO,S2,1995,26.18,observed,0.121754173
NO,S2,1996,27.13,observed,0.121754173
NO,S2,1997,26.61,observed,0.121754173
NO,S2,1998,26.37,observed,0.121754173
NO,S2,1999,26.66,observed,0.121754173
NO,S2,2000,25.75,observed,0.121754173
NO,S2,2001,26.87,observed,0.121754173
NO,S2,2002,26.49,observed,0.121754173
NO,S2,2003,27.75,observed,0.121754173
NO,S2,2004,27.88,observed,0.121754173
NO,S2,2005,26.96,observed,0.121754173
NO,S2,2006,27.88,observed,0.121754173
NO,S2,2007,28.58,observed,0.121754173
NO,S2,2008,27.48,observed,0.121754173
NO,S2,2009,39.09,observed,0.121754173
NO,S2,2010,42.88,observed,0.121754173
NO,S2,2011,38.36,observed,0.121754173
NO,S2,2012,32.15,observed,0.121754173
NO,S2,2013,33.95,observed,0.121754173
NO,S2,2014,33.93,observed,0.121754173
NO,S2,2015,33.64,observed,0.121754173
NO,S2,2016,33.1,observed,0.121754173
NO,S2,2017,32.98,observed,0.121754173
NO,S2,2018,33.1,observed,0.121754173
NO,S2,2019,33.48,observed,0.121754173
NO,S2,2020,30.39,observed,0.121754173
NO,S2,2021,26.92,observed,0.121754173
NO,S2,2022,29.64,observed,0.121754173
NO,S2,2023,30.46,observed,0.121754173
NO,S2,2024,29.66,observed,0.121754173
NO,S2,2025,28.11,observed,0.121754173
NO,S2,2026,24.6875,pathway,0.121754173
NO,S2,2027,21.6817,pathway,0.121754173
NO,S2,2028,19.0418,pathway,0.121754173
NO,S2,2029,16.7234,pathway,0.121754173
NO,S2,2030,14.6873,pathway,0.121754173
NO,S2,2031,12.899,pathway,0.121754173
NO,S2,2032,11.3285,pathway,0.121754173
NO,S2,2033,9.9492,pathway,0.121754173
NO,S2,2034,8.7379,pathway,0.121754173
NO,S2,2035,7.674,pathway,0.121754173
NO,S2,2036,6.7397,pathway,0.121754173
NO,S2,2037,5.9191,pathway,0.121754173
NO,S2,2038,5.1984,pathway,0.121754173
NO,S2,2039,4.5655,pathway,0.121754173
NO,S2,2040,4.0096,pathway,0.121754173
NO,S2,2041,3.5214,pathway,0.121754173
NO,S2,2042,3.0927,pathway,0.121754173
NO,S2,2043,2.7161,pathway,0.121754173
NO,S2,2044,2.3854,pathway,0.121754173
NO,S2,2045,2.095,pathway,0.121754173
NO,S2,2046,1.8399,pathway,0.121754173
NO,S2,2047,1.6159,pathway,0.121754173
NO,S2,2048,1.4192,pathway,0.121754173
NO,S2,2049,1.2464,pathway,0.121754173
NO,S2,2050,1.0946,pathway,0.121754173
NO,S2,2051,0.9613,pathway,0.121754173
NO,S2,2052,0.8443,pathway,0.121754173
NO,S2,2053,0.7415,pathway,0.121754173
NO,S2,2054,0.6512,pathway,0.121754173
NO,S2,2055,0.5719,pathway,0.121754173
NO,S2,2056,0.5023,pathway,0.121754173
NO,S2,2057,0.4411,pathway,0.121754173
NO,S2,2058,0.3874,pathway,0.121754173
NO,S2,2059,0.3403,pathway,0.121754173
NO,S2,2060,0.2988,pathway,0.121754173
NO,S2,2061,0.2624,pathway,0.121754173
NO,S2,2062,0.2305,pathway,0.121754173
NO,S2,2063,0.2024,pathway,0.121754173
NO,S2,2064,0.1778,pathway,0.121754173
NO,S2,2065,0.1561,pathway,0.121754173
NO,S2,2066,0.1371,pathway,0.121754173
NO,S2,2067,0.1204,pathway,0.121754173
NO,S2,2068,0.1058,pathway,0.121754173
NO,S2,2069,0.0929,pathway,0.121754173
NO,S2,2070,0.0816,pathway,0.121754173
NO,S2,2071,0.0716,pathway,0.121754173
NO,S2,2072,0.0629,pathway,0.121754173
NO,S2,2073,0.0553,pathway,0.121754173
NO,S2,2074,0.0485,pathway,0.121754173
NO,S2,2075,0.0426,pathway,0.121754173
NO,S2,2076,0.0374,pathway,0.121754173
NO,S2,2077,0.0329,pathway,0.121754173
NO,S2,2078,0.0289,pathway,0.121754173
NO,S2,2079,0.0254,pathway,0.121754173
NO,S2,2080,0.0223,pathway,0.121754173
NO,S2,2081,0.0196,pathway,0.121754173
NO,S2,2082,0.0172,pathway,0.121754173
NO,S2,2083,0.0151,pathway,0.121754173
NO,S2,2084,0.0132,pathway,0.121754173
NO,S2,2085,0.0116,pathway,0.121754173
NO,S2,2086,0.0102,pathway,0.121754173
NO,S2,2087,0.009,pathway,0.121754173
NO,S2,2088,0.0079,pathway,0.121754173
NO,S2,2089,0.0069,pathway,0.121754173
NO,S2,2090,0.0061,pathway,0.121754173
NO,S2,2091,0.0053,pathway,0.121754173
NO,S2,2092,0.0047,pathway,0.121754173
NO,S2,2093,0.0041,pathway,0.121754173
NO,S2,2094,0.0036,pathway,0.121754173
NO,S2,2095,0.0032,pathway,0.121754173
NO,S2,2096,0.0028,pathway,0.121754173
NO,S2,2097,0.0025,pathway,0.121754173
NO,S2,2098,0.0022,pathway,0.121754173
NO,S2,2099,0.0019,pathway,0.121754173
NO,S2,2100,0.0017,pathway,0.121754173
NP,S1,2000,36.36,observed,-0.001566724
NP,S1,2001,27.03,observed,-0.001566724
NP,S1,2002,23.81,observed,-0.001566724
NP,S1,2003,22.12,observed,-0.001566724
NP,S1,2004,29.29,observed,-0.001566724
NP,S1,2005,27.89,observed,-0.001566724
NP,S1,2006,25.74,observed,-0.001566724
NP,S1,2007,28.88,observed,-0.001566724
NP,S1,2008,28.67,observed,-0.001566724
NP,S1,2009,25.97,observed,-0.001566724
NP,S1,2010,25.16,observed,-0.001566724
NP,S1,2011,23.12,observed,-0.001566724
NP,S1,2012,25.5,observed,-0.001566724
NP,S1,2013,25.71,observed,-0.001566724
NP,S1,2014,23.68,observed,-0.001566724
NP,S1,2015,23.12,observed,-0.001566724
NP,S1,2016,23.92,observed,-0.001566724
NP,S1,2017,24.02,observed,-0.001566724
NP,S1,2018,22.73,observed,-0.001566724
NP,S1,2019,22.76,observed,-0.001566724
NP,S1,2020,22.65,observed,-0.001566724
NP,S1,2021,23.88,observed,-0.001566724
NP,S1,2022,23.36,observed,-0.001566724
NP,S1,2023,23.36,observed,-0.001566724
NP,S1,2024,24.26,observed,-0.001566724
NP,S1,2025,24.298,pathway,-0.001566724
NP,S1,2026,24.3361,pathway,-0.001566724
NP,S1,2027,24.3742,pathway,-0.001566724
NP,S1,2028,24.4124,pathway,-0.001566724
NP,S1,2029,24.4506,pathway,-0.001566724
NP,S1,2030,24.4889,pathway,-0.001566724
NP,S1,2031,24.5273,pathway,-0.001566724
NP,S1,2032,24.5657,pathway,-0.001566724
NP,S1,2033,24.6042,pathway,-0.001566724
NP,S1,2034,24.6428,pathway,-0.001566724
NP,S1,2035,24.6814,pathway,-0.001566724
NP,S1,2036,24.7201,pathway,-0.001566724
NP,S1,2037,24.7588,pathway,-0.001566724
NP,S1,2038,24.7976,pathway,-0.001566724
NP,S1,2039,24.8364,pathway,-0.001566724
NP,S1,2040,24.8753,pathway,-0.001566724
NP,S1,2041,24.9143,pathway,-0.001566724
NP,S1,2042,24.9533,pathway,-0.001566724
NP,S1,2043,24.9924,pathway,-0.001566724
NP,S1,2044,25.0316,pathway,-0.001566724
NP,S1,2045,25.0708,pathway,-0.001566724
NP,S1,2046,25.1101,pathway,-0.001566724
NP,S1,2047,25.1494,pathway,-0.001566724
NP,S1,2048,25.1888,pathway,-0.001566724
NP,S1,2049,25.2283,pathway,-0.001566724
NP,S1,2050,25.2678,pathway,-0.001566724
NP,S1,2051,25.3074,pathway,-0.001566724
NP,S1,2052,25.3471,pathway,-0.001566724
NP,S1,2053,25.3868,pathway,-0.001566724
NP,S1,2054,25.4265,pathway,-0.001566724
NP,S1,2055,25.4664,pathway,-0.001566724
NP,S1,2056,25.5063,pathway,-0.001566724
NP,S1,2057,25.5462,pathway,-0.001566724
NP,S1,2058,25.5863,pathway,-0.001566724
NP,S1,2059,25.6264,pathway,-0.001566724
NP,S1,2060,25.6665,pathway,-0.001566724
NP,S1,2061,25.7067,pathway,-0.001566724
NP,S1,2062,25.747,pathway,-0.001566724
NP,S1,2063,25.7873,pathway,-0.001566724
NP,S1,2064,25.8277,pathway,-0.001566724
NP,S1,2065,25.8682,pathway,-0.001566724
NP,S1,2066,25.9087,pathway,-0.001566724
NP,S1,2067,25.9493,pathway,-0.001566724
NP,S1,2068,25.99,pathway,-0.001566724
NP,S1,2069,26.0307,pathway,-0.001566724
NP,S1,2070,26.0715,pathway,-0.001566724
NP,S1,2071,26.1123,pathway,-0.001566724
NP,S1,2072,26.1532,pathway,-0.001566724
NP,S1,2073,26.1942,pathway,-0.001566724
NP,S1,2074,26.2352,pathway,-0.001566724
NP,S1,2075,26.2764,pathway,-0.001566724
NP,S1,2076,26.3175,pathway,-0.001566724
NP,S1,2077,26.3588,pathway,-0.001566724
NP,S1,2078,26.4,pathway,-0.001566724
NP,S1,2079,26.4414,pathway,-0.001566724
NP,S1,2080,26.4828,pathway,-0.001566724
NP,S1,2081,26.5243,pathway,-0.001566724
NP,S1,2082,26.5659,pathway,-0.001566724
NP,S1,2083,26.6075,pathway,-0.001566724
NP,S1,2084,26.6492,pathway,-0.001566724
NP,S1,2085,26.6909,pathway,-0.001566724
NP,S1,2086,26.7328,pathway,-0.001566724
NP,S1,2087,26.7746,pathway,-0.001566724
NP,S1,2088,26.8166,pathway,-0.001566724
NP,S1,2089,26.8586,pathway,-0.001566724
NP,S1,2090,26.9007,pathway,-0.001566724
NP,S1,2091,26.9428,pathway,-0.001566724
NP,S1,2092,26.985,pathway,-0.001566724
NP,S1,2093,27.0273,pathway,-0.001566724
NP,S1,2094,27.0697,pathway,-0.001566724
NP,S1,2095,27.1121,pathway,-0.001566724
NP,S1,2096,27.1546,pathway,-0.001566724
NP,S1,2097,27.1971,pathway,-0.001566724
NP,S1,2098,27.2397,pathway,-0.001566724
NP,S1,2099,27.2824,pathway,-0.001566724
NP,S1,2100,27.3251,pathway,-0.001566724
NZ,S1,2000,184.27,observed,0.036118534
NZ,S1,2001,230.4,observed,0.036118534
NZ,S1,2002,197.71,observed,0.036118534
NZ,S1,2003,231.11,observed,0.036118534
NZ,S1,2004,204.16,observed,0.036118534
NZ,S1,2005,254.24,observed,0.036118534
NZ,S1,2006,248.84,observed,0.036118534
NZ,S1,2007,227.06,observed,0.036118534
NZ,S1,2008,246.83,observed,0.036118534
NZ,S1,2009,196.51,observed,0.036118534
NZ,S1,2010,179.42,observed,0.036118534
NZ,S1,2011,165.98,observed,0.036118534
NZ,S1,2012,198.17,observed,0.036118534
NZ,S1,2013,177.05,observed,0.036118534
NZ,S1,2014,148.42,observed,0.036118534
NZ,S1,2015,142.76,observed,0.036118534
NZ,S1,2016,114.48,observed,0.036118534
NZ,S1,2017,131.93,observed,0.036118534
NZ,S1,2018,123.71,observed,0.036118534
NZ,S1,2019,133.71,observed,0.036118534
NZ,S1,2020,142.1,observed,0.036118534
NZ,S1,2021,144.89,observed,0.036118534
NZ,S1,2022,103.12,observed,0.036118534
NZ,S1,2023,87.2,observed,0.036118534
NZ,S1,2024,112.02,observed,0.036118534
NZ,S1,2025,92.76,observed,0.036118534
NZ,S1,2026,89.4096,pathway,0.036118534
NZ,S1,2027,86.1803,pathway,0.036118534
NZ,S1,2028,83.0676,pathway,0.036118534
NZ,S1,2029,80.0673,pathway,0.036118534
NZ,S1,2030,77.1754,pathway,0.036118534
NZ,S1,2031,74.3879,pathway,0.036118534
NZ,S1,2032,71.7012,pathway,0.036118534
NZ,S1,2033,69.1114,pathway,0.036118534
NZ,S1,2034,66.6152,pathway,0.036118534
NZ,S1,2035,64.2092,pathway,0.036118534
NZ,S1,2036,61.89,pathway,0.036118534
NZ,S1,2037,59.6546,pathway,0.036118534
NZ,S1,2038,57.5,pathway,0.036118534
NZ,S1,2039,55.4232,pathway,0.036118534
NZ,S1,2040,53.4214,pathway,0.036118534
NZ,S1,2041,51.4919,pathway,0.036118534
NZ,S1,2042,49.6321,pathway,0.036118534
NZ,S1,2043,47.8394,pathway,0.036118534
NZ,S1,2044,46.1115,pathway,0.036118534
NZ,S1,2045,44.4461,pathway,0.036118534
NZ,S1,2046,42.8407,pathway,0.036118534
NZ,S1,2047,41.2934,pathway,0.036118534
NZ,S1,2048,39.8019,pathway,0.036118534
NZ,S1,2049,38.3644,pathway,0.036118534
NZ,S1,2050,36.9787,pathway,0.036118534
NZ,S1,2051,35.6431,pathway,0.036118534
NZ,S1,2052,34.3557,pathway,0.036118534
NZ,S1,2053,33.1148,pathway,0.036118534
NZ,S1,2054,31.9188,pathway,0.036118534
NZ,S1,2055,30.7659,pathway,0.036118534
NZ,S1,2056,29.6547,pathway,0.036118534
NZ,S1,2057,28.5836,pathway,0.036118534
NZ,S1,2058,27.5512,pathway,0.036118534
NZ,S1,2059,26.5561,pathway,0.036118534
NZ,S1,2060,25.5969,pathway,0.036118534
NZ,S1,2061,24.6724,pathway,0.036118534
NZ,S1,2062,23.7813,pathway,0.036118534
NZ,S1,2063,22.9223,pathway,0.036118534
NZ,S1,2064,22.0944,pathway,0.036118534
NZ,S1,2065,21.2964,pathway,0.036118534
NZ,S1,2066,20.5272,pathway,0.036118534
NZ,S1,2067,19.7858,pathway,0.036118534
NZ,S1,2068,19.0711,pathway,0.036118534
NZ,S1,2069,18.3823,pathway,0.036118534
NZ,S1,2070,17.7184,pathway,0.036118534
NZ,S1,2071,17.0784,pathway,0.036118534
NZ,S1,2072,16.4616,pathway,0.036118534
NZ,S1,2073,15.867,pathway,0.036118534
NZ,S1,2074,15.2939,pathway,0.036118534
NZ,S1,2075,14.7415,pathway,0.036118534
NZ,S1,2076,14.2091,pathway,0.036118534
NZ,S1,2077,13.6959,pathway,0.036118534
NZ,S1,2078,13.2012,pathway,0.036118534
NZ,S1,2079,12.7244,pathway,0.036118534
NZ,S1,2080,12.2648,pathway,0.036118534
NZ,S1,2081,11.8218,pathway,0.036118534
NZ,S1,2082,11.3948,pathway,0.036118534
NZ,S1,2083,10.9833,pathway,0.036118534
NZ,S1,2084,10.5866,pathway,0.036118534
NZ,S1,2085,10.2042,pathway,0.036118534
NZ,S1,2086,9.8356,pathway,0.036118534
NZ,S1,2087,9.4804,pathway,0.036118534
NZ,S1,2088,9.138,pathway,0.036118534
NZ,S1,2089,8.8079,pathway,0.036118534
NZ,S1,2090,8.4898,pathway,0.036118534
NZ,S1,2091,8.1831,pathway,0.036118534
NZ,S1,2092,7.8876,pathway,0.036118534
NZ,S1,2093,7.6027,pathway,0.036118534
NZ,S1,2094,7.3281,pathway,0.036118534
NZ,S1,2095,7.0634,pathway,0.036118534
NZ,S1,2096,6.8083,pathway,0.036118534
NZ,S1,2097,6.5624,pathway,0.036118534
NZ,S1,2098,6.3254,pathway,0.036118534
NZ,S1,2099,6.0969,pathway,0.036118534
NZ,S1,2100,5.8767,pathway,0.036118534
NZ,S2,2000,184.27,observed,0.036118534
NZ,S2,2001,230.4,observed,0.036118534
NZ,S2,2002,197.71,observed,0.036118534
NZ,S2,2003,231.11,observed,0.036118534
NZ,S2,2004,204.16,observed,0.036118534
NZ,S2,2005,254.24,observed,0.036118534
NZ,S2,2006,248.84,observed,0.036118534
NZ,S2,2007,227.06,observed,0.036118534
NZ,S2,2008,246.83,observed,0.036118534
NZ,S2,2009,196.51,observed,0.036118534
NZ,S2,2010,179.42,observed,0.036118534
NZ,S2,2011,165.98,observed,0.036118534
NZ,S2,2012,198.17,observed,0.036118534
NZ,S2,2013,177.05,observed,0.036118534
NZ,S2,2014,148.42,observed,0.036118534
NZ,S2,2015,142.76,observed,0.036118534
NZ,S2,2016,114.48,observed,0.036118534
NZ,S2,2017,131.93,observed,0.036118534
NZ,S2,2018,123.71,observed,0.036118534
NZ,S2,2019,133.71,observed,0.036118534
NZ,S2,2020,142.1,observed,0.036118534
NZ,S2,2021,144.89,observed,0.036118534
NZ,S2,2022,103.12,observed,0.036118534
NZ,S2,2023,87.2,observed,0.036118534
NZ,S2,2024,112.02,observed,0.036118534
NZ,S2,2025,92.76,observed,0.036118534
NZ,S2,2026,89.4096,pathway,0.036118534
NZ,S2,2027,86.1803,pathway,0.036118534
NZ,S2,2028,83.0676,pathway,0.036118534
NZ,S2,2029,80.0673,pathway,0.036118534
NZ,S2,2030,77.1754,pathway,0.036118534
NZ,S2,2031,74.3879,pathway,0.036118534
NZ,S2,2032,71.7012,pathway,0.036118534
NZ,S2,2033,69.1114,pathway,0.036118534
NZ,S2,2034,66.6152,pathway,0.036118534
NZ,S2,2035,64.2092,pathway,0.036118534
NZ,S2,2036,61.89,pathway,0.036118534
NZ,S2,2037,59.6546,pathway,0.036118534
NZ,S2,2038,57.5,pathway,0.036118534
NZ,S2,2039,55.4232,pathway,0.036118534
NZ,S2,2040,53.4214,pathway,0.036118534
NZ,S2,2041,51.4919,pathway,0.036118534
NZ,S2,2042,49.6321,pathway,0.036118534
NZ,S2,2043,47.8394,pathway,0.036118534
NZ,S2,2044,46.1115,pathway,0.036118534
NZ,S2,2045,44.4461,pathway,0.036118534
NZ,S2,2046,42.8407,pathway,0.036118534
NZ,S2,2047,41.2934,pathway,0.036118534
NZ,S2,2048,39.8019,pathway,0.036118534
NZ,S2,2049,38.3644,pathway,0.036118534
NZ,S2,2050,36.9787,pathway,0.036118534
NZ,S2,2051,35.6431,pathway,0.036118534
NZ,S2,2052,34.3557,pathway,0.036118534
NZ,S2,2053,33.1148,pathway,0.036118534
NZ,S2,2054,31.9188,pathway,0.036118534
NZ,S2,2055,30.7659,pathway,0.036118534
NZ,S2,2056,29.6547,pathway,0.036118534
NZ,S2,2057,28.5836,pathway,0.036118534
NZ,S2,2058,27.5512,pathway,0.036118534
NZ,S2,2059,26.5561,pathway,0.036118534
NZ,S2,2060,25.5969,pathway,0.036118534
NZ,S2,2061,24.6724,pathway,0.036118534
NZ,S2,2062,23.7813,pathway,0.036118534
NZ,S2,2063,22.9223,pathway,0.036118534
NZ,S2,2064,22.0944,pathway,0.036118534
NZ,S2,2065,21.2964,pathway,0.036118534
NZ,S2,2066,20.5272,pathway,0.036118534
NZ,S2,2067,19.7858,pathway,0.036118534
NZ,S2,2068,19.0711,pathway,0.036118534
NZ,S2,2069,18.3823,pathway,0.036118534
NZ,S2,2070,17.7184,pathway,0.036118534
NZ,S2,2071,17.0784,pathway,0.036118534
NZ,S2,2072,16.4616,pathway,0.036118534
NZ,S2,2073,15.867,pathway,0.036118534
NZ,S2,2074,15.2939,pathway,0.036118534
NZ,S2,2075,14.7415,pathway,0.036118534
NZ,S2,2076,14.2091,pathway,0.036118534
NZ,S2,2077,13.6959,pathway,0.036118534
NZ,S2,2078,13.2012,pathway,0.036118534
NZ,S2,2079,12.7244,pathway,0.036118534
NZ,S2,2080,12.2648,pathway,0.036118534
NZ,S2,2081,11.8218,pathway,0.036118534
NZ,S2,2082,11.3948,pathway,0.036118534
NZ,S2,2083,10.9833,pathway,0.036118534
NZ,S2,2084,10.5866,pathway,0.036118534
NZ,S2,2085,10.2042,pathway,0.036118534
NZ,S2,2086,9.8356,pathway,0.036118534
NZ,S2,2087,9.4804,pathway,0.036118534
NZ,S2,2088,9.138,pathway,0.036118534
NZ,S2,2089,8.8079,pathway,0.036118534
NZ,S2,2090,8.4898,pathway,0.036118534
NZ,S2,2091,8.1831,pathway,0.036118534
NZ,S2,2092,7.8876,pathway,0.036118534
NZ,S2,2093,7.6027,pathway,0.036118534
NZ,S2,2094,7.3281,pathway,0.036118534
NZ,S2,2095,7.0634,pathway,0.036118534
NZ,S2,2096,6.8083,pathway,0.036118534
NZ,S2,2097,6.5624,pathway,0.036118534
NZ,S2,2098,6.3254,pathway,0.036118534
NZ,S2,2099,6.0969,pathway,0.036118534
NZ,S2,2100,5.8767,pathway,0.036118534
OM,S1,2000,580.68,observed,0.005573776
OM,S1,2001,581.11,observed,0.005573776
OM,S1,2002,580.83,observed,0.005573776
OM,S1,2003,581.7,observed,0.005573776
OM,S1,2004,580.87,observed,0.005573776
OM,S1,2005,579.45,observed,0.005573776
OM,S1,2006,578.63,observed,0.005573776
OM,S1,2007,565.98,observed,0.005573776
OM,S1,2008,566.36,observed,0.005573776
OM,S1,2009,566.4,observed,0.005573776
OM,S1,2010,566.89,observed,0.005573776
OM,S1,2011,566.99,observed,0.005573776
OM,S1,2012,566.75,observed,0.005573776
OM,S1,2013,567.07,observed,0.005573776
OM,S1,2014,567.11,observed,0.005573776
OM,S1,2015,567.33,observed,0.005573776
OM,S1,2016,567.34,observed,0.005573776
OM,S1,2017,566.81,observed,0.005573776
OM,S1,2018,566.47,observed,0.005573776
OM,S1,2019,566.47,observed,0.005573776
OM,S1,2020,565.18,observed,0.005573776
OM,S1,2021,559.27,observed,0.005573776
OM,S1,2022,545.28,observed,0.005573776
OM,S1,2023,542.44,observed,0.005573776
OM,S1,2024,542.77,observed,0.005573776
OM,S1,2025,544.47,observed,0.005573776
OM,S1,2026,541.4352,pathway,0.005573776
OM,S1,2027,538.4174,pathway,0.005573776
OM,S1,2028,535.4164,pathway,0.005573776
OM,S1,2029,532.4321,pathway,0.005573776
OM,S1,2030,529.4644,pathway,0.005573776
OM,S1,2031,526.5133,pathway,0.005573776
OM,S1,2032,523.5787,pathway,0.005573776
OM,S1,2033,520.6603,pathway,0.005573776
OM,S1,2034,517.7583,pathway,0.005573776
OM,S1,2035,514.8724,pathway,0.005573776
OM,S1,2036,512.0027,pathway,0.005573776
OM,S1,2037,509.1489,pathway,0.005573776
OM,S1,2038,506.311,pathway,0.005573776
OM,S1,2039,503.4889,pathway,0.005573776
OM,S1,2040,500.6826,pathway,0.005573776
OM,S1,2041,497.8919,pathway,0.005573776
OM,S1,2042,495.1168,pathway,0.005573776
OM,S1,2043,492.3571,pathway,0.005573776
OM,S1,2044,489.6128,pathway,0.005573776
OM,S1,2045,486.8838,pathway,0.005573776
OM,S1,2046,484.17,pathway,0.005573776
OM,S1,2047,481.4714,pathway,0.005573776
OM,S1,2048,478.7878,pathway,0.005573776
OM,S1,2049,476.1191,pathway,0.005573776
OM,S1,2050,473.4653,pathway,0.005573776
OM,S1,2051,470.8263,pathway,0.005573776
OM,S1,2052,468.202,pathway,0.005573776
OM,S1,2053,465.5924,pathway,0.005573776
OM,S1,2054,462.9973,pathway,0.005573776
OM,S1,2055,460.4166,pathway,0.005573776
OM,S1,2056,457.8504,pathway,0.005573776
OM,S1,2057,455.2984,pathway,0.005573776
OM,S1,2058,452.7607,pathway,0.005573776
OM,S1,2059,450.2371,pathway,0.005573776
OM,S1,2060,447.7276,pathway,0.005573776
OM,S1,2061,445.2321,pathway,0.005573776
OM,S1,2062,442.7504,pathway,0.005573776
OM,S1,2063,440.2826,pathway,0.005573776
OM,S1,2064,437.8286,pathway,0.005573776
OM,S1,2065,435.3882,pathway,0.005573776
OM,S1,2066,432.9615,pathway,0.005573776
OM,S1,2067,430.5483,pathway,0.005573776
OM,S1,2068,428.1485,pathway,0.005573776
OM,S1,2069,425.7621,pathway,0.005573776
OM,S1,2070,423.389,pathway,0.005573776
OM,S1,2071,421.0291,pathway,0.005573776
OM,S1,2072,418.6824,pathway,0.005573776
OM,S1,2073,416.3487,pathway,0.005573776
OM,S1,2074,414.0281,pathway,0.005573776
OM,S1,2075,411.7204,pathway,0.005573776
OM,S1,2076,409.4256,pathway,0.005573776
OM,S1,2077,407.1435,pathway,0.005573776
OM,S1,2078,404.8742,pathway,0.005573776
OM,S1,2079,402.6175,pathway,0.005573776
OM,S1,2080,400.3734,pathway,0.005573776
OM,S1,2081,398.1418,pathway,0.005573776
OM,S1,2082,395.9227,pathway,0.005573776
OM,S1,2083,393.7159,pathway,0.005573776
OM,S1,2084,391.5214,pathway,0.005573776
OM,S1,2085,389.3391,pathway,0.005573776
OM,S1,2086,387.1691,pathway,0.005573776
OM,S1,2087,385.0111,pathway,0.005573776
OM,S1,2088,382.8651,pathway,0.005573776
OM,S1,2089,380.7311,pathway,0.005573776
OM,S1,2090,378.609,pathway,0.005573776
OM,S1,2091,376.4987,pathway,0.005573776
OM,S1,2092,374.4002,pathway,0.005573776
OM,S1,2093,372.3134,pathway,0.005573776
OM,S1,2094,370.2382,pathway,0.005573776
OM,S1,2095,368.1745,pathway,0.005573776
OM,S1,2096,366.1224,pathway,0.005573776
OM,S1,2097,364.0817,pathway,0.005573776
OM,S1,2098,362.0524,pathway,0.005573776
OM,S1,2099,360.0344,pathway,0.005573776
OM,S1,2100,358.0277,pathway,0.005573776
OM,S2,2000,580.68,observed,0.007541209
OM,S2,2001,581.11,observed,0.007541209
OM,S2,2002,580.83,observed,0.007541209
OM,S2,2003,581.7,observed,0.007541209
OM,S2,2004,580.87,observed,0.007541209
OM,S2,2005,579.45,observed,0.007541209
OM,S2,2006,578.63,observed,0.007541209
OM,S2,2007,565.98,observed,0.007541209
OM,S2,2008,566.36,observed,0.007541209
OM,S2,2009,566.4,observed,0.007541209
OM,S2,2010,566.89,observed,0.007541209
OM,S2,2011,566.99,observed,0.007541209
OM,S2,2012,566.75,observed,0.007541209
OM,S2,2013,567.07,observed,0.007541209
OM,S2,2014,567.11,observed,0.007541209
