gem_unit_id,scenario,dimension,variant,parameter,ti_lifetime_tco2,ti_remaining_tco2
G100000405057,S1,efficiency,high,0.407,-1585494.981,28854.539
G100000405057,S1,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405057,S1,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405057,S1,emission_factor,high,58300.0,-943681.486,52625.409
G100000405057,S2,lifetime,central,30,-1182130.947,43793.947
G100000405057,S2,lifetime,low,25,-1297417.085,0
G100000405057,S2,lifetime,high,40,-365598.953,860325.941
G100000405057,S2,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405057,S2,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405057,S2,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405057,S2,efficiency,central,0.38,-1182130.947,43793.947
G100000405057,S2,efficiency,low,0.353,-717070.277,61018.417
G100000405057,S2,efficiency,high,0.407,-1585494.981,28854.539
G100000405057,S2,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405057,S2,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405057,S2,emission_factor,high,58300.0,-943681.486,52625.409
G100000405058,S1,lifetime,central,30,-1182130.947,43793.947
G100000405058,S1,lifetime,low,25,-1297417.085,0
G100000405058,S1,lifetime,high,40,-365598.953,860325.941
G100000405058,S1,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405058,S1,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405058,S1,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405058,S1,efficiency,central,0.38,-1182130.947,43793.947
G100000405058,S1,efficiency,low,0.353,-717070.277,61018.417
G100000405058,S1,efficiency,high,0.407,-1585494.981,28854.539
G100000405058,S1,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405058,S1,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405058,S1,emission_factor,high,58300.0,-943681.486,52625.409
G100000405058,S2,lifetime,central,30,-1182130.947,43793.947
G100000405058,S2,lifetime,low,25,-1297417.085,0
G100000405058,S2,lifetime,high,40,-365598.953,860325.941
G100000405058,S2,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405058,S2,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405058,S2,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405058,S2,efficiency,central,0.38,-1182130.947,43793.947
G100000405058,S2,efficiency,low,0.353,-717070.277,61018.417
G100000405058,S2,efficiency,high,0.407,-1585494.981,28854.539
G100000405058,S2,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405058,S2,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405058,S2,emission_factor,high,58300.0,-943681.486,52625.409
G100000405059,S1,lifetime,central,30,-1182130.947,43793.947
G100000405059,S1,lifetime,low,25,-1297417.085,0
G100000405059,S1,lifetime,high,40,-365598.953,860325.941
G100000405059,S1,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405059,S1,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405059,S1,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405059,S1,efficiency,central,0.38,-1182130.947,43793.947
G100000405059,S1,efficiency,low,0.353,-717070.277,61018.417
G100000405059,S1,efficiency,high,0.407,-1585494.981,28854.539
G100000405059,S1,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405059,S1,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405059,S1,emission_factor,high,58300.0,-943681.486,52625.409
G100000405059,S2,lifetime,central,30,-1182130.947,43793.947
G100000405059,S2,lifetime,low,25,-1297417.085,0
G100000405059,S2,lifetime,high,40,-365598.953,860325.941
G100000405059,S2,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405059,S2,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405059,S2,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405059,S2,efficiency,central,0.38,-1182130.947,43793.947
G100000405059,S2,efficiency,low,0.353,-717070.277,61018.417
G100000405059,S2,efficiency,high,0.407,-1585494.981,28854.539
G100000405059,S2,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405059,S2,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405059,S2,emission_factor,high,58300.0,-943681.486,52625.409
G100000405060,S1,lifetime,central,30,-1182130.947,43793.947
G100000405060,S1,lifetime,low,25,-1297417.085,0
G100000405060,S1,lifetime,high,40,-365598.953,860325.941
G100000405060,S1,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405060,S1,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405060,S1,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405060,S1,efficiency,central,0.38,-1182130.947,43793.947
G100000405060,S1,efficiency,low,0.353,-717070.277,61018.417
G100000405060,S1,efficiency,high,0.407,-1585494.981,28854.539
G100000405060,S1,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405060,S1,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405060,S1,emission_factor,high,58300.0,-943681.486,52625.409
G100000405060,S2,lifetime,central,30,-1182130.947,43793.947
G100000405060,S2,lifetime,low,25,-1297417.085,0
G100000405060,S2,lifetime,high,40,-365598.953,860325.941
G100000405060,S2,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405060,S2,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405060,S2,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405060,S2,efficiency,central,0.38,-1182130.947,43793.947
G100000405060,S2,efficiency,low,0.353,-717070.277,61018.417
G100000405060,S2,efficiency,high,0.407,-1585494.981,28854.539
G100000405060,S2,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405060,S2,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405060,S2,emission_factor,high,58300.0,-943681.486,52625.409
G100000405061,S1,lifetime,central,30,-1182130.947,43793.947
G100000405061,S1,lifetime,low,25,-1297417.085,0
G100000405061,S1,lifetime,high,40,-365598.953,860325.941
G100000405061,S1,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405061,S1,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405061,S1,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405061,S1,efficiency,central,0.38,-1182130.947,43793.947
G100000405061,S1,efficiency,low,0.353,-717070.277,61018.417
G100000405061,S1,efficiency,high,0.407,-1585494.981,28854.539
G100000405061,S1,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405061,S1,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405061,S1,emission_factor,high,58300.0,-943681.486,52625.409
G100000405061,S2,lifetime,central,30,-1182130.947,43793.947
G100000405061,S2,lifetime,low,25,-1297417.085,0
G100000405061,S2,lifetime,high,40,-365598.953,860325.941
G100000405061,S2,capacity_factor,central,0.3313,-1182130.947,43793.947
G100000405061,S2,capacity_factor,low,0.3242,-1156797.021,42855.411
G100000405061,S2,capacity_factor,high,0.3969,-1416202.152,52465.493
G100000405061,S2,efficiency,central,0.38,-1182130.947,43793.947
G100000405061,S2,efficiency,low,0.353,-717070.277,61018.417
G100000405061,S2,efficiency,high,0.407,-1585494.981,28854.539
G100000405061,S2,emission_factor,central,56100.0,-1182130.947,43793.947
G100000405061,S2,emission_factor,low,54300.0,-1377214.107,36568.645
G100000405061,S2,emission_factor,high,58300.0,-943681.486,52625.409
G100000405062,S1,lifetime,central,30,-13176001.912,987251.086
G100000405062,S1,lifetime,low,25,-14362472.478,-199219.48
G100000405062,S1,lifetime,high,40,-8389317.74,5773935.258
G100000405062,S1,capacity_factor,central,0.3313,-13176001.912,987251.086
G100000405062,S1,capacity_factor,low,0.3242,-12893630.608,966093.576
G100000405062,S1,capacity_factor,high,0.3969,-15784953.697,1182734.549
G100000405062,S1,efficiency,central,0.55,-13176001.912,987251.086
G100000405062,S1,efficiency,low,0.511,-10635942.32,2003274.923
G100000405062,S1,efficiency,high,0.589,-15379686.89,105777.095
G100000405062,S1,emission_factor,central,56100.0,-13176001.912,987251.086
G100000405062,S1,emission_factor,low,54300.0,-14243627.204,560200.97
G100000405062,S1,emission_factor,high,58300.0,-11870612.959,1509406.668
G100000405062,S2,lifetime,central,30,-13176001.912,987251.086
G100000405062,S2,lifetime,low,25,-14362472.478,-199219.48
G100000405062,S2,lifetime,high,40,-8389317.74,5773935.258
G100000405062,S2,capacity_factor,central,0.3313,-13176001.912,987251.086
G100000405062,S2,capacity_factor,low,0.3242,-12893630.608,966093.576
G100000405062,S2,capacity_factor,high,0.3969,-15784953.697,1182734.549
G100000405062,S2,efficiency,central,0.55,-13176001.912,987251.086
G100000405062,S2,efficiency,low,0.511,-10635942.32,2003274.923
G100000405062,S2,efficiency,high,0.589,-15379686.89,105777.095
G100000405062,S2,emission_factor,central,56100.0,-13176001.912,987251.086
G100000405062,S2,emission_factor,low,54300.0,-14243627.204,560200.97
G100000405062,S2,emission_factor,high,58300.0,-11870612.959,1509406.668
G100000410458,S1,capacity_factor,central,0.3313,-25255398.796,-511960.988
G100000410458,S1,capacity_factor,low,0.3242,-24714157.225,-500989.291
G100000410458,S1,capacity_factor,high,0.3969,-30256165.957,-613333.28
G100000410458,S1,efficiency,central,0.55,-25255398.796,-511960.988
G100000410458,S1,efficiency,low,0.511,-22341528.319,-234449.514
G100000410458,S1,efficiency,high,0.589,-27783391.686,-752722.215
G100000410458,S1,emission_factor,central,56100.0,-25255398.796,-511960.988
G100000410458,S1,emission_factor,low,54300.0,-26480142.428,-628603.238
G100000410458,S1,emission_factor,high,58300.0,-23757900.731,-369342.124
G100000410458,S2,capacity_factor,central,0.3313,-25255398.796,-511960.988
G100000410458,S2,capacity_factor,low,0.3242,-24714157.225,-500989.291
G100000410458,S2,capacity_factor,high,0.3969,-30256165.957,-613333.28
G100000410458,S2,efficiency,central,0.55,-25255398.796,-511960.988
G100000410458,S2,efficiency,low,0.511,-22341528.319,-234449.514
G100000410458,S2,efficiency,high,0.589,-27783391.686,-752722.215
G100000410458,S2,emission_factor,central,56100.0,-25255398.796,-511960.988
G100000410458,S2,emission_factor,low,54300.0,-26480142.428,-628603.238
G100000410458,S2,emission_factor,high,58300.0,-23757900.731,-369342.124
G100000407060,S1,lifetime,central,30,6152205.734,6152205.734
G100000407060,S1,lifetime,low,25,4969402.501,4969402.501
G100000407060,S1,lifetime,high,40,8612107.757,8612107.757
G100000407060,S1,capacity_factor,central,0.222,6152205.734,6152205.734
G100000407060,S1,capacity_factor,low,0.2204,6107865.507,6107865.507
G100000407060,S1,capacity_factor,high,0.2648,7338306.656,7338306.656
G100000407060,S1,efficiency,central,0.55,6152205.734,6152205.734
G100000407060,S1,efficiency,low,0.511,6765340.552,6765340.552
G100000407060,S1,efficiency,high,0.589,5620267.033,5620267.033
G100000407060,S1,emission_factor,central,56100.0,6152205.734,6152205.734
G100000407060,S1,emission_factor,low,54300.0,5894495.932,5894495.932
G100000407060,S1,emission_factor,high,58300.0,6467308.348,6467308.348
G100000407060,S2,lifetime,central,30,6152205.734,6152205.734
G100000407060,S2,lifetime,low,25,4969402.501,4969402.501
G100000407060,S2,lifetime,high,40,8612107.757,8612107.757
G100000407060,S2,capacity_factor,central,0.222,6152205.734,6152205.734
G100000407060,S2,capacity_factor,low,0.2204,6107865.507,6107865.507
G100000407060,S2,capacity_factor,high,0.2648,7338306.656,7338306.656
G100000407060,S2,efficiency,central,0.55,6152205.734,6152205.734
G100000407060,S2,efficiency,low,0.511,6765340.552,6765340.552
G100000407060,S2,efficiency,high,0.589,5620267.033,5620267.033
G100000407060,S2,emission_factor,central,56100.0,6152205.734,6152205.734
G100000407060,S2,emission_factor,low,54300.0,5894495.932,5894495.932
G100000407060,S2,emission_factor,high,58300.0,6467308.348,6467308.348
G100000407061,S1,lifetime,central,30,6327588.898,6327588.898
G100000407061,S1,lifetime,low,25,5130230.968,5130230.968
G100000407061,S1,lifetime,high,40,8807810.352,8807810.352
G100000407061,S1,capacity_factor,central,0.222,6327588.898,6327588.898
G100000407061,S1,capacity_factor,low,0.2204,6281984.647,6281984.647
G100000407061,S1,capacity_factor,high,0.2648,7547502.43,7547502.43
G100000407061,S1,efficiency,central,0.55,6327588.898,6327588.898
G100000407061,S1,efficiency,low,0.511,6940723.715,6940723.715
G100000407061,S1,efficiency,high,0.589,5795650.197,5795650.197
G100000407061,S1,emission_factor,central,56100.0,6327588.898,6327588.898
G100000407061,S1,emission_factor,low,54300.0,6069879.095,6069879.095
G100000407061,S1,emission_factor,high,58300.0,6642691.511,6642691.511
G100000407061,S2,lifetime,central,30,6327588.898,6327588.898
G100000407061,S2,lifetime,low,25,5130230.968,5130230.968
G100000407061,S2,lifetime,high,40,8807810.352,8807810.352
G100000407061,S2,capacity_factor,central,0.222,6327588.898,6327588.898
G100000407061,S2,capacity_factor,low,0.2204,6281984.647,6281984.647
G100000407061,S2,capacity_factor,high,0.2648,7547502.43,7547502.43
G100000407061,S2,efficiency,central,0.55,6327588.898,6327588.898
G100000407061,S2,efficiency,low,0.511,6940723.715,6940723.715
G100000407061,S2,efficiency,high,0.589,5795650.197,5795650.197
G100000407061,S2,emission_factor,central,56100.0,6327588.898,6327588.898
G100000407061,S2,emission_factor,low,54300.0,6069879.095,6069879.095
G100000407061,S2,emission_factor,high,58300.0,6642691.511,6642691.511
G100000907500,S1,lifetime,central,25,-2911275.697,-2172275.961
G100000907500,S1,lifetime,low,20,-2462947.813,-1723948.077
G100000907500,S1,lifetime,high,30,-3308249.68,-2569249.944
G100000907500,S1,capacity_factor,central,0.4723,-2911275.697,-2172275.961
G100000907500,S1,capacity_factor,low,0.4273,-2633893.933,-1965304.929
G100000907500,S1,capacity_factor,high,0.4883,-3009900.322,-2245865.66
G100000907500,S2,lifetime,central,25,-2911275.697,-2172275.961
G100000907500,S2,lifetime,low,20,-2462947.813,-1723948.077
G100000907500,S2,lifetime,high,30,-3308249.68,-2569249.944
G100000907500,S2,capacity_factor,central,0.4723,-2911275.697,-2172275.961
G100000907500,S2,capacity_factor,low,0.4273,-2633893.933,-1965304.929
G100000907500,S2,capacity_factor,high,0.4883,-3009900.322,-2245865.66
G100000409774,S1,lifetime,central,30,594269.382,772830.492
G100000409774,S1,lifetime,low,25,294890.804,473451.914
G100000409774,S1,lifetime,high,40,1338832.249,1517393.359
G100000409774,S1,capacity_factor,central,0.2131,594269.382,772830.492
G100000409774,S1,capacity_factor,low,0.2131,594269.382,772830.492
G100000409774,S1,capacity_factor,high,0.232,646975.582,841373.411
G100000409774,S1,efficiency,central,0.36,594269.382,772830.492
G100000409774,S1,efficiency,low,0.335,870930.979,948049.504
G100000409774,S1,efficiency,high,0.385,353537.862,620367.196
G100000409774,S1,emission_factor,central,56100.0,594269.382,772830.492
G100000409774,S1,emission_factor,low,54300.0,475319.688,697495.686
G100000409774,S1,emission_factor,high,58300.0,739652.337,864906.362
G100000409774,S2,lifetime,central,30,850666.233,1029227.343
G100000409774,S2,lifetime,low,25,457874.832,636435.942
G100000409774,S2,lifetime,high,40,1787095.415,1965656.525
G100000409774,S2,capacity_factor,central,0.2131,850666.233,1029227.343
G100000409774,S2,capacity_factor,low,0.2131,850666.233,1029227.343
G100000409774,S2,capacity_factor,high,0.232,926112.471,1120510.3
G100000409774,S2,efficiency,central,0.36,850666.233,1029227.343
G100000409774,S2,efficiency,low,0.335,1127327.832,1204446.357
G100000409774,S2,efficiency,high,0.385,609934.713,876764.047
G100000409774,S2,emission_factor,central,56100.0,850666.233,1029227.343
G100000409774,S2,emission_factor,low,54300.0,731716.542,953892.54
G100000409774,S2,emission_factor,high,58300.0,996049.197,1121303.222
G100000409775,S1,lifetime,central,30,594269.382,772830.492
G100000409775,S1,lifetime,low,25,294890.804,473451.914
G100000409775,S1,lifetime,high,40,1338832.249,1517393.359
G100000409775,S1,capacity_factor,central,0.2131,594269.382,772830.492
G100000409775,S1,capacity_factor,low,0.2131,594269.382,772830.492
G100000409775,S1,capacity_factor,high,0.232,646975.582,841373.411
G100000409775,S1,efficiency,central,0.36,594269.382,772830.492
G100000409775,S1,efficiency,low,0.335,870930.979,948049.504
G100000409775,S1,efficiency,high,0.385,353537.862,620367.196
G100000409775,S1,emission_factor,central,56100.0,594269.382,772830.492
G100000409775,S1,emission_factor,low,54300.0,475319.688,697495.686
G100000409775,S1,emission_factor,high,58300.0,739652.337,864906.362
G100000409775,S2,lifetime,central,30,850666.233,1029227.343
G100000409775,S2,lifetime,low,25,457874.832,636435.942
G100000409775,S2,lifetime,high,40,1787095.415,1965656.525
G100000409775,S2,capacity_factor,central,0.2131,850666.233,1029227.343
G100000409775,S2,capacity_factor,low,0.2131,850666.233,1029227.343
G100000409775,S2,capacity_factor,high,0.232,926112.471,1120510.3
G100000409775,S2,efficiency,central,0.36,850666.233,1029227.343
G100000409775,S2,efficiency,low,0.335,1127327.832,1204446.357
G100000409775,S2,efficiency,high,0.385,609934.713,876764.047
G100000409775,S2,emission_factor,central,56100.0,850666.233,1029227.343
G100000409775,S2,emission_factor,low,54300.0,731716.542,953892.54
G100000409775,S2,emission_factor,high,58300.0,996049.197,1121303.222
