gem_unit_id,gem_location_id,country,plant_name,unit_name,fuel_type,fuel_id,technology,status,capacity_mw,start_year,end_year,lifetime_years,lifetime_source,capacity_factor,cf_source,cf_low,cf_high,heat_rate_mj_per_kwh,heat_rate_source,ef_kgco2_per_tj,ef_basis,intensity_gco2_per_kwh,biogenic,biogenic_intensity_gco2_per_kwh,biogenic_lifetime_tco2,scenario,years_counted,years_dropped,e_prod_lifetime_tco2,e_ref_lifetime_tco2,ti_lifetime_tco2,ti_remaining_tco2,analysis_year,crossover_year,direction,layer1_tier,layer2_tier,tier,latitude,longitude,matched_companies,wiki_url
G100000409774,L100000407540,AU,Barrow Island LNG power station,5,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,3707265.42,3112996.03,594269.382,772830.492,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409774,L100000407540,AU,Barrow Island LNG power station,5,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,3707265.42,2856599.175,850666.233,1029227.343,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409775,L100000407540,AU,Barrow Island LNG power station,4,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,3707265.42,3112996.03,594269.382,772830.492,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409775,L100000407540,AU,Barrow Island LNG power station,4,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,3707265.42,2856599.175,850666.233,1029227.343,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409776,L100000407540,AU,Barrow Island LNG power station,3,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,3707265.42,3112996.03,594269.382,772830.492,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409776,L100000407540,AU,Barrow Island LNG power station,3,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,3707265.42,2856599.175,850666.233,1029227.343,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409777,L100000407540,AU,Barrow Island LNG power station,2,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,3707265.42,3112996.03,594269.382,772830.492,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409777,L100000407540,AU,Barrow Island LNG power station,2,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,3707265.42,2856599.175,850666.233,1029227.343,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409778,L100000407540,AU,Barrow Island LNG power station,1,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,30,0,3707265.42,3112996.03,594269.382,772830.492,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000409778,L100000407540,AU,Barrow Island LNG power station,1,gas,natural_gas,gas turbine,operating,118.0,2015,2044,30,default,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,30,0,3707265.42,2856599.175,850666.233,1029227.343,2026,2023,liability,A,C,C,-20.77708,115.461583,osaka_gas,https://www.gem.wiki/Barrow_Island_LNG_power_station
G100000100962,L100000100038,AU,Bluewaters power station,Unit 1,coal,sub_bituminous,subcritical,operating,233.0,2009,2048,40,default,0.617,country_implied,0.6045,0.6367,10.2857,default,96100.0,ipcc_default,988.457,no,0.0,0.0,S1,40,0,49792396.2,24729332.618,25063063.577,18382707.889,2026,2009,liability,A,C,C,-33.332186,116.228023,sumitomo_corp;kansai,https://www.gem.wiki/Bluewaters_power_station
G100000100962,L100000100038,AU,Bluewaters power station,Unit 1,coal,sub_bituminous,subcritical,operating,233.0,2009,2048,40,default,0.617,country_implied,0.6045,0.6367,10.2857,default,96100.0,ipcc_default,988.457,no,0.0,0.0,S2,40,0,49792396.2,22820888.038,26971508.156,20291152.468,2026,2009,liability,A,C,C,-33.332186,116.228023,sumitomo_corp;kansai,https://www.gem.wiki/Bluewaters_power_station
G100000100963,L100000100038,AU,Bluewaters power station,Unit 2,coal,sub_bituminous,subcritical,operating,233.0,2009,2048,40,default,0.617,country_implied,0.6045,0.6367,10.2857,default,96100.0,ipcc_default,988.457,no,0.0,0.0,S1,40,0,49792396.2,24729332.618,25063063.577,18382707.889,2026,2009,liability,A,C,C,-33.332186,116.228023,sumitomo_corp;kansai,https://www.gem.wiki/Bluewaters_power_station
G100000100963,L100000100038,AU,Bluewaters power station,Unit 2,coal,sub_bituminous,subcritical,operating,233.0,2009,2048,40,default,0.617,country_implied,0.6045,0.6367,10.2857,default,96100.0,ipcc_default,988.457,no,0.0,0.0,S2,40,0,49792396.2,22820888.038,26971508.156,20291152.468,2026,2009,liability,A,C,C,-33.332186,116.228023,sumitomo_corp;kansai,https://www.gem.wiki/Bluewaters_power_station
G100000927827,L100000922306,AU,Collinsville Green Energy Hub wind farm,--,wind,,Onshore,announced,1500.0,2031,2055,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,25941623.038,-25941623.038,-25941623.038,2026,,contribution,A,B,B,-20.5428,147.7806,hanwha_energy,https://www.gem.wiki/Collinsville_Green_Energy_Hub_wind_farm
G100000927827,L100000922306,AU,Collinsville Green Energy Hub wind farm,--,wind,,Onshore,announced,1500.0,2031,2055,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,18798235.638,-18798235.638,-18798235.638,2026,,contribution,A,B,B,-20.5428,147.7806,hanwha_energy,https://www.gem.wiki/Collinsville_Green_Energy_Hub_wind_farm
G100000908242,L100000906041,AU,Coonooer Bridge wind farm,--,wind,,Onshore,operating,20.0,2016,2040,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,589492.51,-589492.51,-289042.221,2026,,contribution,A,B,B,-36.4288,143.3604,toyota_tsusho,https://www.gem.wiki/Coonooer_Bridge_wind_farm
G100000908242,L100000906041,AU,Coonooer Bridge wind farm,--,wind,,Onshore,operating,20.0,2016,2040,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,549987.776,-549987.776,-249537.487,2026,,contribution,A,B,B,-36.4288,143.3604,toyota_tsusho,https://www.gem.wiki/Coonooer_Bridge_wind_farm
G100000401509,L100000405112,AU,Dry Creek GT power station,1,gas,natural_gas,gas turbine,operating,52.0,1973,2030,58,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,31,27,1688167.186,2040318.125,-352150.938,42627.411,2026,2023,contribution,A,C,C,-34.847484,138.577433,mitsui,https://www.gem.wiki/Dry_Creek_GT_power_station
G100000401509,L100000405112,AU,Dry Creek GT power station,1,gas,natural_gas,gas turbine,operating,52.0,1973,2030,58,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,31,27,1688167.186,2027003.533,-338836.346,55942.003,2026,2023,contribution,A,C,C,-34.847484,138.577433,mitsui,https://www.gem.wiki/Dry_Creek_GT_power_station
G100000401510,L100000405112,AU,Dry Creek GT power station,2,gas,natural_gas,gas turbine,operating,52.0,1973,2030,58,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,31,27,1688167.186,2040318.125,-352150.938,42627.411,2026,2023,contribution,A,C,C,-34.847484,138.577433,mitsui,https://www.gem.wiki/Dry_Creek_GT_power_station
G100000401510,L100000405112,AU,Dry Creek GT power station,2,gas,natural_gas,gas turbine,operating,52.0,1973,2030,58,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,31,27,1688167.186,2027003.533,-338836.346,55942.003,2026,2023,contribution,A,C,C,-34.847484,138.577433,mitsui,https://www.gem.wiki/Dry_Creek_GT_power_station
G100000401511,L100000405112,AU,Dry Creek GT power station,3,gas,natural_gas,gas turbine,operating,52.0,1973,2030,58,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,31,27,1688167.186,2040318.125,-352150.938,42627.411,2026,2023,contribution,A,C,C,-34.847484,138.577433,mitsui,https://www.gem.wiki/Dry_Creek_GT_power_station
G100000401511,L100000405112,AU,Dry Creek GT power station,3,gas,natural_gas,gas turbine,operating,52.0,1973,2030,58,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,31,27,1688167.186,2027003.533,-338836.346,55942.003,2026,2023,contribution,A,C,C,-34.847484,138.577433,mitsui,https://www.gem.wiki/Dry_Creek_GT_power_station
G100000806494,L100000805648,AU,Edenvale Solar Park,--,solar,,PV,operating,204.0,2024,2048,25,default,0.1568,country_implied,0.1459,0.1675,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,2582536.189,-2582536.189,-2280189.093,2026,,contribution,A,B,B,-26.932,150.5819,sojitz,https://www.gem.wiki/Edenvale_Solar_Park
G100000806494,L100000805648,AU,Edenvale Solar Park,--,solar,,PV,operating,204.0,2024,2048,25,default,0.1568,country_implied,0.1459,0.1675,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,2157902.258,-2157902.258,-1855555.162,2026,,contribution,A,B,B,-26.932,150.5819,sojitz,https://www.gem.wiki/Edenvale_Solar_Park
G100000409789,L100000407546,AU,Ichthys LNG power station,1,gas,natural_gas,combined cycle,operating,490.0,2017,2046,30,default,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,10076450.22,12073969.528,-1997519.322,45577.915,2026,2036,contribution,A,C,C,-12.513898,130.918349,tokyo_gas,https://www.gem.wiki/Ichthys_LNG_power_station
G100000409789,L100000407546,AU,Ichthys LNG power station,1,gas,natural_gas,combined cycle,operating,490.0,2017,2046,30,default,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,30,0,10076450.22,10848835.727,-772385.519,1270711.718,2026,2032,contribution,A,C,C,-12.513898,130.918349,tokyo_gas,https://www.gem.wiki/Ichthys_LNG_power_station
G100000831054,L100000827547,AU,Kennedy Energy Park solar farm,1,solar,,PV,operating,15.0,2024,2048,25,default,0.1568,country_implied,0.1459,0.1675,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,189892.365,-189892.365,-167660.961,2026,,contribution,A,B,B,-20.875,144.4209,toyota_tsusho,https://www.gem.wiki/Kennedy_Energy_Park_solar_farm
G100000831054,L100000827547,AU,Kennedy Energy Park solar farm,1,solar,,PV,operating,15.0,2024,2048,25,default,0.1568,country_implied,0.1459,0.1675,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,158669.284,-158669.284,-136437.88,2026,,contribution,A,B,B,-20.875,144.4209,toyota_tsusho,https://www.gem.wiki/Kennedy_Energy_Park_solar_farm
G100000908243,L100000906042,AU,Kennedy Energy Park wind farm,1,wind,,Onshore,operating,43.0,2024,2048,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,952279.539,-952279.539,-840792.639,2026,,contribution,A,B,B,-20.924,144.378,toyota_tsusho,https://www.gem.wiki/Kennedy_Energy_Park_wind_farm
G100000908243,L100000906042,AU,Kennedy Energy Park wind farm,1,wind,,Onshore,operating,43.0,2024,2048,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,795700.824,-795700.824,-684213.924,2026,,contribution,A,B,B,-20.924,144.378,toyota_tsusho,https://www.gem.wiki/Kennedy_Energy_Park_wind_farm
G100000908250,L100000906049,AU,Kidston Renewable Energy Hub wind farm,3,wind,,Onshore,pre-construction,258.0,2026,2050,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,5319871.236,-5319871.236,-5319871.236,2026,,contribution,A,B,B,-27.4714,153.0294,jpower,https://www.gem.wiki/Kidston_Renewable_Energy_Hub_wind_farm
G100000908250,L100000906049,AU,Kidston Renewable Energy Hub wind farm,3,wind,,Onshore,pre-construction,258.0,2026,2050,25,default,0.2743,country_implied,0.2402,0.2897,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,4271693.394,-4271693.394,-4271693.394,2026,,contribution,A,B,B,-27.4714,153.0294,jpower,https://www.gem.wiki/Kidston_Renewable_Energy_Hub_wind_farm
G100000409792,L100000407607,AU,Kwinana Refinery cogeneration power station,1,gas,natural_gas,combined cycle,operating,119.0,1998,2027,30,default,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,28,2,2283995.392,4365001.208,-2081005.821,-58231.752,2026,,contribution,A,C,C,-32.2226,115.7662,mitsui,https://www.gem.wiki/Kwinana_Refinery_cogeneration_power_station
G100000409792,L100000407607,AU,Kwinana Refinery cogeneration power station,1,gas,natural_gas,combined cycle,operating,119.0,1998,2027,30,default,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,28,2,2283995.392,4358338.133,-2074342.747,-51568.678,2026,,contribution,A,C,C,-32.2226,115.7662,mitsui,https://www.gem.wiki/Kwinana_Refinery_cogeneration_power_station
G100000401527,L100000405122,AU,Mintaro GT power station,1,gas,natural_gas,gas turbine,operating,90.0,1990,2030,41,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S1,31,10,2921827.81,3531319.831,-609492.006,73778.211,2026,2023,contribution,A,C,C,-33.9032,138.7382,mitsui,https://www.gem.wiki/Mintaro_GT_power_station
G100000401527,L100000405122,AU,Mintaro GT power station,1,gas,natural_gas,gas turbine,operating,90.0,1990,2030,41,retired_year,0.2131,country_implied,0.2131,0.232,10.0,default,56100.0,ipcc_default,561.0,no,0.0,0.0,S2,31,10,2921827.81,3508275.345,-586447.518,96822.699,2026,2023,contribution,A,C,C,-33.9032,138.7382,mitsui,https://www.gem.wiki/Mintaro_GT_power_station
G100000401536,L100000405128,AU,Pelican Point power station,1,gas,natural_gas,combined cycle,operating,171.0,2001,2037,37,retired_year,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,37,0,4336986.413,7309437.867,-2972451.442,-205841.374,2026,2036,contribution,A,C,C,-34.765425,138.503177,mitsui,https://www.gem.wiki/Pelican_Point_power_station
G100000401536,L100000405128,AU,Pelican Point power station,1,gas,natural_gas,combined cycle,operating,171.0,2001,2037,37,retired_year,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,37,0,4336986.413,7123700.797,-2786714.373,-20104.305,2026,2032,contribution,A,C,C,-34.765425,138.503177,mitsui,https://www.gem.wiki/Pelican_Point_power_station
G100001018523,L100000405128,AU,Pelican Point power station,2,gas,natural_gas,combined cycle,operating,358.0,2001,2037,37,retired_year,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,37,0,9079772.768,15302799.743,-6223026.998,-430942.761,2026,2036,contribution,A,C,C,-34.765425,138.503177,mitsui,https://www.gem.wiki/Pelican_Point_power_station
G100001018523,L100000405128,AU,Pelican Point power station,2,gas,natural_gas,combined cycle,operating,358.0,2001,2037,37,retired_year,0.2131,country_implied,0.2131,0.232,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S2,37,0,9079772.768,14913946.7,-5834173.953,-42089.716,2026,2032,contribution,A,C,C,-34.765425,138.503177,mitsui,https://www.gem.wiki/Pelican_Point_power_station
G100001050978,L100001045308,AU,Romani solar farm,--,solar,,PV,pre-construction,250.0,2028,2052,25,default,0.1568,country_implied,0.1459,0.1675,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,2746575.0,-2746575.0,-2746575.0,2026,,contribution,A,B,B,-34.8772,144.584,samsung_ct,https://www.gem.wiki/Samsung_Romani_solar_farm
G100001050978,L100001045308,AU,Romani solar farm,--,solar,,PV,pre-construction,250.0,2028,2052,25,default,0.1568,country_implied,0.1459,0.1675,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,2116697.578,-2116697.578,-2116697.578,2026,,contribution,A,B,B,-34.8772,144.584,samsung_ct,https://www.gem.wiki/Samsung_Romani_solar_farm
G100000106718,L100000100069,BD,Matarbari power station,Phase I Unit 1,coal,sub_bituminous,ultra-supercritical,operating,600.0,2023,2062,40,default,0.3449,country_implied,0.2267,0.3841,8.3721,default,96100.0,ipcc_default,804.558,no,0.0,0.0,S1,40,0,58339939.6,53395298.717,4944640.875,4329878.028,2026,2023,liability,A,C,C,21.70184,91.8834,,https://www.gem.wiki/Matarbari_power_station
G100000106719,L100000100069,BD,Matarbari power station,Phase I Unit 2,coal,sub_bituminous,ultra-supercritical,operating,600.0,2024,2063,40,default,0.3449,country_implied,0.2267,0.3841,8.3721,default,96100.0,ipcc_default,804.558,no,0.0,0.0,S1,40,0,58339939.6,53582039.925,4757899.667,4364004.317,2026,2024,liability,A,C,C,21.70184,91.8834,,https://www.gem.wiki/Matarbari_power_station
G100000400848,L100000406357,BD,Reliance Meghnaghat power station,1,gas,natural_gas,combined cycle,mothballed,750.0,2025,2054,30,default,0.5815,country_implied,0.5815,0.7021,6.5455,default,56100.0,ipcc_default,367.2,no,0.0,0.0,S1,30,0,42086132.28,83590519.674,-41504387.394,-40247725.131,2026,,contribution,A,C,C,23.607983,90.596336,jera,https://www.gem.wiki/Reliance_Meghnaghat_power_station
G100000919680,L100000915931,BE,Belwind Offshore Wind Project,1,wind,,Offshore hard mount,operating,165.0,2010,2034,25,default,0.2613,country_implied,0.2613,0.3234,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1452513.224,-1452513.224,-429373.701,2026,,contribution,A,B,B,51.6484,2.8349,sumitomo_corp,https://www.gem.wiki/Belwind_Offshore_Wind_Project
G100000919680,L100000915931,BE,Belwind Offshore Wind Project,1,wind,,Offshore hard mount,operating,165.0,2010,2034,25,default,0.2613,country_implied,0.2613,0.3234,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1336410.025,-1336410.025,-313270.502,2026,,contribution,A,B,B,51.6484,2.8349,sumitomo_corp,https://www.gem.wiki/Belwind_Offshore_Wind_Project
G100000919685,L100000915935,BE,Nobelwind Offshore Wind Project,--,wind,,Offshore hard mount,operating,165.0,2017,2041,25,default,0.2613,country_implied,0.2613,0.3234,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1192195.847,-1192195.847,-681485.314,2026,,contribution,A,B,B,51.6455,2.8389,sumitomo_corp,https://www.gem.wiki/Nobelwind_Offshore_Wind_Project
G100000919685,L100000915935,BE,Nobelwind Offshore Wind Project,--,wind,,Offshore hard mount,operating,165.0,2017,2041,25,default,0.2613,country_implied,0.2613,0.3234,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,928176.907,-928176.907,-417466.374,2026,,contribution,A,B,B,51.6455,2.8389,sumitomo_corp,https://www.gem.wiki/Nobelwind_Offshore_Wind_Project
G100000919772,L100000916008,BE,The Northwester 2 Offshore Wind Project,--,wind,,Offshore hard mount,operating,219.0,2020,2044,25,default,0.2613,country_implied,0.2613,0.3234,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,25,0,0.0,1450413.49,-1450413.49,-1024694.339,2026,,contribution,A,B,B,51.686,2.757,sumitomo_corp,https://www.gem.wiki/The_Northwester_2_Offshore_Wind_Project
G100000919772,L100000916008,BE,The Northwester 2 Offshore Wind Project,--,wind,,Offshore hard mount,operating,219.0,2020,2044,25,default,0.2613,country_implied,0.2613,0.3234,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,25,0,0.0,1014349.754,-1014349.754,-588630.603,2026,,contribution,A,B,B,51.686,2.757,sumitomo_corp,https://www.gem.wiki/The_Northwester_2_Offshore_Wind_Project
