gem_unit_id,scenario,t,calendar_year,generation_gwh,grid_gco2_per_kwh,grid_basis,e_prod_tco2,e_ref_tco2,ti_tco2,cumulative_ti_tco2
G100000402236,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402236,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402236,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402236,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402236,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402236,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402236,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402236,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402236,S1,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402236,S1,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402236,S1,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402236,S1,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402236,S1,13,2026,328.763,373.721,pathway,184435.931,122865.398,61570.533,542833.245
G100000402236,S1,14,2027,328.763,363.338,pathway,184435.931,119451.952,64983.978,607817.224
G100000402236,S1,15,2028,328.763,353.243,pathway,184435.931,116133.289,68302.642,676119.865
G100000402236,S1,16,2029,328.763,343.43,pathway,184435.931,112906.877,71529.054,747648.919
G100000402236,S1,17,2030,328.763,333.888,pathway,184435.931,109770.052,74665.878,822314.797
G100000402236,S1,18,2031,328.763,324.612,pathway,184435.931,106720.416,77715.515,900030.312
G100000402236,S1,19,2032,328.763,315.594,pathway,184435.931,103755.501,80680.429,980710.742
G100000402236,S1,20,2033,328.763,306.826,pathway,184435.931,100872.942,83562.989,1064273.731
G100000402236,S1,21,2034,328.763,298.302,pathway,184435.931,98070.469,86365.462,1150639.192
G100000402236,S1,22,2035,328.763,290.014,pathway,184435.931,95345.848,89090.083,1239729.275
G100000402236,S1,23,2036,328.763,281.957,pathway,184435.931,92696.94,91738.991,1331468.266
G100000402236,S1,24,2037,328.763,274.123,pathway,184435.931,90121.609,94314.321,1425782.588
G100000402236,S1,25,2038,328.763,266.508,pathway,184435.931,87617.851,96818.08,1522600.668
G100000402236,S1,26,2039,328.763,259.104,pathway,184435.931,85183.625,99252.306,1621852.974
G100000402236,S1,27,2040,328.763,251.905,pathway,184435.931,82817.026,101618.905,1723471.879
G100000402236,S1,28,2041,328.763,244.907,pathway,184435.931,80516.212,103919.718,1827391.597
G100000402236,S1,29,2042,328.763,238.103,pathway,184435.931,78279.277,106156.653,1933548.25
G100000402236,S2,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402236,S2,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402236,S2,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402236,S2,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402236,S2,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402236,S2,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402236,S2,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402236,S2,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402236,S2,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402236,S2,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402236,S2,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402236,S2,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402236,S2,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402236,S2,13,2026,328.763,366.052,pathway,184435.931,120344.412,64091.519,545354.231
G100000402236,S2,14,2027,328.763,348.58,pathway,184435.931,114600.301,69835.63,615189.861
G100000402236,S2,15,2028,328.763,331.943,pathway,184435.931,109130.379,75305.552,690495.413
G100000402236,S2,16,2029,328.763,316.099,pathway,184435.931,103921.527,80514.404,771009.817
G100000402236,S2,17,2030,328.763,301.011,pathway,184435.931,98961.285,85474.646,856484.463
G100000402236,S2,18,2031,328.763,286.644,pathway,184435.931,94237.818,90198.113,946682.576
G100000402236,S2,19,2032,328.763,272.962,pathway,184435.931,89739.784,94696.147,1041378.722
G100000402236,S2,20,2033,328.763,259.933,pathway,184435.931,85456.465,98979.466,1140358.188
G100000402236,S2,21,2034,328.763,247.527,pathway,184435.931,81377.571,103058.36,1243416.547
G100000402236,S2,22,2035,328.763,235.712,pathway,184435.931,77493.37,106942.561,1350359.108
G100000402236,S2,23,2036,328.763,224.461,pathway,184435.931,73794.558,110641.372,1461000.481
G100000402236,S2,24,2037,328.763,213.748,pathway,184435.931,70272.325,114163.606,1575164.086
G100000402236,S2,25,2038,328.763,203.546,pathway,184435.931,66918.189,117517.742,1692681.829
G100000402236,S2,26,2039,328.763,193.83,pathway,184435.931,63724.126,120711.804,1813393.633
G100000402236,S2,27,2040,328.763,184.578,pathway,184435.931,60682.544,123753.386,1937147.019
G100000402236,S2,28,2041,328.763,175.768,pathway,184435.931,57786.144,126649.787,2063796.806
G100000402236,S2,29,2042,328.763,167.379,pathway,184435.931,55027.956,129407.975,2193204.781
G100000402237,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402237,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402237,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402237,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402237,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402237,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402237,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402237,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402237,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402237,S1,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402237,S1,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402237,S1,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402237,S1,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402237,S1,13,2026,328.763,373.721,pathway,184435.931,122865.398,61570.533,542833.245
G100000402237,S1,14,2027,328.763,363.338,pathway,184435.931,119451.952,64983.978,607817.224
G100000402237,S1,15,2028,328.763,353.243,pathway,184435.931,116133.289,68302.642,676119.865
G100000402237,S1,16,2029,328.763,343.43,pathway,184435.931,112906.877,71529.054,747648.919
G100000402237,S1,17,2030,328.763,333.888,pathway,184435.931,109770.052,74665.878,822314.797
G100000402237,S1,18,2031,328.763,324.612,pathway,184435.931,106720.416,77715.515,900030.312
G100000402237,S1,19,2032,328.763,315.594,pathway,184435.931,103755.501,80680.429,980710.742
G100000402237,S1,20,2033,328.763,306.826,pathway,184435.931,100872.942,83562.989,1064273.731
G100000402237,S1,21,2034,328.763,298.302,pathway,184435.931,98070.469,86365.462,1150639.192
G100000402237,S1,22,2035,328.763,290.014,pathway,184435.931,95345.848,89090.083,1239729.275
G100000402237,S1,23,2036,328.763,281.957,pathway,184435.931,92696.94,91738.991,1331468.266
G100000402237,S1,24,2037,328.763,274.123,pathway,184435.931,90121.609,94314.321,1425782.588
G100000402237,S1,25,2038,328.763,266.508,pathway,184435.931,87617.851,96818.08,1522600.668
G100000402237,S1,26,2039,328.763,259.104,pathway,184435.931,85183.625,99252.306,1621852.974
G100000402237,S1,27,2040,328.763,251.905,pathway,184435.931,82817.026,101618.905,1723471.879
G100000402237,S1,28,2041,328.763,244.907,pathway,184435.931,80516.212,103919.718,1827391.597
G100000402237,S1,29,2042,328.763,238.103,pathway,184435.931,78279.277,106156.653,1933548.25
G100000402237,S2,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402237,S2,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402237,S2,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402237,S2,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402237,S2,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402237,S2,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402237,S2,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402237,S2,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402237,S2,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402237,S2,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402237,S2,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402237,S2,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402237,S2,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402237,S2,13,2026,328.763,366.052,pathway,184435.931,120344.412,64091.519,545354.231
G100000402237,S2,14,2027,328.763,348.58,pathway,184435.931,114600.301,69835.63,615189.861
G100000402237,S2,15,2028,328.763,331.943,pathway,184435.931,109130.379,75305.552,690495.413
G100000402237,S2,16,2029,328.763,316.099,pathway,184435.931,103921.527,80514.404,771009.817
G100000402237,S2,17,2030,328.763,301.011,pathway,184435.931,98961.285,85474.646,856484.463
G100000402237,S2,18,2031,328.763,286.644,pathway,184435.931,94237.818,90198.113,946682.576
G100000402237,S2,19,2032,328.763,272.962,pathway,184435.931,89739.784,94696.147,1041378.722
G100000402237,S2,20,2033,328.763,259.933,pathway,184435.931,85456.465,98979.466,1140358.188
G100000402237,S2,21,2034,328.763,247.527,pathway,184435.931,81377.571,103058.36,1243416.547
G100000402237,S2,22,2035,328.763,235.712,pathway,184435.931,77493.37,106942.561,1350359.108
G100000402237,S2,23,2036,328.763,224.461,pathway,184435.931,73794.558,110641.372,1461000.481
G100000402237,S2,24,2037,328.763,213.748,pathway,184435.931,70272.325,114163.606,1575164.086
G100000402237,S2,25,2038,328.763,203.546,pathway,184435.931,66918.189,117517.742,1692681.829
G100000402237,S2,26,2039,328.763,193.83,pathway,184435.931,63724.126,120711.804,1813393.633
G100000402237,S2,27,2040,328.763,184.578,pathway,184435.931,60682.544,123753.386,1937147.019
G100000402237,S2,28,2041,328.763,175.768,pathway,184435.931,57786.144,126649.787,2063796.806
G100000402237,S2,29,2042,328.763,167.379,pathway,184435.931,55027.956,129407.975,2193204.781
G100000402238,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402238,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402238,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402238,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402238,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402238,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402238,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402238,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402238,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402238,S1,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402238,S1,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402238,S1,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402238,S1,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402238,S1,13,2026,328.763,373.721,pathway,184435.931,122865.398,61570.533,542833.245
G100000402238,S1,14,2027,328.763,363.338,pathway,184435.931,119451.952,64983.978,607817.224
G100000402238,S1,15,2028,328.763,353.243,pathway,184435.931,116133.289,68302.642,676119.865
G100000402238,S1,16,2029,328.763,343.43,pathway,184435.931,112906.877,71529.054,747648.919
G100000402238,S1,17,2030,328.763,333.888,pathway,184435.931,109770.052,74665.878,822314.797
G100000402238,S1,18,2031,328.763,324.612,pathway,184435.931,106720.416,77715.515,900030.312
G100000402238,S1,19,2032,328.763,315.594,pathway,184435.931,103755.501,80680.429,980710.742
G100000402238,S1,20,2033,328.763,306.826,pathway,184435.931,100872.942,83562.989,1064273.731
G100000402238,S1,21,2034,328.763,298.302,pathway,184435.931,98070.469,86365.462,1150639.192
G100000402238,S1,22,2035,328.763,290.014,pathway,184435.931,95345.848,89090.083,1239729.275
G100000402238,S1,23,2036,328.763,281.957,pathway,184435.931,92696.94,91738.991,1331468.266
G100000402238,S1,24,2037,328.763,274.123,pathway,184435.931,90121.609,94314.321,1425782.588
G100000402238,S1,25,2038,328.763,266.508,pathway,184435.931,87617.851,96818.08,1522600.668
G100000402238,S1,26,2039,328.763,259.104,pathway,184435.931,85183.625,99252.306,1621852.974
G100000402238,S1,27,2040,328.763,251.905,pathway,184435.931,82817.026,101618.905,1723471.879
G100000402238,S1,28,2041,328.763,244.907,pathway,184435.931,80516.212,103919.718,1827391.597
G100000402238,S1,29,2042,328.763,238.103,pathway,184435.931,78279.277,106156.653,1933548.25
G100000402238,S2,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402238,S2,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402238,S2,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402238,S2,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402238,S2,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402238,S2,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402238,S2,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402238,S2,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402238,S2,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
G100000402238,S2,9,2022,328.763,410.39,observed,184435.931,134920.965,49514.965,309671.544
G100000402238,S2,10,2023,328.763,392.89,observed,184435.931,129167.616,55268.314,364939.859
G100000402238,S2,11,2024,328.763,383.78,observed,184435.931,126172.587,58263.343,423203.202
G100000402238,S2,12,2025,328.763,384.4,observed,184435.931,126376.42,58059.51,481262.712
G100000402238,S2,13,2026,328.763,366.052,pathway,184435.931,120344.412,64091.519,545354.231
G100000402238,S2,14,2027,328.763,348.58,pathway,184435.931,114600.301,69835.63,615189.861
G100000402238,S2,15,2028,328.763,331.943,pathway,184435.931,109130.379,75305.552,690495.413
G100000402238,S2,16,2029,328.763,316.099,pathway,184435.931,103921.527,80514.404,771009.817
G100000402238,S2,17,2030,328.763,301.011,pathway,184435.931,98961.285,85474.646,856484.463
G100000402238,S2,18,2031,328.763,286.644,pathway,184435.931,94237.818,90198.113,946682.576
G100000402238,S2,19,2032,328.763,272.962,pathway,184435.931,89739.784,94696.147,1041378.722
G100000402238,S2,20,2033,328.763,259.933,pathway,184435.931,85456.465,98979.466,1140358.188
G100000402238,S2,21,2034,328.763,247.527,pathway,184435.931,81377.571,103058.36,1243416.547
G100000402238,S2,22,2035,328.763,235.712,pathway,184435.931,77493.37,106942.561,1350359.108
G100000402238,S2,23,2036,328.763,224.461,pathway,184435.931,73794.558,110641.372,1461000.481
G100000402238,S2,24,2037,328.763,213.748,pathway,184435.931,70272.325,114163.606,1575164.086
G100000402238,S2,25,2038,328.763,203.546,pathway,184435.931,66918.189,117517.742,1692681.829
G100000402238,S2,26,2039,328.763,193.83,pathway,184435.931,63724.126,120711.804,1813393.633
G100000402238,S2,27,2040,328.763,184.578,pathway,184435.931,60682.544,123753.386,1937147.019
G100000402238,S2,28,2041,328.763,175.768,pathway,184435.931,57786.144,126649.787,2063796.806
G100000402238,S2,29,2042,328.763,167.379,pathway,184435.931,55027.956,129407.975,2193204.781
G100000402239,S1,0,2013,328.763,533.43,observed,184435.931,175371.94,9063.99,9063.99
G100000402239,S1,1,2014,328.763,529.41,observed,184435.931,174050.314,10385.617,19449.607
G100000402239,S1,2,2015,328.763,504.9,observed,184435.931,165992.338,18443.593,37893.2
G100000402239,S1,3,2016,328.763,483.35,observed,184435.931,158907.499,25528.431,63421.632
G100000402239,S1,4,2017,328.763,469.02,observed,184435.931,154196.328,30239.602,93661.234
G100000402239,S1,5,2018,328.763,462.61,observed,184435.931,152088.959,32346.972,126008.206
G100000402239,S1,6,2019,328.763,439.45,observed,184435.931,144474.812,39961.118,165969.324
G100000402239,S1,7,2020,328.763,411.73,observed,184435.931,135361.508,49074.423,215043.747
G100000402239,S1,8,2021,328.763,423.78,observed,184435.931,139323.099,45112.831,260156.579
