gem_unit_id,gem_location_id,country,country_name,plant_name,unit_name,gem_type,fuel_type,fuel_detail,technology,capacity_mw,status,start_year,retired_year,operator,owner,parent,latitude,longitude,capacity_factor,heat_rate_mj_per_kwh,gem_emission_factor_kgco2_per_tj,wiki_url,matched_companies,source_id,source_file
G100000409792,L100000407607,AU,Australia,Kwinana Refinery cogeneration power station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,119.0,operating,1998,,,ENGIE SA [35%]; Mitsui & Co Ltd [35%]; RATCH-Australia Corporation Pty Ltd [30%],ENGIE SA [35.0%]; Mitsui & Co Ltd [35.0%]; RATCH Group PCL [30.0%],-32.2226,115.7662,,,,https://www.gem.wiki/Kwinana_Refinery_cogeneration_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401527,L100000405122,AU,Australia,Mintaro GT power station,1,oil/gas,gas,fossil gas: natural gas,gas turbine,90.0,operating,1990,2030,,Synergen Power Pty Ltd [100%],ENGIE SA [72.0%]; Mitsui & Co Ltd [28.0%],-33.9032,138.7382,,,,https://www.gem.wiki/Mintaro_GT_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000806460,L100000805615,AU,Australia,Nowingi Solar,--,utility-scale solar,solar,,PV,253.0,cancelled - inferred 4 y,,,,Lyon Infrastructure; Fluence Energy; JERA Co Inc,,-34.4556,142.1487,,,,https://www.gem.wiki/Nowingi_Solar,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000401536,L100000405128,AU,Australia,Pelican Point power station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,171.0,operating,2001,2037,,Pelican Point Power Ltd [100%],Engie Services Australia & New Zealand Pty Ltd [72.0%]; Mitsui & Co Ltd [28.0%],-34.765425,138.503177,,,,https://www.gem.wiki/Pelican_Point_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001018523,L100000405128,AU,Australia,Pelican Point power station,2,oil/gas,gas,fossil gas: natural gas,combined cycle,358.0,operating,2001,2037,,Pelican Point Power Ltd [100%],Engie Services Australia & New Zealand Pty Ltd [72.0%]; Mitsui & Co Ltd [28.0%],-34.765425,138.503177,,,,https://www.gem.wiki/Pelican_Point_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000806461,L100000805616,AU,Australia,Riverland solar farm,--,utility-scale solar,solar,,PV,330.0,cancelled - inferred 4 y,,,,Lyon Infrastructure; Fluence Energy; JERA Co Inc,,-34.0001,139.8001,,,,https://www.gem.wiki/Riverland_solar_farm,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001050978,L100001045308,AU,Australia,Romani solar farm,--,utility-scale solar,solar,,PV,250.0,pre-construction,2028,,,Samsung C&T Corp,,-34.8772,144.584,,,,https://www.gem.wiki/Samsung_Romani_solar_farm,samsung_ct,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001050976,L100001045306,AU,Australia,Roy Hill Iron Ore Mine solar farm,--,utility-scale solar,solar,,Assumed PV,30.0,cancelled - inferred 4 y,,,,China Steel Corp [2%]; POSCO Australia Pty Ltd [12%]; Hancock Prospecting Pty Ltd [70%]; Marubeni Corp [15%],,-22.4473,119.926,,,,https://www.gem.wiki/Roy_Hill_Iron_Ore_Mine_solar_farm,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000833175,L100000829386,BD,Bangladesh,Barapkuria solar farm,1,utility-scale solar,solar,,PV,50.0,pre-construction,,,,Parker Bangladesh; Sumitomo Corp,,25.5467,88.9606,,,,https://www.gem.wiki/Barapkuria_solar_farm,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000106579,L100000100066,BD,Bangladesh,Maheshkhali power station (KEPCO),Unit 1,coal,coal,coal: unknown,ultra-supercritical,660.0,cancelled,2029,,,Korea Electric Power Corp [100%],Korea Electric Power Corp [100.0%],21.632953,91.901935,,,,https://www.gem.wiki/Maheshkhali_power_station_(KEPCO),kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000113487,L100000100066,BD,Bangladesh,Maheshkhali power station (KEPCO),Unit 2,coal,coal,coal: unknown,ultra-supercritical,660.0,cancelled,2029,,,Korea Electric Power Corp [100%],Korea Electric Power Corp [100.0%],21.632953,91.901935,,,,https://www.gem.wiki/Maheshkhali_power_station_(KEPCO),kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400851,L100000406360,BD,Bangladesh,Matarbari LNG power station,1,oil/gas,gas,fossil gas: LNG,combined cycle,600.0,cancelled,,,,CPGCBL & Mitsui JV JV [100%],Coal Power Generation Company Bangladesh Ltd [50.0%]; Mitsui & Co Ltd [50.0%],21.728078,91.889577,,,,https://www.gem.wiki/Matarbari_LNG_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400843,L100000406361,BD,Bangladesh,Matarbari Summit power station,1,oil/gas,gas,fossil gas: LNG,combined cycle,600.0,cancelled - inferred 4 y,,,,Summit-Mitsubishi-GE JV JV [100%],General Electric Co [33.3%]; Mitsubishi Corp [33.3%]; Summit Power International Ltd [33.3%],21.58341,91.929468,,,,https://www.gem.wiki/Matarbari_Summit_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400844,L100000406361,BD,Bangladesh,Matarbari Summit power station,2,oil/gas,gas,fossil gas: LNG,combined cycle,600.0,cancelled - inferred 4 y,,,,Summit-Mitsubishi-GE JV JV [100%],General Electric Co [33.3%]; Mitsubishi Corp [33.3%]; Summit Power International Ltd [33.3%],21.58341,91.929468,,,,https://www.gem.wiki/Matarbari_Summit_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400845,L100000406361,BD,Bangladesh,Matarbari Summit power station,3,oil/gas,gas,fossil gas: LNG,combined cycle,600.0,cancelled - inferred 4 y,,,,Summit-Mitsubishi-GE JV JV [100%],General Electric Co [33.3%]; Mitsubishi Corp [33.3%]; Summit Power International Ltd [33.3%],21.58341,91.929468,,,,https://www.gem.wiki/Matarbari_Summit_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400846,L100000406361,BD,Bangladesh,Matarbari Summit power station,4,oil/gas,gas,fossil gas: LNG,combined cycle,600.0,cancelled - inferred 4 y,,,,Summit-Mitsubishi-GE JV JV [100%],General Electric Co [33.3%]; Mitsubishi Corp [33.3%]; Summit Power International Ltd [33.3%],21.58341,91.929468,,,,https://www.gem.wiki/Matarbari_Summit_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000113489,L100000100072,BD,Bangladesh,Pekua power station,Phase I Unit 1,coal,coal,coal: unknown,ultra-supercritical,650.0,cancelled,2025,,,Mitsui & Co Ltd [100%],Mitsui & Co Ltd [100.0%],21.813814,91.939525,,,,https://www.gem.wiki/Pekua_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000113490,L100000100072,BD,Bangladesh,Pekua power station,Phase I Unit 2,coal,coal,coal: unknown,ultra-supercritical,650.0,cancelled,2025,,,Mitsui & Co Ltd [100%],Mitsui & Co Ltd [100.0%],21.813814,91.939525,,,,https://www.gem.wiki/Pekua_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000115101,L100000100072,BD,Bangladesh,Pekua power station,Phase II Unit 1,coal,coal,coal: unknown,ultra-supercritical,650.0,cancelled,2030,,,Mitsui & Co Ltd [100%],Mitsui & Co Ltd [100.0%],21.813814,91.939525,,,,https://www.gem.wiki/Pekua_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000115102,L100000100072,BD,Bangladesh,Pekua power station,Phase II Unit 2,coal,coal,coal: unknown,ultra-supercritical,650.0,cancelled,2030,,,Mitsui & Co Ltd [100%],Mitsui & Co Ltd [100.0%],21.813814,91.939525,,,,https://www.gem.wiki/Pekua_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400848,L100000406357,BD,Bangladesh,Reliance Meghnaghat power station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,750.0,mothballed,2025,,,JERA Co Inc [100%],Chubu Electric Power Co Inc [50.0%]; Tokyo Electric Power Co [50.0%],23.607983,90.596336,,,,https://www.gem.wiki/Reliance_Meghnaghat_power_station,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000919680,L100000915931,BE,Belgium,Belwind Offshore Wind Project,1,wind,wind,,Offshore hard mount,165.0,operating,2010,,Belwind,Parkwind NV [41%]; Sumitomo Corp [39%]; Meewind [20%],,51.6484,2.8349,,,,https://www.gem.wiki/Belwind_Offshore_Wind_Project,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000409989,L100000407650,BE,Belgium,Manage Seneffe power station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,870.0,cancelled,,,,Eneco NV [100%],Mitsubishi Corp [80.0%]; Chubu Electric Power Co Inc [20.0%],50.509809,4.253731,,,,https://www.gem.wiki/Manage_Seneffe_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000919685,L100000915935,BE,Belgium,Nobelwind Offshore Wind Project,--,wind,wind,,Offshore hard mount,165.0,operating,2017,,Vestas; Mitsubishi Heavy Industries,Meewind [19%]; Parkwind NV [41%]; Sumitomo Corp [39%],,51.6455,2.8389,,,,https://www.gem.wiki/Nobelwind_Offshore_Wind_Project,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000919772,L100000916008,BE,Belgium,The Northwester 2 Offshore Wind Project,--,wind,wind,,Offshore hard mount,219.0,operating,2020,,Parkwind,Parkwind NV [70%]; Sumitomo Corp [30%],,51.686,2.757,,,,https://www.gem.wiki/The_Northwester_2_Offshore_Wind_Project,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000806851,L100000805950,BG,Bulgaria,ASM PV solar farm,--,utility-scale solar,solar,,PV,21.0,operating,2012,,Korea South-East Power; SDN,Korea South-East Power Co Ltd [50%]; SDN Co Ltd [50%],,43.125,25.5455,,,,https://www.gem.wiki/ASM_PV_solar_farm,koen,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000917135,L100000913791,BG,Bulgaria,Kaliakra Cape wind farm,--,wind,wind,,Onshore,35.0,operating,2008,,Inos; Mitsubishi Heavy Industries; Mitsubishi Power Systems Europe,Mitsubishi Heavy Industries Ltd [100%],,43.3917,28.4497,,,,https://www.gem.wiki/Kaliakra_Cape_wind_farm,mhi,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000806840,L100000805942,BG,Bulgaria,PES PV solar farm,--,utility-scale solar,solar,,PV,21.0,operating,2012,,RES,Korea South-East Power Co Ltd [50%]; SDN Co Ltd [50%],,43.0214,25.8943,,,,https://www.gem.wiki/PES_PV_solar_farm,koen,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000919639,L100000915894,BG,Bulgaria,Sliven wind farm,--,wind,wind,,Onshore,150.0,cancelled - inferred 4 y,,,,Mitsubishi Corporation Energy Solutions Ltd; Dei Energy,,42.6818,26.3154,,,,https://www.gem.wiki/Sliven_wind_farm,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404589,L100000405457,BH,Bahrain,Al Hidd Power and Water Station,1,oil/gas,gas,fossil gas: natural gas,combined cycle,987.0,operating,2003,,,ACWA Power Co [30%]; Hidd Power Company BSC [70%],ACWA Power Co [30.0%]; Malakoff Corporation Bhd [28.0%]; ENGIE SA [21.0%]; Sumitomo Corp [21.0%],26.2223,50.6621,,,,https://www.gem.wiki/Al_Hidd_Power_and_Water_Station,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404586,L100000405454,BH,Bahrain,Al-Dur Power and Water Station,2-1,oil/gas,gas,fossil gas: natural gas,combined cycle,750.0,operating,2022,,NOMAC,ACWA Power Co [60%]; Almoayyed Contracting Group WLL [10%]; Mitsui & Co Ltd [30%],ACWA Power Co [60.0%]; Mitsui & Co Ltd [30.0%]; Y. K. Almoayyed & Sons BSC [10.0%],25.969278,50.608007,,,,https://www.gem.wiki/Al-Dur_Power_and_Water_Station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000411179,L100000405454,BH,Bahrain,Al-Dur Power and Water Station,2-2,oil/gas,gas,fossil gas: natural gas,combined cycle,750.0,operating,2022,,NOMAC,ACWA Power Co [60%]; Almoayyed Contracting Group WLL [10%]; Mitsui & Co Ltd [30%],ACWA Power Co [60.0%]; Mitsui & Co Ltd [30.0%]; Y. K. Almoayyed & Sons BSC [10.0%],25.969278,50.608007,,,,https://www.gem.wiki/Al-Dur_Power_and_Water_Station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001021618,L100001019173,BJ,Benin,Pobè solar farm,--,utility-scale solar,solar,,PV,25.0,construction,,,Beninese Electricity Production CO.,Toyota Tsusho Corp,,6.9887,2.66,,,,https://www.gem.wiki/Pobè_solar_farm,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001095198,L100001083914,BN,Brunei,Lumut Cogen power station,1,oil/gas,gas,fossil gas: natural gas,gas turbine,246.0,operating,1987,,,Brunei LNG Sdn Bhd [33%]; Brunei Shell Petroleum Company Sdn Bhd [33%]; Government of Brunei [33%],Government of Brunei [66.6%]; Shell PLC [25.0%]; Mitsubishi Corp [8.3%],4.6654,114.4646,,,,https://www.gem.wiki/Lumut_Cogen_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000600287,L100000600287,BR,Brazil,Jirau hydroelectric plant,,hydropower,hydro,,run-of-river,3750.0,operating,2013,,Energia Sustentável Do Brasil,Mitsui & Co Ltd [20%]; Eletrobras Eletrosul [20%]; Companhia Hidro Elétrica do São Francisco SA (CHESF) [20%]; Engie Brasil Energia SA [40%],,-9.2675,-64.6461,,,,https://www.gem.wiki/Jirau_hydroelectric_plant,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000406790,L100000406514,BR,Brazil,Litos power station,1,oil/gas,gas,fossil gas: LNG,combined cycle,2636.0,shelved - inferred 2 y,,,,Litos Energia Ltda [100%],Grupo Vale Azul Participações [50.0%]; Mitsubishi Power Americas Inc [33.3%]; Vale Azul Energia Ltda [16.6%],-22.350212,-41.87392,,,,https://www.gem.wiki/Litos_power_station,mhi,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000406791,L100000406514,BR,Brazil,Litos power station,4,oil/gas,gas,fossil gas: LNG,combined cycle,660.0,shelved - inferred 2 y,,,,Litos Energia Ltda [100%],Grupo Vale Azul Participações [50.0%]; Mitsubishi Power Americas Inc [33.3%]; Vale Azul Energia Ltda [16.6%],-22.350212,-41.87392,,,,https://www.gem.wiki/Litos_power_station,mhi,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000406792,L100000406514,BR,Brazil,Litos power station,3,oil/gas,gas,fossil gas: LNG,combined cycle,660.0,shelved - inferred 2 y,,,,Litos Energia Ltda [100%],Grupo Vale Azul Participações [50.0%]; Mitsubishi Power Americas Inc [33.3%]; Vale Azul Energia Ltda [16.6%],-22.350212,-41.87392,,,,https://www.gem.wiki/Litos_power_station,mhi,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000406793,L100000406514,BR,Brazil,Litos power station,2,oil/gas,gas,fossil gas: LNG,combined cycle,1318.0,shelved - inferred 2 y,,,,Litos Energia Ltda [100%],Grupo Vale Azul Participações [50.0%]; Mitsubishi Power Americas Inc [33.3%]; Vale Azul Energia Ltda [16.6%],-22.350212,-41.87392,,,,https://www.gem.wiki/Litos_power_station,mhi,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000406788,L100000406512,BR,Brazil,Marlim Azul power station,1,oil/gas,gas,fossil gas: LNG,combined cycle,565.0,operating,2023,,,Arke Energia SA [100%],Pátria Investments Ltd [50.1%]; Shell PLC [29.9%]; Mitsubishi Corp [20.0%],-22.35944,-41.874453,,,,https://www.gem.wiki/Marlim_Azul_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001033657,L100001028386,CA,Canada,Drumheller solar project,--,utility-scale solar,solar,,Assumed PV,12.5,operating,2023,,,Samsung C&T Corp,,51.4434,-112.6667,,,,https://www.gem.wiki/Drumheller_solar_project,samsung_ct,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000909359,L100000906953,CA,Canada,East Lake St. Clair wind farm,--,wind,wind,,Onshore,99.0,operating,2013,,Engie North America,Mitsui & Co Ltd; ENGIE SA; Axium Infrastructure Inc,,42.5597,-82.3897,,,,https://www.gem.wiki/East_Lake_St._Clair_wind_farm,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000909362,L100000906956,CA,Canada,Erieau wind farm,--,wind,wind,,Onshore,99.0,operating,2013,,Engie North America,Mitsui & Co Ltd; ENGIE SA; Axium Infrastructure Inc,,42.3604,-81.9739,,,,https://www.gem.wiki/Erieau_wind_farm,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000908900,L100000906599,CA,Canada,Harrow wind farm,--,wind,wind,,Onshore,40.0,operating,2010,,Engie North America,Mitsui & Co Ltd; ENGIE SA; Axium Infrastructure Inc,,42.044,-82.9869,,,,https://www.gem.wiki/Harrow_wind_farm,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000908654,L100000906382,CA,Canada,Plateau wind farm,--,wind,wind,,Onshore,18.0,operating,2012,,Engie North America,Mitsui & Co Ltd; ENGIE SA; Axium Infrastructure Inc,,44.2463,-80.3945,,,,https://www.gem.wiki/Plateau_wind_farm,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000908980,L100000906664,CA,Canada,Pointes Aux Roches wind farm,--,wind,wind,,Onshore,49.0,operating,2011,,Engie North America,Mitsui & Co Ltd; ENGIE SA; Axium Infrastructure Inc,,42.2801,-82.6204,,,,https://www.gem.wiki/Pointes_Aux_Roches_wind_farm,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404229,L100000405258,CA,Canada,Whitby cogeneration station,1,oil/gas,gas,fossil gas: natural gas,gas turbine,50.0,operating,1998,,,Whitby Cogeneration LP [100%],Constellation Energy Corp [50.0%]; Mitsui & Co Ltd [50.0%],43.8594,-78.9033,,,,https://www.gem.wiki/Whitby_cogeneration_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000101634,L100000100183,CL,Chile,Cochrane power station,Unit 1,coal,coal,coal: unknown,subcritical,275.0,operating,2016,2040,,Empresa Eléctrica Cochrane SpA [100%],AES Corp [56.4%]; DL Holdings [28.0%]; Daelim Co Ltd [12.0%]; small shareholder(s) [0.6%],-23.0630274,-70.3661289,,,,https://www.gem.wiki/Cochrane_power_station,dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000101635,L100000100183,CL,Chile,Cochrane power station,Unit 2,coal,coal,coal: unknown,subcritical,275.0,operating,2016,2040,,Empresa Eléctrica Cochrane SpA [100%],AES Corp [56.4%]; DL Holdings [28.0%]; Daelim Co Ltd [12.0%]; small shareholder(s) [0.6%],-23.0630274,-70.3661289,,,,https://www.gem.wiki/Cochrane_power_station,dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
