market,country,segment,scenario,t,calendar_year,r_fleet,r_power,fleet_intensity_gco2_km,e_ref_kgco2_per_vehicle,grid_kgco2_per_kwh
EU27,AT,passenger_car,S1,0,2024,0.026658229,0.048804873,194.379125,2344.0617,0.10348
EU27,AT,passenger_car,S1,1,2025,0.026658229,0.048804873,194.379125,2281.573166,0.098429672
EU27,AT,passenger_car,S1,2,2026,0.026658229,0.048804873,194.379125,2220.750466,0.093625824
EU27,AT,passenger_car,S1,3,2027,0.026658229,0.048804873,194.379125,2161.549192,0.089056428
EU27,AT,passenger_car,S1,4,2028,0.026658229,0.048804873,194.379125,2103.926119,0.08471004
EU27,AT,passenger_car,S1,5,2029,0.026658229,0.048804873,194.379125,2047.839174,0.080575777
EU27,AT,passenger_car,S1,6,2030,0.026658229,0.048804873,194.379125,1993.247409,0.076643287
EU27,AT,passenger_car,S1,7,2031,0.026658229,0.048804873,194.379125,1940.110963,0.072902721
EU27,AT,passenger_car,S1,8,2032,0.026658229,0.048804873,194.379125,1888.391041,0.069344713
EU27,AT,passenger_car,S1,9,2033,0.026658229,0.048804873,194.379125,1838.04988,0.065960353
EU27,AT,passenger_car,S1,10,2034,0.026658229,0.048804873,194.379125,1789.050725,0.062741166
EU27,AT,passenger_car,S1,11,2035,0.026658229,0.048804873,194.379125,1741.357801,0.059679092
EU27,AT,passenger_car,S1,12,2036,0.026658229,0.048804873,194.379125,1694.936286,0.056766461
EU27,AT,passenger_car,S1,13,2037,0.026658229,0.048804873,194.379125,1649.752286,0.053995981
EU27,AT,passenger_car,S1,14,2038,0.026658229,0.048804873,194.379125,1605.772812,0.051360714
EU27,AT,passenger_car,S1,15,2039,0.026658229,0.048804873,194.379125,1562.965753,0.048854061
EU27,AT,passenger_car,S1,16,2040,0.026658229,0.048804873,194.379125,1521.299854,0.046469745
EU27,AT,passenger_car,S1,17,2041,0.026658229,0.048804873,194.379125,1480.744694,0.044201795
EU27,AT,passenger_car,S1,18,2042,0.026658229,0.048804873,194.379125,1441.270663,0.042044532
EU27,AT,passenger_car,S1,19,2043,0.026658229,0.048804873,194.379125,1402.84894,0.039992554
EU27,AT,passenger_car,S2,0,2024,0.135101686,0.085599875,194.379125,2344.0617,0.10348
EU27,AT,passenger_car,S2,1,2025,0.135101686,0.085599875,194.379125,2027.375012,0.094622125
EU27,AT,passenger_car,S2,2,2026,0.135101686,0.085599875,194.379125,1753.47323,0.086522483
EU27,AT,passenger_car,S2,3,2027,0.135101686,0.085599875,194.379125,1516.57604,0.079116169
EU27,AT,passenger_car,S2,4,2028,0.135101686,0.085599875,194.379125,1311.68406,0.072343835
EU27,AT,passenger_car,S2,5,2029,0.135101686,0.085599875,194.379125,1134.473332,0.066151212
EU27,AT,passenger_car,S2,6,2030,0.135101686,0.085599875,194.379125,981.204072,0.060488676
EU27,AT,passenger_car,S2,7,2031,0.135101686,0.085599875,194.379125,848.641748,0.055310853
EU27,AT,passenger_car,S2,8,2032,0.135101686,0.085599875,194.379125,733.988817,0.050576251
EU27,AT,passenger_car,S2,9,2033,0.135101686,0.085599875,194.379125,634.82569,0.04624693
EU27,AT,passenger_car,S2,10,2034,0.135101686,0.085599875,194.379125,549.059669,0.042288199
EU27,AT,passenger_car,S2,11,2035,0.135101686,0.085599875,194.379125,474.880782,0.038668334
EU27,AT,passenger_car,S2,12,2036,0.135101686,0.085599875,194.379125,410.723588,0.03535833
EU27,AT,passenger_car,S2,13,2037,0.135101686,0.085599875,194.379125,355.234139,0.032331661
EU27,AT,passenger_car,S2,14,2038,0.135101686,0.085599875,194.379125,307.241408,0.029564075
EU27,AT,passenger_car,S2,15,2039,0.135101686,0.085599875,194.379125,265.732575,0.027033394
EU27,AT,passenger_car,S2,16,2040,0.135101686,0.085599875,194.379125,229.831656,0.024719339
EU27,AT,passenger_car,S2,17,2041,0.135101686,0.085599875,194.379125,198.781012,0.022603366
EU27,AT,passenger_car,S2,18,2042,0.135101686,0.085599875,194.379125,171.925362,0.020668521
EU27,AT,passenger_car,S2,19,2043,0.135101686,0.085599875,194.379125,148.697956,0.018899298
EU27,BE,passenger_car,S1,0,2024,0.028496065,0.043622042,137.447195,1993.230464,0.12696
EU27,BE,passenger_car,S1,1,2025,0.028496065,0.043622042,137.447195,1936.43124,0.121421746
EU27,BE,passenger_car,S1,2,2026,0.028496065,0.043622042,137.447195,1881.250569,0.116125081
EU27,BE,passenger_car,S1,3,2027,0.028496065,0.043622042,137.447195,1827.642331,0.111059468
EU27,BE,passenger_car,S1,4,2028,0.028496065,0.043622042,137.447195,1775.561716,0.106214827
EU27,BE,passenger_car,S1,5,2029,0.028496065,0.043622042,137.447195,1724.965194,0.101581519
EU27,BE,passenger_car,S1,6,2030,0.028496065,0.043622042,137.447195,1675.810474,0.097150326
EU27,BE,passenger_car,S1,7,2031,0.028496065,0.043622042,137.447195,1628.056469,0.092912431
EU27,BE,passenger_car,S1,8,2032,0.028496065,0.043622042,137.447195,1581.663266,0.088859401
EU27,BE,passenger_car,S1,9,2033,0.028496065,0.043622042,137.447195,1536.592087,0.084983172
EU27,BE,passenger_car,S1,10,2034,0.028496065,0.043622042,137.447195,1492.805259,0.081276033
EU27,BE,passenger_car,S1,11,2035,0.028496065,0.043622042,137.447195,1450.266183,0.077730606
EU27,BE,passenger_car,S1,12,2036,0.028496065,0.043622042,137.447195,1408.939304,0.074339838
EU27,BE,passenger_car,S1,13,2037,0.028496065,0.043622042,137.447195,1368.790078,0.071096983
EU27,BE,passenger_car,S1,14,2038,0.028496065,0.043622042,137.447195,1329.784947,0.067995587
EU27,BE,passenger_car,S1,15,2039,0.028496065,0.043622042,137.447195,1291.891309,0.065029481
EU27,BE,passenger_car,S1,16,2040,0.028496065,0.043622042,137.447195,1255.07749,0.062192762
EU27,BE,passenger_car,S1,17,2041,0.028496065,0.043622042,137.447195,1219.31272,0.059479787
EU27,BE,passenger_car,S1,18,2042,0.028496065,0.043622042,137.447195,1184.567106,0.056885157
EU27,BE,passenger_car,S2,0,2024,0.135101686,0.085599875,137.447195,1993.230464,0.12696
EU27,BE,passenger_car,S2,1,2025,0.135101686,0.085599875,137.447195,1723.941668,0.11609224
EU27,BE,passenger_car,S2,2,2026,0.135101686,0.085599875,137.447195,1491.034242,0.106154759
EU27,BE,passenger_car,S2,3,2027,0.135101686,0.085599875,137.447195,1289.593002,0.097067925
EU27,BE,passenger_car,S2,4,2028,0.135101686,0.085599875,137.447195,1115.366813,0.088758922
EU27,BE,passenger_car,S2,5,2029,0.135101686,0.085599875,137.447195,964.678876,0.08116117
EU27,BE,passenger_car,S2,6,2030,0.135101686,0.085599875,137.447195,834.349134,0.074213784
EU27,BE,passenger_car,S2,7,2031,0.135101686,0.085599875,137.447195,721.627159,0.067861093
EU27,BE,passenger_car,S2,8,2032,0.135101686,0.085599875,137.447195,624.134113,0.062052192
EU27,BE,passenger_car,S2,9,2033,0.135101686,0.085599875,137.447195,539.812542,0.056740532
EU27,BE,passenger_car,S2,10,2034,0.135101686,0.085599875,137.447195,466.882958,0.05188355
EU27,BE,passenger_car,S2,11,2035,0.135101686,0.085599875,137.447195,403.806283,0.047442324
EU27,BE,passenger_car,S2,12,2036,0.135101686,0.085599875,137.447195,349.251373,0.043381267
EU27,BE,passenger_car,S2,13,2037,0.135101686,0.085599875,137.447195,302.066924,0.039667836
EU27,BE,passenger_car,S2,14,2038,0.135101686,0.085599875,137.447195,261.257173,0.036272274
EU27,BE,passenger_car,S2,15,2039,0.135101686,0.085599875,137.447195,225.960889,0.033167372
EU27,BE,passenger_car,S2,16,2040,0.135101686,0.085599875,137.447195,195.433192,0.030328249
EU27,BE,passenger_car,S2,17,2041,0.135101686,0.085599875,137.447195,169.029838,0.027732155
EU27,BE,passenger_car,S2,18,2042,0.135101686,0.085599875,137.447195,146.193622,0.025358286
EU27,BG,passenger_car,S1,0,2024,-0.01883563,0.048669116,166.078432,2002.777259,0.27885
EU27,BG,passenger_car,S1,1,2025,-0.01883563,0.048669116,166.078432,2040.50083,0.265278617
EU27,BG,passenger_car,S1,2,2026,-0.01883563,0.048669116,166.078432,2078.934949,0.252367741
EU27,BG,passenger_car,S1,3,2027,-0.01883563,0.048669116,166.078432,2118.092999,0.240085226
EU27,BG,passenger_car,S1,4,2028,-0.01883563,0.048669116,166.078432,2157.988615,0.228400491
EU27,BG,passenger_car,S1,5,2029,-0.01883563,0.048669116,166.078432,2198.63569,0.217284441
EU27,BG,passenger_car,S1,6,2030,-0.01883563,0.048669116,166.078432,2240.048378,0.206709399
EU27,BG,passenger_car,S1,7,2031,-0.01883563,0.048669116,166.078432,2282.241101,0.196649035
EU27,BG,passenger_car,S1,8,2032,-0.01883563,0.048669116,166.078432,2325.22855,0.187078301
EU27,BG,passenger_car,S1,9,2033,-0.01883563,0.048669116,166.078432,2369.025694,0.177973365
EU27,BG,passenger_car,S1,10,2034,-0.01883563,0.048669116,166.078432,2413.647786,0.169311559
EU27,BG,passenger_car,S1,11,2035,-0.01883563,0.048669116,166.078432,2459.110362,0.161071315
EU27,BG,passenger_car,S1,12,2036,-0.01883563,0.048669116,166.078432,2505.429255,0.153232116
EU27,BG,passenger_car,S1,13,2037,-0.01883563,0.048669116,166.078432,2552.620594,0.145774445
EU27,BG,passenger_car,S1,14,2038,-0.01883563,0.048669116,166.078432,2600.700811,0.138679731
EU27,BG,passenger_car,S1,15,2039,-0.01883563,0.048669116,166.078432,2649.686649,0.131930311
EU27,BG,passenger_car,S1,16,2040,-0.01883563,0.048669116,166.078432,2699.595166,0.12550938
EU27,BG,passenger_car,S1,17,2041,-0.01883563,0.048669116,166.078432,2750.443742,0.119400949
EU27,BG,passenger_car,S1,18,2042,-0.01883563,0.048669116,166.078432,2802.250082,0.113589811
EU27,BG,passenger_car,S1,19,2043,-0.01883563,0.048669116,166.078432,2855.032228,0.108061495
EU27,BG,passenger_car,S1,20,2044,-0.01883563,0.048669116,166.078432,2908.808559,0.102802237
EU27,BG,passenger_car,S1,21,2045,-0.01883563,0.048669116,166.078432,2963.597801,0.097798943
EU27,BG,passenger_car,S1,22,2046,-0.01883563,0.048669116,166.078432,3019.419032,0.093039155
EU27,BG,passenger_car,S1,23,2047,-0.01883563,0.048669116,166.078432,3076.291692,0.088511022
EU27,BG,passenger_car,S1,24,2048,-0.01883563,0.048669116,166.078432,3134.235584,0.084203269
EU27,BG,passenger_car,S2,0,2024,0.135101686,0.085599875,166.078432,2002.777259,0.27885
EU27,BG,passenger_car,S2,1,2025,0.135101686,0.085599875,166.078432,1732.198675,0.254980475
EU27,BG,passenger_car,S2,2,2026,0.135101686,0.085599875,166.078432,1498.175713,0.233154178
EU27,BG,passenger_car,S2,3,2027,0.135101686,0.085599875,166.078432,1295.769648,0.21319621
EU27,BG,passenger_car,S2,4,2028,0.135101686,0.085599875,166.078432,1120.708984,0.194946641
EU27,BG,passenger_car,S2,5,2029,0.135101686,0.085599875,166.078432,969.299311,0.178259233
EU27,BG,passenger_car,S2,6,2030,0.135101686,0.085599875,166.078432,838.34534,0.163000265
EU27,BG,passenger_car,S2,7,2031,0.135101686,0.085599875,166.078432,725.083471,0.149047462
EU27,BG,passenger_car,S2,8,2032,0.135101686,0.085599875,166.078432,627.123472,0.136289018
EU27,BG,passenger_car,S2,9,2033,0.135101686,0.085599875,166.078432,542.398033,0.124622695
EU27,BG,passenger_car,S2,10,2034,0.135101686,0.085599875,166.078432,469.119144,0.113955008
EU27,BG,passenger_car,S2,11,2035,0.135101686,0.085599875,166.078432,405.740357,0.104200474
EU27,BG,passenger_car,S2,12,2036,0.135101686,0.085599875,166.078432,350.924151,0.095280926
EU27,BG,passenger_car,S2,13,2037,0.135101686,0.085599875,166.078432,303.513706,0.087124891
EU27,BG,passenger_car,S2,14,2038,0.135101686,0.085599875,166.078432,262.508493,0.079667011
EU27,BG,passenger_car,S2,15,2039,0.135101686,0.085599875,166.078432,227.043153,0.072847525
EU27,BG,passenger_car,S2,16,2040,0.135101686,0.085599875,166.078432,196.36924,0.066611786
EU27,BG,passenger_car,S2,17,2041,0.135101686,0.085599875,166.078432,169.839425,0.060909825
EU27,BG,passenger_car,S2,18,2042,0.135101686,0.085599875,166.078432,146.893832,0.055695952
EU27,BG,passenger_car,S2,19,2043,0.135101686,0.085599875,166.078432,127.048228,0.050928385
EU27,BG,passenger_car,S2,20,2044,0.135101686,0.085599875,166.078432,109.883798,0.046568922
EU27,BG,passenger_car,S2,21,2045,0.135101686,0.085599875,166.078432,95.038312,0.042582628
EU27,BG,passenger_car,S2,22,2046,0.135101686,0.085599875,166.078432,82.198475,0.03893756
EU27,BG,passenger_car,S2,23,2047,0.135101686,0.085599875,166.078432,71.093323,0.03560451
EU27,BG,passenger_car,S2,24,2048,0.135101686,0.085599875,166.078432,61.488495,0.032556768
EU27,CY,passenger_car,S1,0,2024,0.019422804,0.018447962,169.671471,2046.106527,0.51123
EU27,CY,passenger_car,S1,1,2025,0.019422804,0.018447962,169.671471,2006.365401,0.501798848
EU27,CY,passenger_car,S1,2,2026,0.019422804,0.018447962,169.671471,1967.396159,0.492541682
EU27,CY,passenger_car,S1,3,2027,0.019422804,0.018447962,169.671471,1929.183809,0.483455292
EU27,CY,passenger_car,S1,4,2028,0.019422804,0.018447962,169.671471,1891.71365,0.474536527
EU27,CY,passenger_car,S1,5,2029,0.019422804,0.018447962,169.671471,1854.971267,0.465782295
EU27,CY,passenger_car,S1,6,2030,0.019422804,0.018447962,169.671471,1818.942524,0.457189561
EU27,CY,passenger_car,S1,7,2031,0.019422804,0.018447962,169.671471,1783.613559,0.448755346
EU27,CY,passenger_car,S1,8,2032,0.019422804,0.018447962,169.671471,1748.970783,0.440476724
EU27,CY,passenger_car,S1,9,2033,0.019422804,0.018447962,169.671471,1715.000866,0.432350826
EU27,CY,passenger_car,S1,10,2034,0.019422804,0.018447962,169.671471,1681.69074,0.424374835
EU27,CY,passenger_car,S1,11,2035,0.019422804,0.018447962,169.671471,1649.027591,0.416545984
EU27,CY,passenger_car,S1,12,2036,0.019422804,0.018447962,169.671471,1616.998851,0.408861559
EU27,CY,passenger_car,S1,13,2037,0.019422804,0.018447962,169.671471,1585.592199,0.401318897
EU27,CY,passenger_car,S1,14,2038,0.019422804,0.018447962,169.671471,1554.795553,0.393915381
EU27,CY,passenger_car,S1,15,2039,0.019422804,0.018447962,169.671471,1524.597064,0.386648445
EU27,CY,passenger_car,S1,16,2040,0.019422804,0.018447962,169.671471,1494.985114,0.379515569
EU27,CY,passenger_car,S1,17,2041,0.019422804,0.018447962,169.671471,1465.948311,0.37251428
EU27,CY,passenger_car,S1,18,2042,0.019422804,0.018447962,169.671471,1437.475484,0.365642151
EU27,CY,passenger_car,S1,19,2043,0.019422804,0.018447962,169.671471,1409.555679,0.358896799
EU27,CY,passenger_car,S1,20,2044,0.019422804,0.018447962,169.671471,1382.178156,0.352275884
EU27,CY,passenger_car,S1,21,2045,0.019422804,0.018447962,169.671471,1355.33238,0.345777112
EU27,CY,passenger_car,S1,22,2046,0.019422804,0.018447962,169.671471,1329.008025,0.339398229
EU27,CY,passenger_car,S1,23,2047,0.019422804,0.018447962,169.671471,1303.194963,0.333137023
EU27,CY,passenger_car,S1,24,2048,0.019422804,0.018447962,169.671471,1277.883262,0.326991324
EU27,CY,passenger_car,S2,0,2024,0.135101686,0.085599875,169.671471,2046.106527,0.51123
EU27,CY,passenger_car,S2,1,2025,0.135101686,0.085599875,169.671471,1769.674086,0.467468776
EU27,CY,passenger_car,S2,2,2026,0.135101686,0.085599875,169.671471,1530.588133,0.427453507
EU27,CY,passenger_car,S2,3,2027,0.135101686,0.085599875,169.671471,1323.803096,0.39086354
EU27,CY,passenger_car,S2,4,2028,0.135101686,0.085599875,169.671471,1144.955066,0.35740567
EU27,CY,passenger_car,S2,5,2029,0.135101686,0.085599875,169.671471,990.269706,0.326811789
EU27,CY,passenger_car,S2,6,2030,0.135101686,0.085599875,169.671471,856.482599,0.298836741
EU27,CY,passenger_car,S2,7,2031,0.135101686,0.085599875,169.671471,740.770356,0.273256353
EU27,CY,passenger_car,S2,8,2032,0.135101686,0.085599875,169.671471,640.691032,0.249865644
EU27,CY,passenger_car,S2,9,2033,0.135101686,0.085599875,169.671471,554.132593,0.228477176
EU27,CY,passenger_car,S2,10,2034,0.135101686,0.085599875,169.671471,479.268346,0.208919558
EU27,CY,passenger_car,S2,11,2035,0.135101686,0.085599875,169.671471,414.518384,0.19103607
EU27,CY,passenger_car,S2,12,2036,0.135101686,0.085599875,169.671471,358.516251,0.174683406
EU27,CY,passenger_car,S2,13,2037,0.135101686,0.085599875,169.671471,310.080101,0.159730529
EU27,CY,passenger_car,S2,14,2038,0.135101686,0.085599875,169.671471,268.187757,0.146057615
EU27,CY,passenger_car,S2,15,2039,0.135101686,0.085599875,169.671471,231.955139,0.133555102
EU27,CY,passenger_car,S2,16,2040,0.135101686,0.085599875,169.671471,200.617608,0.122122802
EU27,CY,passenger_car,S2,17,2041,0.135101686,0.085599875,169.671471,173.513831,0.111669105
EU27,CY,passenger_car,S2,18,2042,0.135101686,0.085599875,169.671471,150.07182,0.102110244
EU27,CY,passenger_car,S2,19,2043,0.135101686,0.085599875,169.671471,129.796864,0.09336962
EU27,CY,passenger_car,S2,20,2044,0.135101686,0.085599875,169.671471,112.261089,0.085377192
EU27,CY,passenger_car,S2,21,2045,0.135101686,0.085599875,169.671471,97.094427,0.078068915
EU27,CY,passenger_car,S2,22,2046,0.135101686,0.085599875,169.671471,83.976806,0.071386226
EU27,CY,passenger_car,S2,23,2047,0.135101686,0.085599875,169.671471,72.631398,0.065275574
EU27,CY,passenger_car,S2,24,2048,0.135101686,0.085599875,169.671471,62.818774,0.059687993
EU27,CZ,passenger_car,S1,0,2024,0.004232049,0.031649383,170.708122,1812.621005,0.41423
EU27,CZ,passenger_car,S1,1,2025,0.004232049,0.031649383,170.708122,1804.949904,0.401119876
EU27,CZ,passenger_car,S1,2,2026,0.004232049,0.031649383,170.708122,1797.311267,0.388424679
EU27,CZ,passenger_car,S1,3,2027,0.004232049,0.031649383,170.708122,1789.704958,0.376131278
EU27,CZ,passenger_car,S1,4,2028,0.004232049,0.031649383,170.708122,1782.130839,0.364226955
EU27,CZ,passenger_car,S1,5,2029,0.004232049,0.031649383,170.708122,1774.588774,0.352699397
EU27,CZ,passenger_car,S1,6,2030,0.004232049,0.031649383,170.708122,1767.078627,0.341536678
EU27,CZ,passenger_car,S1,7,2031,0.004232049,0.031649383,170.708122,1759.600264,0.330727253
EU27,CZ,passenger_car,S1,8,2032,0.004232049,0.031649383,170.708122,1752.153549,0.32025994
EU27,CZ,passenger_car,S1,9,2033,0.004232049,0.031649383,170.708122,1744.73835,0.31012391
EU27,CZ,passenger_car,S1,10,2034,0.004232049,0.031649383,170.708122,1737.354532,0.30030868
EU27,CZ,passenger_car,S1,11,2035,0.004232049,0.031649383,170.708122,1730.001962,0.290804095
EU27,CZ,passenger_car,S1,12,2036,0.004232049,0.031649383,170.708122,1722.680509,0.281600325
EU27,CZ,passenger_car,S1,13,2037,0.004232049,0.031649383,170.708122,1715.390041,0.272687849
EU27,CZ,passenger_car,S1,14,2038,0.004232049,0.031649383,170.708122,1708.130426,0.264057447
EU27,CZ,passenger_car,S1,15,2039,0.004232049,0.031649383,170.708122,1700.901534,0.255700191
EU27,CZ,passenger_car,S1,16,2040,0.004232049,0.031649383,170.708122,1693.703236,0.247607438
EU27,CZ,passenger_car,S1,17,2041,0.004232049,0.031649383,170.708122,1686.535401,0.239770815
EU27,CZ,passenger_car,S1,18,2042,0.004232049,0.031649383,170.708122,1679.3979,0.232182217
EU27,CZ,passenger_car,S1,19,2043,0.004232049,0.031649383,170.708122,1672.290606,0.224833793
EU27,CZ,passenger_car,S1,20,2044,0.004232049,0.031649383,170.708122,1665.21339,0.217717942
