company,destination,model,powertrain,scenario,cohort_year,units,lifetime_years,vkt_km,vkt_tier,real_world_factor,e_prod_year0_kgco2e,e_ref_year0_kgco2e,ti_per_vehicle_kgco2e,ti_tco2e
kia,LV,PROCEED,ICE,S2,2024,27,23,12307.331,A,1.191,2150.9298,1934.6636,-20971.9503,-566.2427
kia,LV,RIO,ICE,S2,2024,2,23,12307.331,A,1.191,1846.912,1934.6636,-13979.5402,-27.9591
kia,LV,SORENTO,ICE,S2,2024,17,23,12307.331,A,1.191,2545.3246,1934.6636,-30043.032,-510.7315
kia,LV,SPORTAGE,HEV,S2,2024,288,23,12307.331,A,1.211,2100.7126,1934.6636,-19816.9548,-5707.283
kia,LV,SPORTAGE,ICE,S2,2024,35,23,12307.331,A,1.191,2277.0211,1934.6636,-23872.0506,-835.5218
kia,LV,STONIC,HEV,S2,2024,2,23,12307.331,A,1.211,1922.639,1934.6636,-15721.2614,-31.4425
kia,LV,STONIC,ICE,S2,2024,31,23,12307.331,A,1.191,1885.6854,1934.6636,-14871.329,-461.0112
kia,LV,XCEED,ICE,S2,2024,33,23,12307.331,A,1.191,2072.1121,1934.6636,-19159.1432,-632.2517
kia,MT,CEED,HEV,S2,2024,5,22,7108.834,A,1.211,1076.0998,1314.6779,-4802.5645,-24.0128
kia,MT,CEED,ICE,S2,2024,3,22,7108.834,A,1.191,1117.5941,1314.6779,-5715.4383,-17.1463
kia,MT,EV6,BEV,S2,2024,4,22,7108.834,A,1.0,640.8117,1314.6779,7229.4948,28.918
kia,MT,EV9,BEV,S2,2024,3,22,7108.834,A,1.0,791.8974,1314.6779,4484.6009,13.4538
kia,MT,NIRO,BEV,S2,2024,21,22,7108.834,A,1.0,562.664,1314.6779,8649.2675,181.6346
kia,MT,NIRO,HEV,S2,2024,8,22,7108.834,A,1.211,880.2496,1314.6779,-493.8609,-3.9509
kia,MT,PICANTO,ICE,S2,2024,319,22,7108.834,A,1.191,1005.325,1314.6779,-3245.5182,-1035.3203
kia,MT,SPORTAGE,HEV,S2,2024,10,22,7108.834,A,1.211,1131.1961,1314.6779,-6014.6833,-60.1468
kia,MT,STONIC,ICE,S2,2024,113,22,7108.834,A,1.191,1096.9143,1314.6779,-5260.4844,-594.4347
kia,MT,XCEED,HEV,S2,2024,4,22,7108.834,A,1.211,1166.4922,1314.6779,-6791.1969,-27.1648
kia,MT,XCEED,ICE,S2,2024,4,22,7108.834,A,1.191,1185.327,1314.6779,-7205.5638,-28.8223
kia,NL,CEED,HEV,S2,2024,228,16,13187.663,A,1.211,2006.5098,1524.4863,-14254.1899,-3249.9553
kia,NL,CEED,ICE,S2,2024,2900,16,13187.663,A,1.191,1999.5309,1524.4863,-14142.5279,-41013.3308
kia,NL,EV3,BEV,S2,2024,126,16,13187.663,A,1.0,506.642,1524.4863,13367.6623,1684.3255
kia,NL,EV6,BEV,S2,2024,2717,16,13187.663,A,1.0,557.283,1524.4863,12919.6372,35102.6543
kia,NL,EV9,BEV,S2,2024,1044,16,13187.663,A,1.0,724.633,1524.4863,11439.0774,11942.3968
kia,NL,NIRO,BEV,S2,2024,5373,16,13187.663,A,1.0,535.6386,1524.4863,13111.1273,70446.087
kia,NL,NIRO,HEV,S2,2024,4977,16,13187.663,A,1.211,1610.3516,1524.4863,-7915.6577,-39396.2285
kia,NL,PICANTO,ICE,S2,2024,8373,16,13187.663,A,1.191,1768.4757,1524.4863,-10445.6435,-87461.3727
kia,NL,PROCEED,ICE,S2,2024,669,16,13187.663,A,1.191,2146.6491,1524.4863,-16496.418,-11036.1036
kia,NL,RIO,HEV,S2,2024,10,16,13187.663,A,1.211,1873.3115,1524.4863,-12123.0162,-121.2302
kia,NL,SORENTO,HEV,S2,2024,56,16,13187.663,A,1.211,2428.9056,1524.4863,-21012.5227,-1176.7013
kia,NL,SOUL,BEV,S2,2024,90,16,13187.663,A,1.0,519.1065,1524.4863,13257.3878,1193.1649
kia,NL,SPORTAGE,HEV,S2,2024,2615,16,13187.663,A,1.211,2103.4397,1524.4863,-15805.0682,-41330.2534
kia,NL,STONIC,HEV,S2,2024,2628,16,13187.663,A,1.211,1946.9918,1524.4863,-13301.9025,-34957.3997
kia,NL,XCEED,ICE,S2,2024,206,16,13187.663,A,1.191,2221.4796,1524.4863,-17693.7061,-3644.9035
kia,PL,CEED,HEV,S2,2024,16,24,12059.225,C,1.211,1718.6755,1537.7658,-18041.8136,-288.669
kia,PL,CEED,ICE,S2,2024,5111,24,12059.225,C,1.191,1908.2398,1537.7658,-22591.3552,-115464.4164
kia,PL,EV3,BEV,S2,2024,107,24,12059.225,C,1.0,1130.3548,1537.7658,3982.8664,426.1667
kia,PL,EV6,BEV,S2,2024,427,24,12059.225,C,1.0,1315.2913,1537.7658,837.719,357.706
kia,PL,NIRO,BEV,S2,2024,374,24,12059.225,C,1.0,1188.1371,1537.7658,3000.1832,1122.0685
kia,PL,NIRO,HEV,S2,2024,869,24,12059.225,C,1.211,1484.7736,1537.7658,-12428.1662,-10800.0764
kia,PL,PICANTO,ICE,S2,2024,1446,24,12059.225,C,1.191,1692.7141,1537.7658,-17418.739,-25187.4966
kia,PL,PROCEED,ICE,S2,2024,1393,24,12059.225,C,1.191,1993.5058,1537.7658,-24637.741,-34320.3733
kia,PL,RIO,ICE,S2,2024,51,24,12059.225,C,1.191,1732.7985,1537.7658,-18380.7648,-937.419
kia,PL,SORENTO,HEV,S2,2024,1216,24,12059.225,C,1.211,2419.4497,1537.7658,-34860.3946,-42390.2398
kia,PL,SORENTO,ICE,S2,2024,263,24,12059.225,C,1.191,2485.5922,1537.7658,-36447.8144,-9585.7752
kia,PL,SOUL,BEV,S2,2024,12,24,12059.225,C,1.0,1150.2436,1537.7658,3644.6243,43.7355
kia,PL,SPORTAGE,HEV,S2,2024,5406,24,12059.225,C,1.211,2038.7672,1537.7658,-25724.014,-139064.0195
kia,PL,SPORTAGE,ICE,S2,2024,8384,24,12059.225,C,1.191,2269.6515,1537.7658,-31265.2363,-262127.7413
kia,PL,STONIC,HEV,S2,2024,85,24,12059.225,C,1.211,1865.8402,1537.7658,-21573.7647,-1833.77
kia,PL,STONIC,ICE,S2,2024,2947,24,12059.225,C,1.191,1877.1894,1537.7658,-21846.1463,-64380.5932
kia,PL,XCEED,ICE,S2,2024,4119,24,12059.225,C,1.191,2038.3715,1537.7658,-25714.5177,-105918.0984
kia,PT,CEED,HEV,S2,2024,139,21,12059.225,C,1.211,1752.4466,1651.9341,-13738.582,-1909.6629
kia,PT,CEED,ICE,S2,2024,314,21,12059.225,C,1.191,1829.806,1651.9341,-15363.1275,-4824.022
kia,PT,EV3,BEV,S2,2024,237,21,12059.225,C,1.0,201.8914,1651.9341,21563.2749,5110.4962
kia,PT,EV6,BEV,S2,2024,275,21,12059.225,C,1.0,221.1431,1651.9341,21420.2858,5890.5786
kia,PT,EV9,BEV,S2,2024,129,21,12059.225,C,1.0,281.0991,1651.9341,20974.9702,2705.7712
kia,PT,NIRO,BEV,S2,2024,337,21,12059.225,C,1.0,216.1457,1651.9341,21457.4031,7231.1448
kia,PT,NIRO,HEV,S2,2024,166,21,12059.225,C,1.211,1533.3908,1651.9341,-9138.4095,-1516.976
kia,PT,PICANTO,ICE,S2,2024,832,21,12059.225,C,1.191,1686.2869,1651.9341,-12349.2265,-10274.5565
kia,PT,PROCEED,ICE,S2,2024,14,21,12059.225,C,1.191,1918.4242,1651.9341,-17224.1116,-241.1376
kia,PT,SORENTO,HEV,S2,2024,30,21,12059.225,C,1.211,2227.5539,1651.9341,-23715.8347,-711.475
kia,PT,SORENTO,ICE,S2,2024,6,21,12059.225,C,1.191,2427.2688,1651.9341,-27909.8481,-167.4591
kia,PT,SPORTAGE,HEV,S2,2024,162,21,12059.225,C,1.211,1938.6894,1651.9341,-17649.6793,-2859.248
kia,PT,SPORTAGE,ICE,S2,2024,410,21,12059.225,C,1.191,2239.0492,1651.9341,-23957.2362,-9822.4668
kia,PT,STONIC,HEV,S2,2024,46,21,12059.225,C,1.211,1874.674,1651.9341,-16305.3555,-750.0464
kia,PT,STONIC,ICE,S2,2024,2541,21,12059.225,C,1.191,1896.1939,1651.9341,-16757.2746,-42580.2346
kia,PT,XCEED,HEV,S2,2024,75,21,12059.225,C,1.211,2015.3136,1651.9341,-19258.7889,-1444.4092
kia,PT,XCEED,ICE,S2,2024,687,21,12059.225,C,1.191,1970.3017,1651.9341,-18313.5388,-12581.4012
kia,RO,CEED,HEV,S2,2024,24,25,12059.225,C,1.211,1887.5311,1367.31,-26083.3327,-626.0
kia,RO,CEED,ICE,S2,2024,632,25,12059.225,C,1.191,1896.0819,1367.31,-26297.1029,-16619.769
kia,RO,EV3,BEV,S2,2024,3,25,12059.225,C,1.0,469.781,1367.31,13968.7845,41.9064
kia,RO,EV6,BEV,S2,2024,26,25,12059.225,C,1.0,529.6984,1367.31,13058.6157,339.524
kia,RO,EV9,BEV,S2,2024,13,25,12059.225,C,1.0,691.0327,1367.31,10607.8835,137.9025
kia,RO,NIRO,BEV,S2,2024,31,25,12059.225,C,1.0,490.9969,1367.31,13646.5063,423.0417
kia,RO,NIRO,HEV,S2,2024,22,25,12059.225,C,1.211,1484.9327,1367.31,-16018.3744,-352.4042
kia,RO,PICANTO,ICE,S2,2024,38,25,12059.225,C,1.191,1702.7162,1367.31,-21462.96,-815.5925
kia,RO,PROCEED,HEV,S2,2024,3,25,12059.225,C,1.211,1883.8801,1367.31,-25992.0594,-77.9762
kia,RO,PROCEED,ICE,S2,2024,30,25,12059.225,C,1.191,2091.1855,1367.31,-31174.6924,-935.2408
kia,RO,RIO,HEV,S2,2024,3,25,12059.225,C,1.211,1747.5792,1367.31,-22584.5364,-67.7536
kia,RO,RIO,ICE,S2,2024,97,25,12059.225,C,1.191,1858.0973,1367.31,-25347.4878,-2458.7063
kia,RO,SORENTO,HEV,S2,2024,20,25,12059.225,C,1.211,2403.7726,1367.31,-38989.372,-779.7874
kia,RO,SORENTO,ICE,S2,2024,9,25,12059.225,C,1.191,2492.6988,1367.31,-41212.5263,-370.9127
kia,RO,SOUL,BEV,S2,2024,1,25,12059.225,C,1.0,472.8118,1367.31,13922.7448,13.9227
kia,RO,SPORTAGE,HEV,S2,2024,2112,25,12059.225,C,1.211,2098.2482,1367.31,-31351.2603,-66213.8618
kia,RO,SPORTAGE,ICE,S2,2024,386,25,12059.225,C,1.191,2208.9209,1367.31,-34118.0791,-13169.5785
kia,RO,STONIC,HEV,S2,2024,7,25,12059.225,C,1.211,1825.4653,1367.31,-24531.6872,-171.7218
kia,RO,STONIC,ICE,S2,2024,209,25,12059.225,C,1.191,1935.6435,1367.31,-27286.1431,-5702.8039
kia,RO,XCEED,HEV,S2,2024,66,25,12059.225,C,1.211,2006.9048,1367.31,-29067.6763,-1918.4666
kia,RO,XCEED,ICE,S2,2024,352,25,12059.225,C,1.191,2007.3284,1367.31,-29078.2646,-10235.5492
kia,SE,CEED,ICE,S2,2024,1063,16,13290.512,A,1.191,2094.8336,1953.3786,-10645.5387,-11316.2076
kia,SE,EV3,BEV,S2,2024,1401,16,13290.512,A,1.0,70.8029,1953.3786,21865.4794,30633.5367
kia,SE,EV6,BEV,S2,2024,2515,16,13290.512,A,1.0,79.8356,1953.3786,21737.0974,54668.7999
kia,SE,EV6 GT,BEV,S2,2024,2,16,13290.512,A,1.0,96.9701,1953.3786,21493.5657,42.9871
kia,SE,EV9,BEV,S2,2024,1786,16,13290.512,A,1.0,104.4487,1953.3786,21387.2723,38197.6683
kia,SE,NIRO,BEV,S2,2024,1154,16,13290.512,A,1.0,75.1634,1953.3786,21803.5031,25161.2426
kia,SE,NIRO,HEV,S2,2024,351,16,13290.512,A,1.211,1617.7811,1953.3786,-3012.699,-1057.4574
kia,SE,PICANTO,ICE,S2,2024,807,16,13290.512,A,1.191,1862.5066,1953.3786,-6928.307,-5591.1438
kia,SE,SPORTAGE,HEV,S2,2024,135,16,13290.512,A,1.211,2204.1536,1953.3786,-12394.6599,-1673.2791
kia,SE,SPORTAGE,ICE,S2,2024,204,16,13290.512,A,1.191,2649.6511,1953.3786,-19522.619,-3982.6143
kia,SE,STONIC,HEV,S2,2024,686,16,13290.512,A,1.211,1978.0666,1953.3786,-8777.2677,-6021.2056
kia,SI,CEED,HEV,S2,2024,1,18,14417.341,A,1.211,2112.5874,2918.302,-1051.2635,-1.0513
kia,SI,CEED,ICE,S2,2024,452,18,14417.341,A,1.191,2263.4264,2918.302,-3766.3657,-1702.3973
kia,SI,CEED / 1.0 / T,ICE,S2,2024,1,18,14417.341,A,1.191,2300.9211,2918.302,-4441.2705,-4.4413
kia,SI,EV3,BEV,S2,2024,1,18,14417.341,A,1.0,498.2633,2918.302,30588.7836,30.5888
kia,SI,EV6,BEV,S2,2024,12,18,14417.341,A,1.0,576.8783,2918.302,29581.1304,354.9736
kia,SI,EV9,BEV,S2,2024,4,18,14417.341,A,1.0,757.3602,2918.302,27267.7904,109.0712
kia,SI,NIRO,BEV,S2,2024,6,18,14417.341,A,1.0,538.1244,2918.302,30077.8616,180.4672
kia,SI,NIRO,HEV,S2,2024,3,18,14417.341,A,1.211,1757.5802,2918.302,5338.8663,16.0166
kia,SI,PICANTO,ICE,S2,2024,265,18,14417.341,A,1.191,2021.1308,2918.302,594.9547,157.663
kia,SI,PROCEED,ICE,S2,2024,27,18,14417.341,A,1.191,2450.3728,2918.302,-7131.401,-192.5478
kia,SI,RIO,ICE,S2,2024,11,18,14417.341,A,1.191,2219.7484,2918.302,-2980.1616,-32.7818
kia,SI,SORENTO,HEV,S2,2024,18,18,14417.341,A,1.211,2828.4228,2918.302,-13936.3005,-250.8534
kia,SI,SORENTO,ICE,S2,2024,21,18,14417.341,A,1.191,2965.6864,2918.302,-16407.0458,-344.548
kia,SI,SPORTAGE,HEV,S2,2024,264,18,14417.341,A,1.211,2532.2083,2918.302,-8604.4407,-2271.5724
kia,SI,SPORTAGE,ICE,S2,2024,425,18,14417.341,A,1.191,2655.0088,2918.302,-10814.8494,-4596.311
kia,SI,STONIC,HEV,S2,2024,7,18,14417.341,A,1.211,2077.6686,2918.302,-422.7251,-2.9591
kia,SI,STONIC,ICE,S2,2024,467,18,14417.341,A,1.191,2200.6885,2918.302,-2637.0839,-1231.5182
kia,SI,XCEED,ICE,S2,2024,301,18,14417.341,A,1.191,2432.4702,2918.302,-6809.1553,-2049.5557
kia,SK,CEED,HEV,S2,2024,145,19,12059.225,C,1.211,1740.0583,1731.1866,-10348.4466,-1500.5248
kia,SK,CEED,ICE,S2,2024,2871,19,12059.225,C,1.191,1896.0144,1731.1866,-13311.612,-38217.638
kia,SK,EV3,BEV,S2,2024,7,19,12059.225,C,1.0,179.4714,1731.1866,20709.5989,144.9672
kia,SK,EV6,BEV,S2,2024,142,19,12059.225,C,1.0,207.3716,1731.1866,20398.2075,2896.5455
kia,SK,EV9,BEV,S2,2024,65,19,12059.225,C,1.0,264.5331,1731.1866,19760.2336,1284.4152
kia,SK,NIRO,BEV,S2,2024,44,19,12059.225,C,1.0,188.6196,1731.1866,20607.4972,906.7299
kia,SK,NIRO,HEV,S2,2024,102,19,12059.225,C,1.211,1523.082,1731.1866,-6225.8977,-635.0416
kia,SK,PICANTO,ICE,S2,2024,114,19,12059.225,C,1.191,1735.7256,1731.1866,-10266.125,-1170.3382
kia,SK,PROCEED,ICE,S2,2024,402,19,12059.225,C,1.191,2032.3709,1731.1866,-15902.3854,-6392.7589
kia,SK,RIO,ICE,S2,2024,13,19,12059.225,C,1.191,1752.2296,1731.1866,-10579.7008,-137.5361
kia,SK,SORENTO,HEV,S2,2024,76,19,12059.225,C,1.211,2363.6898,1731.1866,-22197.4452,-1687.0058
kia,SK,SORENTO,ICE,S2,2024,286,19,12059.225,C,1.191,2482.3592,1731.1866,-24452.1641,-6993.3189
kia,SK,SPORTAGE,HEV,S2,2024,1185,19,12059.225,C,1.211,2113.3995,1731.1866,-17441.9301,-20668.6871
kia,SK,SPORTAGE,ICE,S2,2024,1395,19,12059.225,C,1.191,2340.6297,1731.1866,-21759.3033,-30354.228
kia,SK,STINGER,ICE,S2,2024,6,19,12059.225,C,1.191,3547.5468,1731.1866,-44690.7275,-268.1444
kia,SK,STONIC,HEV,S2,2024,8,19,12059.225,C,1.211,1869.2764,1731.1866,-12803.5908,-102.4287
kia,SK,STONIC,ICE,S2,2024,918,19,12059.225,C,1.191,1851.7189,1731.1866,-12469.9975,-11447.4577
kia,SK,XCEED,HEV,S2,2024,4,19,12059.225,C,1.211,1883.8801,1731.1866,-13081.0615,-52.3242
kia,SK,XCEED,ICE,S2,2024,764,19,12059.225,C,1.191,2014.7222,1731.1866,-15567.0604,-11893.2341
kia,AT,CEED,HEV,S3,2024,431,15,12059.225,C,1.211,1813.2332,2344.0617,-11815.0544,-5092.2884
kia,AT,CEED,ICE,S3,2024,1946,15,12059.225,C,1.191,1775.6405,2344.0617,-11251.1644,-21894.766
kia,AT,EV3,BEV,S3,2024,85,15,12059.225,C,1.0,189.9139,2344.0617,13744.4187,1168.2756
kia,AT,EV3 LONG RANGE,BEV,S3,2024,1,15,12059.225,C,1.0,185.9354,2344.0617,13778.7547,13.7788
kia,AT,EV6,BEV,S3,2024,587,15,12059.225,C,1.0,215.7168,2344.0617,13521.731,7937.2561
kia,AT,EV9,BEV,S3,2024,157,15,12059.225,C,1.0,279.6065,2344.0617,12970.3395,2036.3433
kia,AT,EV9 AWD,BEV,S3,2024,1,15,12059.225,C,1.0,284.5186,2344.0617,12927.9467,12.9279
kia,AT,NIRO,BEV,S3,2024,421,15,12059.225,C,1.0,202.158,2344.0617,13638.7483,5741.913
kia,AT,NIRO,HEV,S3,2024,74,15,12059.225,C,1.211,1478.9233,2344.0617,-6800.4064,-503.2301
kia,AT,PICANTO,ICE,S3,2024,506,15,12059.225,C,1.191,1662.5915,2344.0617,-9555.4299,-4835.0475
kia,AT,PROCEED,HEV,S3,2024,57,15,12059.225,C,1.211,1885.4179,2344.0617,-12897.8254,-735.1761
kia,AT,PROCEED,ICE,S3,2024,46,15,12059.225,C,1.191,2051.3452,2344.0617,-15386.735,-707.7898
kia,AT,RIO,HEV,S3,2024,3,15,12059.225,C,1.211,1840.069,2344.0617,-12217.5914,-36.6528
kia,AT,RIO,ICE,S3,2024,75,15,12059.225,C,1.191,1741.3141,2344.0617,-10736.2675,-805.2201
kia,AT,SORENTO,HEV,S3,2024,1,15,12059.225,C,1.211,2336.5955,2344.0617,-19665.4896,-19.6655
kia,AT,SORENTO,ICE,S3,2024,73,15,12059.225,C,1.191,2481.1772,2344.0617,-21834.2146,-1593.8977
kia,AT,SOUL,BEV,S3,2024,24,15,12059.225,C,1.0,195.9185,2344.0617,13692.5969,328.6223
kia,AT,SPORTAGE,HEV,S3,2024,729,15,12059.225,C,1.211,2124.5115,2344.0617,-16484.2294,-12017.0032
kia,AT,SPORTAGE,ICE,S3,2024,291,15,12059.225,C,1.191,2226.5395,2344.0617,-18014.6485,-5242.2627
kia,AT,STONIC,HEV,S3,2024,31,15,12059.225,C,1.211,1856.5566,2344.0617,-12464.9054,-386.4121
kia,AT,STONIC,ICE,S3,2024,929,15,12059.225,C,1.191,1813.4987,2344.0617,-11819.0376,-10979.886
kia,AT,XCEED,HEV,S3,2024,155,15,12059.225,C,1.211,1992.7962,2344.0617,-14508.4992,-2248.8174
kia,AT,XCEED,ICE,S3,2024,280,15,12059.225,C,1.191,1969.7703,2344.0617,-14163.1115,-3965.6712
kia,BE,CEED,HEV,S3,2024,672,14,14501.791,B,1.211,2183.9709,1993.2305,-17755.8165,-11931.9087
kia,BE,CEED,ICE,S3,2024,1390,14,14501.791,B,1.191,2213.415,1993.2305,-18168.0346,-25253.5681
kia,BE,EV3,BEV,S3,2024,182,14,14501.791,B,1.0,280.9064,1993.2305,10475.7079,1906.5788
kia,BE,EV6,BEV,S3,2024,1417,14,14501.791,B,1.0,310.2755,1993.2305,10230.6331,14496.8072
kia,BE,EV9,BEV,S3,2024,886,14,14501.791,B,1.0,405.0567,1993.2305,9439.7169,8363.5892
kia,BE,NIRO,BEV,S3,2024,619,14,14501.791,B,1.0,298.2659,1993.2305,10330.8493,6394.7957
kia,BE,NIRO,HEV,S3,2024,906,14,14501.791,B,1.211,1789.4884,1993.2305,-12233.0616,-11083.1538
kia,BE,PICANTO,ICE,S3,2024,1684,14,14501.791,B,1.191,2060.1345,1993.2305,-16022.1068,-26981.2278
kia,BE,PROCEED,ICE,S3,2024,406,14,14501.791,B,1.191,2359.2791,1993.2305,-20210.1323,-8205.3137
kia,BE,RIO,ICE,S3,2024,31,14,14501.791,B,1.191,2151.1542,1993.2305,-17296.3837,-536.1879
kia,BE,SORENTO,HEV,S3,2024,88,14,14501.791,B,1.211,2829.4237,1993.2305,-26792.1556,-2357.7097
kia,BE,SORENTO,ICE,S3,2024,39,14,14501.791,B,1.191,2964.5203,1993.2305,-28683.509,-1118.6569
kia,BE,SOUL,BEV,S3,2024,4,14,14501.791,B,1.0,289.0601,1993.2305,10407.668,41.6307
kia,BE,SPORTAGE,HEV,S3,2024,2323,14,14501.791,B,1.211,2478.3044,1993.2305,-21876.4865,-50819.0781
kia,BE,SPORTAGE,ICE,S3,2024,422,14,14501.791,B,1.191,2659.1769,1993.2305,-24408.7004,-10300.4716
kia,BE,STINGER,ICE,S3,2024,1,14,14501.791,B,1.191,4266.0933,1993.2305,-46905.5306,-46.9055
kia,BE,STONIC,HEV,S3,2024,44,14,14501.791,B,1.211,2265.4553,1993.2305,-18896.598,-831.4503
kia,BE,STONIC,ICE,S3,2024,2453,14,14501.791,B,1.191,2268.3008,1993.2305,-18936.4357,-46451.0769
kia,BE,XCEED,HEV,S3,2024,47,14,14501.791,B,1.211,2283.391,1993.2305,-19147.6982,-899.9418
kia,BE,XCEED,ICE,S3,2024,676,14,14501.791,B,1.191,2422.5503,1993.2305,-21095.9287,-14260.8478
kia,BG,CEED,HEV,S3,2024,15,19,12059.225,C,1.211,1790.4163,2002.7773,-20134.0787,-302.0112
kia,BG,CEED,ICE,S3,2024,646,19,12059.225,C,1.191,1929.7376,2002.7773,-22781.1833,-14716.6444
kia,BG,EV3,BEV,S3,2024,5,19,12059.225,C,1.0,515.8405,2002.7773,8958.2539,44.7913
kia,BG,EV6,BEV,S3,2024,13,19,12059.225,C,1.0,602.4432,2002.7773,8131.3156,105.7071
kia,BG,EV9,BEV,S3,2024,17,19,12059.225,C,1.0,763.534,2002.7773,6593.1162,112.083
kia,BG,NIRO,BEV,S3,2024,46,19,12059.225,C,1.0,544.7598,2002.7773,8682.1133,399.3772
kia,BG,NIRO,HEV,S3,2024,66,19,12059.225,C,1.211,1500.8639,2002.7773,-14632.5835,-965.7505
kia,BG,PICANTO,ICE,S3,2024,70,19,12059.225,C,1.191,1730.6858,2002.7773,-18999.1983,-1329.9439
kia,BG,PROCEED,ICE,S3,2024,109,19,12059.225,C,1.191,2053.7107,2002.7773,-25136.6725,-2739.8973
kia,BG,RIO,ICE,S3,2024,26,19,12059.225,C,1.191,1846.6906,2002.7773,-21203.2891,-551.2855
kia,BG,SORENTO,HEV,S3,2024,25,19,12059.225,C,1.211,2406.6934,2002.7773,-31843.3431,-796.0836
kia,BG,SORENTO,ICE,S3,2024,66,19,12059.225,C,1.191,2489.2892,2002.7773,-33412.6625,-2205.2357
kia,BG,SPORTAGE,HEV,S3,2024,969,19,12059.225,C,1.211,2184.4992,2002.7773,-27621.6538,-26765.3826
kia,BG,SPORTAGE,ICE,S3,2024,127,19,12059.225,C,1.191,2249.0384,2002.7773,-28847.8976,-3663.683
kia,BG,STONIC,HEV,S3,2024,7,19,12059.225,C,1.211,1883.8801,2002.7773,-21909.8913,-153.3692
kia,BG,STONIC,ICE,S3,2024,248,19,12059.225,C,1.191,1880.3348,2002.7773,-21842.5297,-5416.9474
kia,BG,XCEED,ICE,S3,2024,197,19,12059.225,C,1.191,2045.6045,2002.7773,-24982.6544,-4921.5829
kia,CY,CEED,HEV,S3,2024,26,21,12059.225,C,1.211,1781.6541,2046.1065,-22988.4755,-597.7004
kia,CY,CEED,ICE,S3,2024,43,21,12059.225,C,1.191,1910.8854,2046.1065,-25702.332,-1105.2003
kia,CY,EV3,BEV,S3,2024,3,21,12059.225,C,1.0,932.9755,2046.1065,5191.4024,15.5742
kia,CY,EV6,BEV,S3,2024,25,21,12059.225,C,1.0,1093.1845,2046.1065,3605.6081,90.1402
kia,CY,EV9,BEV,S3,2024,14,21,12059.225,C,1.0,1382.7298,2046.1065,739.6059,10.3545
kia,CY,NIRO,BEV,S3,2024,16,21,12059.225,C,1.0,998.7361,2046.1065,4540.4851,72.6478
kia,CY,NIRO,HEV,S3,2024,29,21,12059.225,C,1.211,1535.4047,2046.1065,-17817.2376,-516.6999
kia,CY,PICANTO,ICE,S3,2024,381,21,12059.225,C,1.191,1732.7023,2046.1065,-21960.4874,-8366.9457
kia,CY,RIO,ICE,S3,2024,10,21,12059.225,C,1.191,1809.6797,2046.1065,-23577.0139,-235.7701
kia,CY,SORENTO,ICE,S3,2024,7,21,12059.225,C,1.191,2499.0815,2046.1065,-38054.4518,-266.3812
kia,CY,SPORTAGE,HEV,S3,2024,612,21,12059.225,C,1.211,2068.7647,2046.1065,-29017.7988,-17758.8929
kia,CY,SPORTAGE,ICE,S3,2024,230,21,12059.225,C,1.191,2331.9145,2046.1065,-34543.9445,-7945.1072
kia,CY,STONIC,ICE,S3,2024,1079,21,12059.225,C,1.191,1879.7215,2046.1065,-25047.8915,-27026.6749
kia,CY,XCEED,ICE,S3,2024,286,21,12059.225,C,1.191,2037.8229,2046.1065,-28368.0204,-8113.2538
kia,CZ,CEED,HEV,S3,2024,36,16,10618.247,A,1.211,1553.7588,1812.621,-12758.913,-459.3209
kia,CZ,CEED,ICE,S3,2024,4928,16,10618.247,A,1.191,1664.2763,1812.621,-14527.1927,-71590.0054
kia,CZ,EV3,BEV,S3,2024,6,16,10618.247,A,1.0,679.5523,1812.621,6058.9227,36.3535
kia,CZ,EV6,BEV,S3,2024,114,16,10618.247,A,1.0,817.4459,1812.621,4832.8275,550.9423
kia,CZ,EV9,BEV,S3,2024,68,16,10618.247,A,1.0,995.0725,1812.621,3253.4432,221.2341
kia,CZ,NIRO,BEV,S3,2024,86,16,10618.247,A,1.0,712.5402,1812.621,5765.6069,495.8422
kia,CZ,NIRO,HEV,S3,2024,81,16,10618.247,A,1.211,1305.7133,1812.621,-8790.1842,-712.0049
kia,CZ,PICANTO,ICE,S3,2024,246,16,10618.247,A,1.191,1534.9865,1812.621,-12458.5562,-3064.8048
kia,CZ,PROCEED,ICE,S3,2024,743,16,10618.247,A,1.191,1867.4535,1812.621,-17778.0285,-13209.0751
kia,CZ,RIO,HEV,S3,2024,2,16,10618.247,A,1.211,1620.1958,1812.621,-13821.9055,-27.6438
kia,CZ,RIO,ICE,S3,2024,78,16,10618.247,A,1.191,1545.9332,1812.621,-12633.7029,-985.4288
kia,CZ,SORENTO,HEV,S3,2024,49,16,10618.247,A,1.211,2071.8241,1812.621,-21047.9584,-1031.35
kia,CZ,SORENTO,ICE,S3,2024,191,16,10618.247,A,1.191,2188.0798,1812.621,-22908.0485,-4375.4373
kia,CZ,SPORTAGE,HEV,S3,2024,1507,16,10618.247,A,1.211,1885.9285,1812.621,-18073.6286,-27236.9582
kia,CZ,SPORTAGE,ICE,S3,2024,762,16,10618.247,A,1.191,1973.4589,1812.621,-19474.1141,-14839.2749
kia,CZ,STINGER,ICE,S3,2024,3,16,10618.247,A,1.191,3123.6441,1812.621,-37877.0769,-113.6312
kia,CZ,STONIC,ICE,S3,2024,1000,16,10618.247,A,1.191,1647.4503,1812.621,-14257.9775,-14257.9775
