market,company,destination,model,powertrain,scenario,units,ti_per_vehicle_kgco2e,crossover_year,crossover_calendar_year,reason
EU27,toyota,NL,TOYOTA BZ4X,BEV,S2,1032,5768.5781,20.179,2044.2,after lifetime
EU27,toyota,NL,TOYOTA C-HR,HEV,S2,2053,-17511.7246,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA CAMRY,HEV,S2,9,-21620.9363,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA COROLLA,HEV,S2,5329,-17990.6024,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA COROLLA,ICE,S2,1,-25507.5687,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA GR 86,ICE,S2,2,-39957.5546,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA GR YARIS,ICE,S2,7,-40262.7132,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA HIGHLANDER,HEV,S2,62,-30116.8844,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA LAND CRUISER,ICE,S2,7,-59577.2177,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,27,-52425.0276,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA RAV4,HEV,S2,663,-23076.7596,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA SUPRA,ICE,S2,3,-37067.5574,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA YARIS,HEV,S2,5503,-12932.7062,0.372,2024.4,within lifetime
EU27,toyota,NL,TOYOTA YARIS,ICE,S2,201,-20290.194,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA YARIS CROSS,HEV,S2,5660,-16285.0298,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,NL,TOYOTA YARIS CROSS,ICE,S2,74,-23385.0794,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,AURIS-TMPL,ICE,S2,1,-50668.6316,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,AYGO X,ICE,S2,1,-25505.4658,0.069,2024.1,within lifetime
EU27,toyota,PL,C-HR,HEV,S2,2,-27170.5072,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,C-HR,ICE,S2,9,-24739.4715,0.215,2024.2,within lifetime
EU27,toyota,PL,CAMRY,HEV,S2,3,-29039.7719,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,COROLLA,HEV,S2,18,-24794.9606,0.204,2024.2,within lifetime
EU27,toyota,PL,COROLLA,ICE,S2,12,-26855.5558,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,HIGHLANDER,ICE,S2,1,-39982.9037,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,PROACE,ICE,S2,1499,-55955.9642,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,PROACE AMF-BRUNS,ICE,S2,1,-51013.3325,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,PROACE CITY AMF-BRUNS,ICE,S2,11,-37695.3306,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,PROACE CITY VERSO,ICE,S2,2888,-39622.1052,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,PROACE VERSO,ICE,S2,3,-51243.1446,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,PROCITY VERSO,ICE,S2,1,-37225.2965,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,RAV4,HEV,S2,8,-33041.2035,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,RAV4,ICE,S2,5,-31434.3213,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA AYGO X,ICE,S2,4400,-26875.2727,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA C-HR,HEV,S2,14089,-27211.6897,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA C-HR,ICE,S2,4,-25763.9915,0.02,2024.0,within lifetime
EU27,toyota,PL,TOYOTA CAMRY,HEV,S2,3090,-30955.3363,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA COROLLA,HEV,S2,28503,-25587.8376,0.054,2024.1,within lifetime
EU27,toyota,PL,TOYOTA COROLLA,ICE,S2,5202,-34251.5273,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA GR 86,ICE,S2,3,-57677.5384,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA GR YARIS,ICE,S2,480,-58573.0714,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA HIGHLANDER,HEV,S2,1808,-44345.4657,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA HIGHLANDER,ICE,S2,4,-40930.8311,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA LAND CRUISER,ICE,S2,883,-84490.3048,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,11,-75769.1307,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA RAV4,HEV,S2,9439,-34820.6728,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA RAV4,ICE,S2,159,-45131.7355,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA SUPRA,ICE,S2,10,-45222.3574,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA YARIS,HEV,S2,8570,-20781.963,1.023,2025.0,within lifetime
EU27,toyota,PL,TOYOTA YARIS,ICE,S2,5132,-31594.6072,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,TOYOTA YARIS CROSS,HEV,S2,14350,-25693.44,0.034,2024.0,within lifetime
EU27,toyota,PL,TOYOTA YARIS CROSS,ICE,S2,1244,-35075.3625,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PL,YARIS,HEV,S2,2,-18758.7633,1.475,2025.5,within lifetime
EU27,toyota,PL,YARIS,ICE,S2,2,-24299.0127,0.3,2024.3,within lifetime
EU27,toyota,PL,YARIS CROSS,HEV,S2,4,-23315.1246,0.495,2024.5,within lifetime
EU27,toyota,PT,PROACE,BEV,S2,22,8262.6169,28.301,2052.3,after lifetime
EU27,toyota,PT,PROACE,ICE,S2,256,-47352.4586,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,PROACE CITY VERSO,ICE,S2,114,-31181.9749,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,PROACE CITY VERSO ELECTRIC,BEV,S2,26,9146.998,33.742,2057.7,after lifetime
EU27,toyota,PT,TOYOTA AYGO X,ICE,S2,964,-21256.907,0.364,2024.4,within lifetime
EU27,toyota,PT,TOYOTA BZ4X,BEV,S2,259,9678.102,38.033,2062.0,after lifetime
EU27,toyota,PT,TOYOTA C-HR,HEV,S2,1123,-21407.7644,0.333,2024.3,within lifetime
EU27,toyota,PT,TOYOTA CAMRY,HEV,S2,4,-25920.9629,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA COROLLA,HEV,S2,1664,-21141.8437,0.388,2024.4,within lifetime
EU27,toyota,PT,TOYOTA GR 86,ICE,S2,3,-48575.0179,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA GR YARIS,ICE,S2,61,-48611.2718,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA HIGHLANDER,HEV,S2,4,-36884.7072,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA LAND CRUISER,ICE,S2,7,-72761.5081,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA RAV4,HEV,S2,158,-27960.9554,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA SUPRA,ICE,S2,1,-48072.319,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA YARIS,HEV,S2,2085,-15860.9684,1.598,2025.6,within lifetime
EU27,toyota,PT,TOYOTA YARIS,ICE,S2,107,-26550.6727,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,PT,TOYOTA YARIS CROSS,HEV,S2,3227,-19754.1864,0.686,2024.7,within lifetime
EU27,toyota,PT,TOYOTA YARIS CROSS,ICE,S2,31,-28545.3017,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,PROACE,BEV,S2,10,1027.9061,8.634,2032.6,within lifetime
EU27,toyota,RO,PROACE,ICE,S2,111,-60036.1051,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,PROACE CITY VERSO,ICE,S2,35,-41740.4226,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,PROACE CITY VERSO ELECTRIC,BEV,S2,18,3368.3093,14.172,2038.2,within lifetime
EU27,toyota,RO,TOYOTA AYGO X,ICE,S2,391,-29627.6688,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA BZ4X,BEV,S2,48,4860.0539,18.87,2042.9,within lifetime
EU27,toyota,RO,TOYOTA C-HR,HEV,S2,1799,-31116.6927,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA CAMRY,HEV,S2,284,-35049.4385,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA COROLLA,HEV,S2,3561,-28618.434,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA COROLLA,ICE,S2,203,-37229.6881,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA GR YARIS,ICE,S2,12,-57801.6892,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA HIGHLANDER,HEV,S2,321,-47871.5065,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA LAND CRUISER,ICE,S2,23,-89952.1577,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,114,-81315.6048,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA RAV4,HEV,S2,2357,-37777.3773,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA RAV4,ICE,S2,11,-48120.549,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA SUPRA,ICE,S2,7,-55959.3347,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA YARIS,HEV,S2,784,-22756.9016,0.325,2024.3,within lifetime
EU27,toyota,RO,TOYOTA YARIS,ICE,S2,164,-34726.7287,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA YARIS CROSS,HEV,S2,1880,-27848.2702,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,RO,TOYOTA YARIS CROSS,ICE,S2,80,-38262.6418,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,PROACE,BEV,S2,27,12010.4931,50.752,2074.8,after lifetime
EU27,toyota,SE,PROACE,ICE,S2,292,-35943.1036,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,PROACE CITY VERSO ELECTRIC,BEV,S2,11,12201.2221,54.43,2078.4,after lifetime
EU27,toyota,SE,TOYOTA AYGO X,ICE,S2,448,-14932.2972,0.764,2024.8,within lifetime
EU27,toyota,SE,TOYOTA BZ4X,BEV,S2,531,12401.6497,59.33,2083.3,after lifetime
EU27,toyota,SE,TOYOTA C-HR,HEV,S2,1217,-15295.6606,0.675,2024.7,within lifetime
EU27,toyota,SE,TOYOTA CAMRY,HEV,S2,138,-18271.6296,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,TOYOTA COROLLA,HEV,S2,6113,-15611.2734,0.599,2024.6,within lifetime
EU27,toyota,SE,TOYOTA GR YARIS,ICE,S2,74,-38703.6305,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,TOYOTA LAND CRUISER,ICE,S2,103,-57850.8444,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,TOYOTA RAV4,HEV,S2,3808,-20522.9716,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,TOYOTA SUPRA,ICE,S2,7,-36019.9185,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SE,TOYOTA YARIS,HEV,S2,2750,-10088.951,2.074,2026.1,within lifetime
EU27,toyota,SE,TOYOTA YARIS CROSS,HEV,S2,3137,-14166.629,0.955,2025.0,within lifetime
EU27,toyota,SI,PROACE,BEV,S2,4,11600.622,21.132,2045.1,after lifetime
EU27,toyota,SI,PROACE,ICE,S2,53,-39839.8827,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SI,PROACE CITY VERSO,ICE,S2,192,-25427.7784,0.998,2025.0,within lifetime
EU27,toyota,SI,PROACE CITY VERSO ELECTRIC,BEV,S2,2,14240.2794,27.895,2051.9,after lifetime
EU27,toyota,SI,TOYOTA AYGO X,ICE,S2,26,-14065.418,2.981,2027.0,within lifetime
EU27,toyota,SI,TOYOTA BZ4X,BEV,S2,22,15078.7588,30.713,2054.7,after lifetime
EU27,toyota,SI,TOYOTA C-HR,HEV,S2,362,-13964.5459,3.001,2027.0,within lifetime
EU27,toyota,SI,TOYOTA CAMRY,HEV,S2,4,-19424.3132,1.974,2026.0,within lifetime
EU27,toyota,SI,TOYOTA COROLLA,HEV,S2,717,-14314.2646,2.93,2026.9,within lifetime
EU27,toyota,SI,TOYOTA COROLLA,ICE,S2,131,-20354.8965,1.814,2025.8,within lifetime
EU27,toyota,SI,TOYOTA GR 86 /,ICE,S2,1,-41799.3196,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SI,TOYOTA GR YARIS,ICE,S2,25,-41292.4301,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SI,TOYOTA HIGHLANDER,HEV,S2,28,-30042.1179,0.332,2024.3,within lifetime
EU27,toyota,SI,TOYOTA LAND CRUISER,ICE,S2,30,-65567.491,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SI,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,3,-57253.2672,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SI,TOYOTA RAV4,HEV,S2,244,-20931.2654,1.716,2025.7,within lifetime
EU27,toyota,SI,TOYOTA RAV4,ICE,S2,6,-29848.2565,0.359,2024.4,within lifetime
EU27,toyota,SI,TOYOTA SUPRA,ICE,S2,3,-39635.767,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SI,TOYOTA YARIS,HEV,S2,184,-8139.6606,4.297,2028.3,within lifetime
EU27,toyota,SI,TOYOTA YARIS,ICE,S2,296,-18477.4273,2.142,2026.1,within lifetime
EU27,toyota,SI,TOYOTA YARIS CROSS,HEV,S2,573,-12261.6782,3.355,2027.4,within lifetime
EU27,toyota,SI,TOYOTA YARIS CROSS,ICE,S2,385,-21370.4063,1.643,2025.6,within lifetime
EU27,toyota,SK,COROLLA,HEV,S2,1,-19353.1047,0.33,2024.3,within lifetime
EU27,toyota,SK,PROACE,BEV,S2,2,9188.3183,31.821,2055.8,after lifetime
EU27,toyota,SK,PROACE,ICE,S2,383,-40774.6479,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,PROACE CITY VERSO,ICE,S2,884,-28726.2513,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,PROACE CITY VERSO ELECTRIC,BEV,S2,13,9743.3464,35.77,2059.8,after lifetime
EU27,toyota,SK,TOYOTA AYGO X,ICE,S2,218,-18246.9346,0.577,2024.6,within lifetime
EU27,toyota,SK,TOYOTA BZ4X,BEV,S2,36,10213.3044,39.964,2064.0,after lifetime
EU27,toyota,SK,TOYOTA C-HR,HEV,S2,1143,-18962.7589,0.416,2024.4,within lifetime
EU27,toyota,SK,TOYOTA CAMRY,HEV,S2,105,-21678.5868,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA COROLLA,HEV,S2,2166,-17800.3785,0.68,2024.7,within lifetime
EU27,toyota,SK,TOYOTA COROLLA,ICE,S2,364,-23589.8402,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA GR 86,ICE,S2,87,-42564.0032,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA GR YARIS,ICE,S2,55,-41276.6258,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA HIGHLANDER,HEV,S2,209,-31802.106,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA LAND CRUISER,ICE,S2,128,-63827.7257,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA LAND CRUISER (150 SERIES),ICE,S2,28,-56601.0727,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA RAV4,HEV,S2,979,-24428.3494,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA RAV4,ICE,S2,65,-32450.3021,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA SUPRA,ICE,S2,12,-37823.744,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA YARIS,HEV,S2,652,-13599.8326,1.727,2025.7,within lifetime
EU27,toyota,SK,TOYOTA YARIS,ICE,S2,307,-22067.2604,,,crossover before sale year (product already above benchmark at t=0)
EU27,toyota,SK,TOYOTA YARIS CROSS,HEV,S2,1048,-17847.6596,0.669,2024.7,within lifetime
EU27,toyota,SK,TOYOTA YARIS CROSS,ICE,S2,146,-24554.7183,,,crossover before sale year (product already above benchmark at t=0)
JP,nissan,JP,Note,HEV,S1,101766,4177.3807,21.722,2045.7,after lifetime
JP,nissan,JP,Note,HEV,S1,78123,4177.3807,21.722,2046.7,after lifetime
JP,nissan,JP,Serena,HEV,S1,69777,3.9468,5.88,2029.9,within lifetime
JP,nissan,JP,Serena,HEV,S1,59675,3.9468,5.88,2030.9,within lifetime
JP,nissan,JP,Serena,ICE,S1,11122,-7344.3194,,,crossover before sale year (product already above benchmark at t=0)
JP,nissan,JP,Serena,ICE,S1,11790,-7344.3194,,,crossover before sale year (product already above benchmark at t=0)
JP,nissan,JP,X-Trail,HEV,S1,31776,194.1124,6.506,2030.5,within lifetime
JP,nissan,JP,X-Trail,HEV,S1,19940,194.1124,6.506,2031.5,within lifetime
JP,nissan,JP,Note,HEV,S2,101766,333.5404,5.91,2029.9,within lifetime
JP,nissan,JP,Note,HEV,S2,78123,333.5404,5.91,2030.9,within lifetime
JP,nissan,JP,Serena,HEV,S2,69777,-3839.8936,1.6,2025.6,within lifetime
JP,nissan,JP,Serena,HEV,S2,59675,-3839.8936,1.6,2026.6,within lifetime
JP,nissan,JP,Serena,ICE,S2,11122,-11188.1598,,,crossover before sale year (product already above benchmark at t=0)
JP,nissan,JP,Serena,ICE,S2,11790,-11188.1598,,,crossover before sale year (product already above benchmark at t=0)
JP,nissan,JP,X-Trail,HEV,S2,31776,-3649.728,1.77,2025.8,within lifetime
JP,nissan,JP,X-Trail,HEV,S2,19940,-3649.728,1.77,2026.8,within lifetime
JP,toyota,JP,86,ICE,S1,8802,-8281.9548,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Alphard,HEV,S1,53050,-809.0433,3.281,2027.3,within lifetime
JP,toyota,JP,Alphard,HEV,S1,57299,-809.0433,3.281,2028.3,within lifetime
JP,toyota,JP,Alphard,ICE,S1,26324,-11183.9804,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Alphard,ICE,S1,29660,-11183.9804,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Aqua,HEV,S1,64180,6872.883,35.275,2059.3,after lifetime
JP,toyota,JP,Aqua,HEV,S1,68499,6872.883,35.275,2060.3,after lifetime
JP,toyota,JP,Corolla,HEV,S1,111585,5174.155,26.336,2050.3,after lifetime
JP,toyota,JP,Corolla,HEV,S1,91477,5174.155,26.336,2051.3,after lifetime
JP,toyota,JP,Corolla,ICE,S1,55371,-1328.1391,1.687,2025.7,within lifetime
JP,toyota,JP,Corolla,ICE,S1,47352,-1328.1391,1.687,2026.7,within lifetime
JP,toyota,JP,Crown,HEV,S1,41857,1119.4151,9.668,2033.7,within lifetime
JP,toyota,JP,Crown,HEV,S1,37372,1119.4151,9.668,2034.7,within lifetime
JP,toyota,JP,Crown,ICE,S1,20771,-8674.8329,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Crown,ICE,S1,19345,-8674.8329,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Harrier,HEV,S1,42895,2574.3737,15.06,2039.1,after lifetime
JP,toyota,JP,Harrier,HEV,S1,34694,2574.3737,15.06,2040.1,after lifetime
JP,toyota,JP,Harrier,ICE,S1,21286,-3165.754,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Harrier,ICE,S1,17959,-3165.754,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,HiAce Wagon,ICE,S1,7087,-18525.6534,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,HiAce Wagon,ICE,S1,8989,-18525.6534,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Land Cruiser,ICE,S1,51288,-17859.1414,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Land Cruiser,ICE,S1,45515,-17859.1414,,,crossover before sale year (product already above benchmark at t=0)
JP,toyota,JP,Noah,HEV,S1,47193,2953.4287,16.561,2040.6,after lifetime
JP,toyota,JP,Noah,HEV,S1,52757,2953.4287,16.561,2041.6,after lifetime
JP,toyota,JP,Noah,ICE,S1,23418,-4102.1342,,,crossover before sale year (product already above benchmark at t=0)
