company,market,cohort_year,destination,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
toyota,EU27,2024,FI,S2,9,2033,12449,4460.5519,14663.7355,10203.1836,53658.0913,358.306,1177.9047,819.5987,liability
toyota,EU27,2024,FI,S2,10,2034,12449,3857.9237,14657.8397,10799.916,64458.0073,309.8983,1177.4311,867.5328,liability
toyota,EU27,2024,FI,S2,11,2035,12449,3336.7118,14652.4486,11315.7368,75773.7441,268.0305,1176.998,908.9675,liability
toyota,EU27,2024,FI,S2,12,2036,12449,2885.9164,14647.5191,11761.6027,87535.3468,231.8191,1176.6021,944.7829,liability
toyota,EU27,2024,FI,S2,13,2037,12449,2496.0243,14643.0116,12146.9873,99682.3341,200.5,1176.24,975.74,liability
toyota,EU27,2024,FI,S2,14,2038,12449,2158.807,14638.8897,12480.0827,112162.4168,173.4121,1175.9089,1002.4968,liability
toyota,EU27,2024,FI,S2,15,2039,12449,1867.1488,14635.1208,12767.972,124930.3888,149.9838,1175.6061,1025.6223,liability
toyota,EU27,2024,FI,S2,16,2040,12449,1614.8935,14631.6745,13016.781,137947.1698,129.7207,1175.3293,1045.6086,liability
toyota,EU27,2024,FI,S2,17,2041,12449,1396.719,14628.5231,13231.8041,151178.9739,112.1953,1175.0762,1062.8809,liability
toyota,EU27,2024,FI,S2,18,2042,12449,1208.0198,14625.6415,13417.6217,164596.5956,97.0375,1174.8447,1077.8072,liability
toyota,EU27,2024,FI,S2,19,2043,12449,1044.8142,14623.0066,13578.1924,178174.788,83.9276,1174.633,1090.7055,liability
toyota,EU27,2024,FI,S2,20,2044,12449,903.6581,14620.5971,13716.939,191891.727,72.5888,1174.4395,1101.8507,liability
toyota,EU27,2024,FI,S2,21,2045,12449,781.5721,14618.394,13836.8219,205728.5489,62.7819,1174.2625,1111.4806,liability
toyota,EU27,2024,FI,S2,22,2046,12449,675.9807,14616.3795,13940.3988,219668.9477,54.3,1174.1007,1119.8007,liability
toyota,EU27,2024,FR,S1,0,2024,134464,223790.5122,188803.0602,-34987.452,-34987.452,1664.3154,1404.116,-260.1994,contribution
toyota,EU27,2024,FR,S1,1,2025,134464,219252.2158,188787.9287,-30464.2871,-65451.7391,1630.5644,1404.0035,-226.5609,contribution
toyota,EU27,2024,FR,S1,2,2026,134464,214805.9525,188773.2744,-26032.6781,-91484.4172,1597.4979,1403.8945,-193.6033,contribution
toyota,EU27,2024,FR,S1,3,2027,134464,210449.8559,188759.0829,-21690.773,-113175.1902,1565.1019,1403.789,-161.3129,contribution
toyota,EU27,2024,FR,S1,4,2028,134464,206182.0978,188745.3392,-17436.7586,-130611.9488,1533.3628,1403.6868,-129.676,contribution
toyota,EU27,2024,FR,S1,5,2029,134464,202000.8864,188732.029,-13268.8574,-143880.8062,1502.2674,1403.5878,-98.6796,contribution
toyota,EU27,2024,FR,S1,6,2030,134464,197904.4662,188719.1392,-9185.327,-153066.1332,1471.8026,1403.4919,-68.3107,contribution
toyota,EU27,2024,FR,S1,7,2031,134464,193891.1187,188706.656,-5184.4627,-158250.5959,1441.9556,1403.3991,-38.5565,contribution
toyota,EU27,2024,FR,S1,8,2032,134464,189959.1588,188694.5668,-1264.592,-159515.1879,1412.7139,1403.3092,-9.4047,contribution
toyota,EU27,2024,FR,S1,9,2033,134464,186106.9356,188682.8592,2575.9236,-156939.2643,1384.0651,1403.2221,19.157,liability
toyota,EU27,2024,FR,S1,10,2034,134464,182332.833,188671.5212,6338.6882,-150600.5761,1355.9974,1403.1378,47.1404,liability
toyota,EU27,2024,FR,S1,11,2035,134464,178635.2661,188660.5408,10025.2747,-140575.3014,1328.4988,1403.0561,74.5573,liability
toyota,EU27,2024,FR,S1,12,2036,134464,175012.6825,188649.9069,13637.2244,-126938.077,1301.5579,1402.9771,101.4191,liability
toyota,EU27,2024,FR,S1,13,2037,134464,171463.5621,188639.6089,17176.0468,-109762.0302,1275.1633,1402.9005,127.7371,liability
toyota,EU27,2024,FR,S1,14,2038,134464,167986.4157,188629.6358,20643.2201,-89118.8101,1249.304,1402.8263,153.5223,liability
toyota,EU27,2024,FR,S1,15,2039,134464,164579.7824,188619.9773,24040.1949,-65078.6152,1223.9691,1402.7545,178.7854,liability
toyota,EU27,2024,FR,S1,16,2040,134464,161242.2332,188610.6238,27368.3906,-37710.2246,1199.148,1402.6849,203.5369,liability
toyota,EU27,2024,FR,S2,0,2024,134464,223790.5122,188803.0602,-34987.452,-34987.452,1664.3154,1404.116,-260.1994,contribution
toyota,EU27,2024,FR,S2,1,2025,134464,193556.0367,188762.0185,-4794.0182,-39781.4702,1439.4636,1403.8108,-35.6528,contribution
toyota,EU27,2024,FR,S2,2,2026,134464,167406.2896,188724.4899,21318.2003,-18463.2699,1244.9897,1403.5317,158.5421,liability
toyota,EU27,2024,FR,S2,3,2027,134464,144789.4177,188690.174,43900.7563,25437.4864,1076.7895,1403.2765,326.4871,liability
toyota,EU27,2024,FR,S2,4,2028,134464,125228.1233,188658.795,63430.6717,88868.1581,931.3134,1403.0432,471.7298,liability
toyota,EU27,2024,FR,S2,5,2029,134464,108309.5927,188630.1025,80320.5098,169188.6679,805.4914,1402.8298,597.3384,liability
toyota,EU27,2024,FR,S2,6,2030,134464,93676.7841,188603.866,94927.0819,264115.7498,696.6681,1402.6347,705.9665,liability
toyota,EU27,2024,FR,S2,7,2031,134464,81020.8925,188579.8752,107558.9827,371674.7325,602.5471,1402.4562,799.9091,liability
toyota,EU27,2024,FR,S2,8,2032,134464,70074.8333,188557.938,118483.1047,490157.8372,521.142,1402.2931,881.1511,liability
toyota,EU27,2024,FR,S2,9,2033,134464,60607.6051,188537.8788,127930.2737,618088.1109,450.7348,1402.1439,951.4091,liability
toyota,EU27,2024,FR,S2,10,2034,134464,52419.4154,188519.5365,136100.1211,754188.232,389.8398,1402.0075,1012.1677,liability
toyota,EU27,2024,FR,S2,11,2035,134464,45337.4644,188502.7644,143165.3,897353.532,337.1718,1401.8828,1064.711,liability
toyota,EU27,2024,FR,S2,12,2036,134464,39212.2962,188487.4279,149275.1317,1046628.6637,291.6193,1401.7687,1110.1494,liability
toyota,EU27,2024,FR,S2,13,2037,134464,33914.6489,188473.4042,154558.7553,1201187.419,252.221,1401.6644,1149.4434,liability
toyota,EU27,2024,FR,S2,14,2038,134464,29332.7228,188460.581,159127.8582,1360315.2772,218.1455,1401.5691,1183.4235,liability
toyota,EU27,2024,FR,S2,15,2039,134464,25369.8222,188448.8555,163079.0333,1523394.3105,188.6737,1401.4819,1212.8081,liability
toyota,EU27,2024,FR,S2,16,2040,134464,21942.3167,188438.1337,166495.817,1689890.1275,163.1836,1401.4021,1238.2185,liability
toyota,EU27,2024,GR,S1,0,2024,23480,27731.0713,35985.1398,8254.0685,8254.0685,1181.0507,1532.5869,351.5361,liability
toyota,EU27,2024,GR,S1,1,2025,23480,27183.2372,35966.4562,8783.219,17037.2875,1157.7188,1531.7911,374.0724,liability
toyota,EU27,2024,GR,S1,2,2026,23480,26646.2259,35949.1379,9302.912,26340.1995,1134.8478,1531.0536,396.2058,liability
toyota,EU27,2024,GR,S1,3,2027,23480,26119.824,35933.0855,9813.2615,36153.461,1112.4286,1530.3699,417.9413,liability
toyota,EU27,2024,GR,S1,4,2028,23480,25603.8209,35918.2061,10314.3852,46467.8462,1090.4523,1529.7362,439.2839,liability
toyota,EU27,2024,GR,S1,5,2029,23480,25098.0112,35904.4141,10806.4029,57274.2491,1068.9102,1529.1488,460.2386,liability
toyota,EU27,2024,GR,S1,6,2030,23480,24602.1945,35891.63,11289.4355,68563.6846,1047.7936,1528.6043,480.8107,liability
toyota,EU27,2024,GR,S1,7,2031,23480,24116.1724,35879.7802,11763.6078,80327.2924,1027.0942,1528.0997,501.0054,liability
toyota,EU27,2024,GR,S1,8,2032,23480,23639.7516,35868.7964,12229.0448,92556.3372,1006.8037,1527.6319,520.8281,liability
toyota,EU27,2024,GR,S1,9,2033,23480,23172.7429,35858.6152,12685.8723,105242.2095,986.9141,1527.1983,540.2842,liability
toyota,EU27,2024,GR,S1,10,2034,23480,22714.9599,35849.1783,13134.2184,118376.4279,967.4174,1526.7964,559.379,liability
toyota,EU27,2024,GR,S1,11,2035,23480,22266.2207,35840.4311,13574.2104,131950.6383,948.3058,1526.4238,578.118,liability
