market,company,destination,cohort_year,segment,model,powertrain,scenario,t,calendar_year,units,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,e_ref_tco2e,e_prod_tco2e,ti_tco2e,tier
EU27,hyundai,EE,2024,passenger_car,BAYON,HEV,S1,23,2047,33,730.1329,1074.1108,-343.9779,24.0944,35.4457,-11.3513,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,0,2024,16,1593.7613,1094.3324,499.4288,25.5002,17.5093,7.9909,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,1,2025,16,1540.5763,1094.3324,446.2439,24.6492,17.5093,7.1399,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,2,2026,16,1489.1661,1094.3324,394.8337,23.8267,17.5093,6.3173,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,3,2027,16,1439.4716,1094.3324,345.1391,23.0315,17.5093,5.5222,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,4,2028,16,1391.4353,1094.3324,297.1029,22.263,17.5093,4.7536,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,5,2029,16,1345.0021,1094.3324,250.6697,21.52,17.5093,4.0107,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,6,2030,16,1300.1184,1094.3324,205.786,20.8019,17.5093,3.2926,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,7,2031,16,1256.7325,1094.3324,162.4001,20.1077,17.5093,2.5984,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,8,2032,16,1214.7944,1094.3324,120.462,19.4367,17.5093,1.9274,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,9,2033,16,1174.2558,1094.3324,79.9234,18.7881,17.5093,1.2788,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,10,2034,16,1135.0701,1094.3324,40.7376,18.1611,17.5093,0.6518,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,11,2035,16,1097.1919,1094.3324,2.8595,17.5551,17.5093,0.0458,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,12,2036,16,1060.5778,1094.3324,-33.7546,16.9692,17.5093,-0.5401,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,13,2037,16,1025.1856,1094.3324,-69.1469,16.403,17.5093,-1.1063,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,14,2038,16,990.9744,1094.3324,-103.358,15.8556,17.5093,-1.6537,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,15,2039,16,957.9048,1094.3324,-136.4276,15.3265,17.5093,-2.1828,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,16,2040,16,925.9389,1094.3324,-168.3936,14.815,17.5093,-2.6943,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,17,2041,16,895.0396,1094.3324,-199.2928,14.3206,17.5093,-3.1887,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,18,2042,16,865.1715,1094.3324,-229.161,13.8427,17.5093,-3.6666,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,19,2043,16,836.3001,1094.3324,-258.0324,13.3808,17.5093,-4.1285,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,20,2044,16,808.3921,1094.3324,-285.9403,12.9343,17.5093,-4.575,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,21,2045,16,781.4155,1094.3324,-312.917,12.5026,17.5093,-5.0067,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,22,2046,16,755.3391,1094.3324,-338.9934,12.0854,17.5093,-5.4239,B
EU27,hyundai,EE,2024,passenger_car,BAYON,ICE,S1,23,2047,16,730.1329,1094.3324,-364.1996,11.6821,17.5093,-5.8272,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,0,2024,1,1593.7613,2200.8157,-607.0544,1.5938,2.2008,-0.6071,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,1,2025,1,1540.5763,2200.8157,-660.2394,1.5406,2.2008,-0.6602,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,2,2026,1,1489.1661,2200.8157,-711.6495,1.4892,2.2008,-0.7116,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,3,2027,1,1439.4716,2200.8157,-761.3441,1.4395,2.2008,-0.7613,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,4,2028,1,1391.4353,2200.8157,-809.3803,1.3914,2.2008,-0.8094,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,5,2029,1,1345.0021,2200.8157,-855.8135,1.345,2.2008,-0.8558,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,6,2030,1,1300.1184,2200.8157,-900.6972,1.3001,2.2008,-0.9007,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,7,2031,1,1256.7325,2200.8157,-944.0831,1.2567,2.2008,-0.9441,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,8,2032,1,1214.7944,2200.8157,-986.0212,1.2148,2.2008,-0.986,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,9,2033,1,1174.2558,2200.8157,-1026.5598,1.1743,2.2008,-1.0266,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,10,2034,1,1135.0701,2200.8157,-1065.7456,1.1351,2.2008,-1.0657,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,11,2035,1,1097.1919,2200.8157,-1103.6237,1.0972,2.2008,-1.1036,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,12,2036,1,1060.5778,2200.8157,-1140.2378,1.0606,2.2008,-1.1402,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,13,2037,1,1025.1856,2200.8157,-1175.6301,1.0252,2.2008,-1.1756,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,14,2038,1,990.9744,2200.8157,-1209.8413,0.991,2.2008,-1.2098,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,15,2039,1,957.9048,2200.8157,-1242.9108,0.9579,2.2008,-1.2429,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,16,2040,1,925.9389,2200.8157,-1274.8768,0.9259,2.2008,-1.2749,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,17,2041,1,895.0396,2200.8157,-1305.7761,0.895,2.2008,-1.3058,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,18,2042,1,865.1715,2200.8157,-1335.6442,0.8652,2.2008,-1.3356,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,19,2043,1,836.3001,2200.8157,-1364.5156,0.8363,2.2008,-1.3645,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,20,2044,1,808.3921,2200.8157,-1392.4235,0.8084,2.2008,-1.3924,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,21,2045,1,781.4155,2200.8157,-1419.4002,0.7814,2.2008,-1.4194,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,22,2046,1,755.3391,2200.8157,-1445.4766,0.7553,2.2008,-1.4455,B
EU27,hyundai,EE,2024,passenger_car,G90 GENESIS G90,HEV,S1,23,2047,1,730.1329,2200.8157,-1470.6828,0.7301,2.2008,-1.4707,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,0,2024,20,1593.7613,1103.5391,490.2222,31.8752,22.0708,9.8044,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,1,2025,20,1540.5763,1103.5391,437.0372,30.8115,22.0708,8.7407,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,2,2026,20,1489.1661,1103.5391,385.6271,29.7833,22.0708,7.7125,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,3,2027,20,1439.4716,1103.5391,335.9325,28.7894,22.0708,6.7186,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,4,2028,20,1391.4353,1103.5391,287.8963,27.8287,22.0708,5.7579,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,5,2029,20,1345.0021,1103.5391,241.4631,26.9,22.0708,4.8293,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,6,2030,20,1300.1184,1103.5391,196.5793,26.0024,22.0708,3.9316,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,7,2031,20,1256.7325,1103.5391,153.1934,25.1347,22.0708,3.0639,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,8,2032,20,1214.7944,1103.5391,111.2554,24.2959,22.0708,2.2251,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,9,2033,20,1174.2558,1103.5391,70.7168,23.4851,22.0708,1.4143,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,10,2034,20,1135.0701,1103.5391,31.531,22.7014,22.0708,0.6306,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,11,2035,20,1097.1919,1103.5391,-6.3471,21.9438,22.0708,-0.1269,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,12,2036,20,1060.5778,1103.5391,-42.9612,21.2116,22.0708,-0.8592,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,13,2037,20,1025.1856,1103.5391,-78.3535,20.5037,22.0708,-1.5671,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,14,2038,20,990.9744,1103.5391,-112.5647,19.8195,22.0708,-2.2513,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,15,2039,20,957.9048,1103.5391,-145.6342,19.1581,22.0708,-2.9127,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,16,2040,20,925.9389,1103.5391,-177.6002,18.5188,22.0708,-3.552,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,17,2041,20,895.0396,1103.5391,-208.4995,17.9008,22.0708,-4.17,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,18,2042,20,865.1715,1103.5391,-238.3676,17.3034,22.0708,-4.7674,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,19,2043,20,836.3001,1103.5391,-267.239,16.726,22.0708,-5.3448,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,20,2044,20,808.3921,1103.5391,-295.147,16.1678,22.0708,-5.9029,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,21,2045,20,781.4155,1103.5391,-322.1236,15.6283,22.0708,-6.4425,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,22,2046,20,755.3391,1103.5391,-348.2,15.1068,22.0708,-6.964,B
EU27,hyundai,EE,2024,passenger_car,I 30,HEV,S1,23,2047,20,730.1329,1103.5391,-373.4062,14.6027,22.0708,-7.4681,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,0,2024,26,1593.7613,1158.7148,435.0465,41.4378,30.1266,11.3112,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,1,2025,26,1540.5763,1158.7148,381.8615,40.055,30.1266,9.9284,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,2,2026,26,1489.1661,1158.7148,330.4513,38.7183,30.1266,8.5917,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,3,2027,26,1439.4716,1158.7148,280.7568,37.4263,30.1266,7.2997,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,4,2028,26,1391.4353,1158.7148,232.7205,36.1773,30.1266,6.0507,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,5,2029,26,1345.0021,1158.7148,186.2873,34.9701,30.1266,4.8435,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,6,2030,26,1300.1184,1158.7148,141.4036,33.8031,30.1266,3.6765,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,7,2031,26,1256.7325,1158.7148,98.0177,32.675,30.1266,2.5485,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,8,2032,26,1214.7944,1158.7148,56.0796,31.5847,30.1266,1.4581,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,9,2033,26,1174.2558,1158.7148,15.541,30.5307,30.1266,0.4041,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,10,2034,26,1135.0701,1158.7148,-23.6448,29.5118,30.1266,-0.6148,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,11,2035,26,1097.1919,1158.7148,-61.5229,28.527,30.1266,-1.5996,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,12,2036,26,1060.5778,1158.7148,-98.137,27.575,30.1266,-2.5516,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,13,2037,26,1025.1856,1158.7148,-133.5292,26.6548,30.1266,-3.4718,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,14,2038,26,990.9744,1158.7148,-167.7404,25.7653,30.1266,-4.3613,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,15,2039,26,957.9048,1158.7148,-200.81,24.9055,30.1266,-5.2211,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,16,2040,26,925.9389,1158.7148,-232.776,24.0744,30.1266,-6.0522,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,17,2041,26,895.0396,1158.7148,-263.6752,23.271,30.1266,-6.8556,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,18,2042,26,865.1715,1158.7148,-293.5433,22.4945,30.1266,-7.6321,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,19,2043,26,836.3001,1158.7148,-322.4148,21.7438,30.1266,-8.3828,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,20,2044,26,808.3921,1158.7148,-350.3227,21.0182,30.1266,-9.1084,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,21,2045,26,781.4155,1158.7148,-377.2993,20.3168,30.1266,-9.8098,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,22,2046,26,755.3391,1158.7148,-403.3757,19.6388,30.1266,-10.4878,B
EU27,hyundai,EE,2024,passenger_car,I 30,ICE,S1,23,2047,26,730.1329,1158.7148,-428.582,18.9835,30.1266,-11.1431,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,0,2024,1,1593.7613,1680.5427,-86.7814,1.5938,1.6805,-0.0868,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,1,2025,1,1540.5763,1680.5427,-139.9664,1.5406,1.6805,-0.14,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,2,2026,1,1489.1661,1680.5427,-191.3765,1.4892,1.6805,-0.1914,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,3,2027,1,1439.4716,1680.5427,-241.0711,1.4395,1.6805,-0.2411,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,4,2028,1,1391.4353,1680.5427,-289.1073,1.3914,1.6805,-0.2891,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,5,2029,1,1345.0021,1680.5427,-335.5405,1.345,1.6805,-0.3355,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,6,2030,1,1300.1184,1680.5427,-380.4243,1.3001,1.6805,-0.3804,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,7,2031,1,1256.7325,1680.5427,-423.8102,1.2567,1.6805,-0.4238,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,8,2032,1,1214.7944,1680.5427,-465.7483,1.2148,1.6805,-0.4657,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,9,2033,1,1174.2558,1680.5427,-506.2868,1.1743,1.6805,-0.5063,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,10,2034,1,1135.0701,1680.5427,-545.4726,1.1351,1.6805,-0.5455,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,11,2035,1,1097.1919,1680.5427,-583.3507,1.0972,1.6805,-0.5834,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,12,2036,1,1060.5778,1680.5427,-619.9648,1.0606,1.6805,-0.62,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,13,2037,1,1025.1856,1680.5427,-655.3571,1.0252,1.6805,-0.6554,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,14,2038,1,990.9744,1680.5427,-689.5683,0.991,1.6805,-0.6896,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,15,2039,1,957.9048,1680.5427,-722.6378,0.9579,1.6805,-0.7226,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,16,2040,1,925.9389,1680.5427,-754.6038,0.9259,1.6805,-0.7546,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,17,2041,1,895.0396,1680.5427,-785.5031,0.895,1.6805,-0.7855,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,18,2042,1,865.1715,1680.5427,-815.3712,0.8652,1.6805,-0.8154,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,19,2043,1,836.3001,1680.5427,-844.2426,0.8363,1.6805,-0.8442,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,20,2044,1,808.3921,1680.5427,-872.1506,0.8084,1.6805,-0.8722,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,21,2045,1,781.4155,1680.5427,-899.1272,0.7814,1.6805,-0.8991,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,22,2046,1,755.3391,1680.5427,-925.2036,0.7553,1.6805,-0.9252,B
EU27,hyundai,EE,2024,passenger_car,I 30 N,ICE,S1,23,2047,1,730.1329,1680.5427,-950.4098,0.7301,1.6805,-0.9504,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,0,2024,3,1593.7613,959.0532,634.7081,4.7813,2.8772,1.9041,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,1,2025,3,1540.5763,959.0532,581.5231,4.6217,2.8772,1.7446,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,2,2026,3,1489.1661,959.0532,530.113,4.4675,2.8772,1.5903,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,3,2027,3,1439.4716,959.0532,480.4184,4.3184,2.8772,1.4413,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,4,2028,3,1391.4353,959.0532,432.3822,4.1743,2.8772,1.2971,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,5,2029,3,1345.0021,959.0532,385.949,4.035,2.8772,1.1578,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,6,2030,3,1300.1184,959.0532,341.0653,3.9004,2.8772,1.0232,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,7,2031,3,1256.7325,959.0532,297.6794,3.7702,2.8772,0.893,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,8,2032,3,1214.7944,959.0532,255.7413,3.6444,2.8772,0.7672,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,9,2033,3,1174.2558,959.0532,215.2027,3.5228,2.8772,0.6456,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,10,2034,3,1135.0701,959.0532,176.0169,3.4052,2.8772,0.5281,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,11,2035,3,1097.1919,959.0532,138.1388,3.2916,2.8772,0.4144,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,12,2036,3,1060.5778,959.0532,101.5247,3.1817,2.8772,0.3046,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,13,2037,3,1025.1856,959.0532,66.1324,3.0756,2.8772,0.1984,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,14,2038,3,990.9744,959.0532,31.9212,2.9729,2.8772,0.0958,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,15,2039,3,957.9048,959.0532,-1.1483,2.8737,2.8772,-0.0034,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,16,2040,3,925.9389,959.0532,-33.1143,2.7778,2.8772,-0.0993,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,17,2041,3,895.0396,959.0532,-64.0136,2.6851,2.8772,-0.192,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,18,2042,3,865.1715,959.0532,-93.8817,2.5955,2.8772,-0.2816,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,19,2043,3,836.3001,959.0532,-122.7531,2.5089,2.8772,-0.3683,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,20,2044,3,808.3921,959.0532,-150.661,2.4252,2.8772,-0.452,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,21,2045,3,781.4155,959.0532,-177.6377,2.3442,2.8772,-0.5329,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,22,2046,3,755.3391,959.0532,-203.7141,2.266,2.8772,-0.6111,B
EU27,hyundai,EE,2024,passenger_car,I10,ICE,S1,23,2047,3,730.1329,959.0532,-228.9203,2.1904,2.8772,-0.6868,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,0,2024,12,1593.7613,1056.421,537.3402,19.1251,12.6771,6.4481,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,1,2025,12,1540.5763,1056.421,484.1553,18.4869,12.6771,5.8099,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,2,2026,12,1489.1661,1056.421,432.7451,17.87,12.6771,5.1929,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,3,2027,12,1439.4716,1056.421,383.0505,17.2737,12.6771,4.5966,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,4,2028,12,1391.4353,1056.421,335.0143,16.6972,12.6771,4.0202,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,5,2029,12,1345.0021,1056.421,288.5811,16.14,12.6771,3.463,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,6,2030,12,1300.1184,1056.421,243.6974,15.6014,12.6771,2.9244,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,7,2031,12,1256.7325,1056.421,200.3115,15.0808,12.6771,2.4037,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,8,2032,12,1214.7944,1056.421,158.3734,14.5775,12.6771,1.9005,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,9,2033,12,1174.2558,1056.421,117.8348,14.0911,12.6771,1.414,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,10,2034,12,1135.0701,1056.421,78.649,13.6208,12.6771,0.9438,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,11,2035,12,1097.1919,1056.421,40.7709,13.1663,12.6771,0.4893,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,12,2036,12,1060.5778,1056.421,4.1568,12.7269,12.6771,0.0499,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,13,2037,12,1025.1856,1056.421,-31.2355,12.3022,12.6771,-0.3748,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,14,2038,12,990.9744,1056.421,-65.4467,11.8917,12.6771,-0.7854,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,15,2039,12,957.9048,1056.421,-98.5162,11.4949,12.6771,-1.1822,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,16,2040,12,925.9389,1056.421,-130.4822,11.1113,12.6771,-1.5658,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,17,2041,12,895.0396,1056.421,-161.3814,10.7405,12.6771,-1.9366,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,18,2042,12,865.1715,1056.421,-191.2496,10.3821,12.6771,-2.295,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,19,2043,12,836.3001,1056.421,-220.121,10.0356,12.6771,-2.6415,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,20,2044,12,808.3921,1056.421,-248.0289,9.7007,12.6771,-2.9763,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,21,2045,12,781.4155,1056.421,-275.0056,9.377,12.6771,-3.3001,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,22,2046,12,755.3391,1056.421,-301.082,9.0641,12.6771,-3.613,B
EU27,hyundai,EE,2024,passenger_car,I20,HEV,S1,23,2047,12,730.1329,1056.421,-326.2882,8.7616,12.6771,-3.9155,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,0,2024,65,1593.7613,1068.9686,524.7927,103.5945,69.483,34.1115,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,1,2025,65,1540.5763,1068.9686,471.6077,100.1375,69.483,30.6545,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,2,2026,65,1489.1661,1068.9686,420.1976,96.7958,69.483,27.3128,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,3,2027,65,1439.4716,1068.9686,370.503,93.5657,69.483,24.0827,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,4,2028,65,1391.4353,1068.9686,322.4668,90.4433,69.483,20.9603,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,5,2029,65,1345.0021,1068.9686,276.0336,87.4251,69.483,17.9422,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,6,2030,65,1300.1184,1068.9686,231.1499,84.5077,69.483,15.0247,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,7,2031,65,1256.7325,1068.9686,187.764,81.6876,69.483,12.2047,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,8,2032,65,1214.7944,1068.9686,145.8259,78.9616,69.483,9.4787,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,9,2033,65,1174.2558,1068.9686,105.2873,76.3266,69.483,6.8437,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,10,2034,65,1135.0701,1068.9686,66.1015,73.7796,69.483,4.2966,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,11,2035,65,1097.1919,1068.9686,28.2234,71.3175,69.483,1.8345,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,12,2036,65,1060.5778,1068.9686,-8.3907,68.9376,69.483,-0.5454,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,13,2037,65,1025.1856,1068.9686,-43.783,66.6371,69.483,-2.8459,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,14,2038,65,990.9744,1068.9686,-77.9942,64.4133,69.483,-5.0696,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,15,2039,65,957.9048,1068.9686,-111.0637,62.2638,69.483,-7.2191,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,16,2040,65,925.9389,1068.9686,-143.0297,60.186,69.483,-9.2969,B
EU27,hyundai,EE,2024,passenger_car,I20,ICE,S1,17,2041,65,895.0396,1068.9686,-173.929,58.1776,69.483,-11.3054,B
